,sbj_id,id_rmt,rot,target_complexity,simple_id,target,distractor_type,id,ans,rt
0,12,13rec,3.0,31.0,dorguvario,,rec,13,s,1.6655382000008103
1,12,18corr,3.0,18.0,pobedogno,hf,corr,18,l,1.1481960000000981
2,12,40hf,,,slibadusto,,tsue,40,l,1.6013592999997854
3,12,16rec,3.0,34.0,cevecismo,,rec,16,s,1.793434399999569
4,12,10lfUsTe,,,gabivolmo,,uste,10,s,1.1363756999999168
5,12,5rec,3.0,23.0,vutuvenso,,rec,5,s,2.0493883999997706
6,12,10corr,3.0,10.0,cribotasio,lf,corr,10,l,0.9102364000000307
7,12,7rec,3.0,25.0,clivuniere,,rec,7,s,0.7831284000003507
8,12,1corr,3.0,1.0,rugobespa,lf,corr,1,l,0.9894844000000376
9,12,6rec,3.0,24.0,tobufolmo,,rec,6,s,0.7689505999996982
10,12,48lfUsTe,,,pitucasio,,uste,48,s,0.8112120999994659
11,12,5lfUsTe,,,rabegespa,,uste,5,s,1.6615212999995492
12,12,13hf,,,vutuvempo,,tsue,13,s,1.0398780999994415
13,12,12rec,3.0,30.0,pubbanasio,,rec,12,s,0.8126311999994869
14,12,34lf,,,dorguvebo,,tsue,34,s,1.2457666999998764
15,12,40suff,,,slibadoso,,tsue,40,l,1.2811453000003894
16,12,15corr,3.0,15.0,cridolosto,hf,corr,15,s,1.13667279999936
17,12,18rec,3.0,36.0,pobedepre,,rec,18,s,1.244281299999784
18,12,32suffUsTe,,,necibista,,uste,32,s,1.0875740999999834
19,12,47suff,,,vugiporio,,tsue,47,s,1.0671968999995443
20,12,5hfUsTe,,,rabegondo,,uste,5,s,1.1955258999996659
21,12,11rec,3.0,29.0,mernidallo,,rec,11,s,1.4717225000003964
22,12,34suffUsTe,,,vilucizia,,uste,34,s,1.0216684000006353
23,12,11corr,3.0,11.0,mernidista,sf,corr,11,l,0.927376199999344
24,12,4rec,3.0,22.0,ceburizia,,rec,4,s,0.8649079999995593
25,12,14corr,3.0,14.0,slibadario,sf,corr,14,l,1.115330599999652
26,12,4corr,3.0,4.0,ceburolmo,lf,corr,4,s,1.2124171000004935
27,12,13corr,3.0,13.0,dorguvinna,lf,corr,13,s,1.457256700000471
28,12,5corr,3.0,5.0,vutuvizia,sf,corr,5,l,0.8445209000001341
29,12,17corr,3.0,17.0,vugipismo,sf,corr,17,s,1.1166362999992998
30,12,30hfUsTe,,,necibenso,,uste,30,s,1.3566085000002204
31,12,9rec,3.0,27.0,cettobiaba,,rec,9,s,0.8970052999993641
32,12,34suff,,,dorguviera,,tsue,34,s,1.2794432999999117
33,12,40lf,,,slibadeffo,,tsue,40,s,1.1989117000002807
34,12,15rec,3.0,33.0,cridolinna,,rec,15,s,1.4200595000002068
35,12,3corr,3.0,3.0,mudegondo,hf,corr,3,l,1.9209014999996725
36,12,47lf,,,vugiperpe,,tsue,47,s,0.8431848000000173
37,12,2corr,3.0,2.0,zudulenza,sf,corr,2,s,0.8971108000005188
38,12,13lf,,,vutuvirpe,,tsue,13,s,1.2312965999999506
39,12,3suffUsTe,,,pecupiere,,uste,3,s,0.7364868999993632
40,12,8corr,3.0,8.0,vicraziere,sf,corr,8,l,1.0541245999993407
41,12,35hfUsTe,,,vilucento,,uste,35,s,1.2610223000001497
42,12,17rec,3.0,35.0,vugipogno,,rec,17,s,1.0352671000000555
43,12,47hf,,,vugipome,,tsue,47,s,0.639137799999844
44,12,35lfUsTe,,,viluciaba,,uste,35,s,1.021696000000702
45,12,10rec,3.0,28.0,cribotista,,rec,10,l,0.8627646000004461
46,12,7corr,3.0,7.0,"clivuniaba,",lf,corr,7,s,1.8394413999994867
47,12,1rec,3.0,19.0,rugobenza,,rec,1,l,1.598453800000243
48,12,9corr,3.0,9.0,cettobento,hf,corr,9,s,0.990574700000252
49,12,6corr,3.0,6.0,tobufenso,hf,corr,6,l,1.8513597000001027
50,12,34hf,,,dorguvoppo,,tsue,34,s,0.8602773000002344
51,12,12corr,3.0,12.0,pubbanallo,hf,corr,12,s,0.7004225999999107
52,12,8rec,3.0,26.0,vicrazento,,rec,8,s,0.7646368000005168
53,12,3rec,3.0,21.0,mudegespa,,rec,3,s,1.2157537000002776
54,12,13suff,,,vutuvico,,tsue,13,s,0.9747701000005691
55,12,14rec,3.0,32.0,slibadosto,,rec,14,l,1.0083342000007178
56,12,44hfUsTe,,,zupelallo,,uste,44,s,0.7201700000005076
57,12,2rec,3.0,20.0,zudulondo,,rec,2,s,0.8584780999999566
58,12,41suffUsTe,,,zupelenza,,uste,41,l,1.88495199999943
59,12,16corr,3.0,16.0,cevecepre,lf,corr,16,l,1.0082584000001589
