,sbj_id,id_rmt,rot,target_complexity,simple_id,target,distractor_type,id,ans,rt
0,2,7hfUsTe,,,rabegento,,uste,7,s,1.874536000000262
1,2,17hfUsTe,,,rogipondo,,uste,17,s,2.0567399000001387
2,2,4corr,2.0,4.0,ceburenso,hf,corr,4,l,1.678822400000172
3,2,6corr,2.0,6.0,tobufizia,sf,corr,6,l,1.0194117000000915
4,2,41lfUsTe,,,zupelespa,,uste,41,l,1.3592071999992186
5,2,6rec,2.0,24.0,tobufenso,,rec,6,l,1.4038110999999844
6,2,42hfUsTe,,,zupelenso,,uste,42,s,0.9430512999997518
7,2,11corr,2.0,11.0,mernidasio,lf,corr,11,s,0.6681268000002092
8,2,47lf,,,vugiperpe,,tsue,47,l,1.1351265000002968
9,2,16hf,,,vutuvusto,,tsue,16,s,0.8269705000002432
10,2,2rec,2.0,20.0,zudulenza,,rec,2,s,1.3106046000002607
11,2,17corr,2.0,17.0,vugipepre,lf,corr,17,s,1.196396399999685
12,2,16suff,,,vutuvoso,,tsue,16,s,0.9910459999991872
13,2,14corr,2.0,14.0,slobadinna,lf,corr,14,l,2.3003084000001763
14,2,47suffUsTe,,,pituciere,,uste,47,s,0.8955859999996392
15,2,3corr,2.0,3.0,mudegenza,sf,corr,3,s,1.694032899999911
16,2,29suff,,,mernidico,,tsue,29,s,0.8786809000002904
17,2,40hfUsTe,,,sacupallo,,uste,40,s,1.1690513000003193
18,2,10rec,2.0,28.0,cribotasio,,rec,10,s,1.009327800000392
19,2,34hf,,,dorguvoppo,,tsue,34,s,1.0884135999995124
20,2,8rec,2.0,26.0,vicraziere,,rec,8,s,0.8603572000001805
21,2,15rec,2.0,33.0,cridolosto,,rec,15,s,0.7166664999995191
22,2,39lfUsTe,,,sacupiaba,,uste,39,s,0.9275110999997196
23,2,17rec,2.0,35.0,vugipismo,,rec,17,s,1.0982421999997314
24,2,11rec,2.0,29.0,mernidista,,rec,11,s,0.8643033999996987
25,2,29lf,,,mernidirpe,,tsue,29,s,0.8334645000004457
26,2,18corr,2.0,18.0,pobedismo,sf,corr,18,l,0.9416342999993503
27,2,34lf,,,dorguvebo,,tsue,34,s,0.794232600000214
28,2,2corr,2.0,2.0,zudulespa,lf,corr,2,l,0.8754623000004358
29,2,12corr,2.0,12.0,pubbanista,sf,corr,12,l,0.7497684999998455
30,2,15corr,2.0,15.0,cridolario,sf,corr,15,l,1.006634600000325
31,2,9suffUsTe,,,gabivenza,,uste,9,s,0.7810048000001188
32,2,13corr,2.0,13.0,dorguvosto,hf,corr,13,s,0.8422660000005635
33,2,16lf,,,vutuveffo,,tsue,16,s,0.6717865000000529
34,2,8suffUsTe,,,rabegista,,uste,8,s,0.6853217999996559
35,2,32lfUsTe,,,necibasio,,uste,32,s,1.100117400000272
36,2,16rec,2.0,34.0,cevecepre,,rec,16,s,0.9602488999998968
37,2,7rec,2.0,25.0,"clivuniaba,",,rec,7,s,1.2004983999995602
38,2,8corr,2.0,8.0,vicraziaba,lf,corr,8,s,1.2292413999994096
39,2,4rec,2.0,22.0,ceburolmo,,rec,4,s,1.134157899999991
40,2,1corr,2.0,1.0,rugobondo,hf,corr,1,s,1.121242400000483
41,2,5rec,2.0,23.0,vutuvizia,,rec,5,l,1.4409546999995655
42,2,18rec,2.0,36.0,pobedogno,,rec,18,s,0.6258985000004031
43,2,1rec,2.0,19.0,rugobespa,,rec,1,s,1.0225109000002703
44,2,5corr,2.0,5.0,vutuvolmo,lf,corr,5,s,1.2161987000008594
45,2,9corr,2.0,9.0,cettobiere,sf,corr,9,l,0.9099877999997261
46,2,12rec,2.0,30.0,pubbanallo,,rec,12,s,0.7025006000003486
47,2,47suff,,,vugiporio,,tsue,47,s,0.8309128999999302
48,2,9rec,2.0,27.0,cettobento,,rec,9,s,1.0356990000000224
49,2,47hf,,,vugipome,,tsue,47,s,1.2155539000004865
50,2,13rec,2.0,31.0,dorguvinna,,rec,13,s,0.7977929999997286
51,2,34suff,,,dorguviera,,tsue,34,s,0.8619051999994554
52,2,3rec,2.0,21.0,mudegondo,,rec,3,s,0.6801126999998814
53,2,7corr,2.0,7.0,clivunento,hf,corr,7,s,1.1655854000000545
54,2,26lfUsTe,,,zicavolmo,,uste,26,s,0.7966968000000634
55,2,16corr,2.0,16.0,cevecogno,hf,corr,16,l,1.339842100000169
56,2,10corr,2.0,10.0,cribotallo,hf,corr,10,s,0.6864731000005122
57,2,29hf,,,mernidempo,,tsue,29,s,0.7955094999997527
58,2,14rec,2.0,32.0,slibadario,,rec,14,s,0.8127270999993925
59,2,26suffUsTe,,,zicavizia,,uste,26,s,0.87773979999929
