,sbj_id,id_rmt,rot,target_complexity,simple_id,target,distractor_type,id,ans,rt
0,53,19suff,,,pobedorio,,tsue,19,s,1.8864820999988297
1,53,26hfUsTe,,,zicavenso,,uste,26,s,1.0836349000019254
2,53,21lfUsTe,,,bepolespa,,uste,21,s,1.0074000999993586
3,53,14corr,2.0,14.0,slobadinna,lf,corr,14,l,0.9592001999990316
4,53,12rec,2.0,30.0,pubbanallo,,rec,12,s,1.0866691000010178
5,53,15rec,2.0,33.0,cridolosto,,rec,15,s,1.1851115999998
6,53,13lf,,,vutuvirpe,,tsue,13,s,1.7723789999981818
7,53,13rec,2.0,31.0,dorguvinna,,rec,13,s,2.5750146999998833
8,53,37hfUsTe,,,sacupondo,,uste,37,s,1.2759393000014825
9,53,16rec,2.0,34.0,cevecepre,,rec,16,l,2.940253999997367
10,53,6rec,2.0,24.0,tobufenso,,rec,6,l,1.6965535000017553
11,53,32lf,,,mernideffo,,tsue,32,s,0.801222099998995
12,53,36hfUsTe,,,vilucallo,,uste,36,s,0.912410799999634
13,53,42suffUsTe,,,zupelizia,,uste,42,s,1.1521261999987473
14,53,2corr,2.0,2.0,zudulespa,lf,corr,2,l,0.749239700002363
15,53,3corr,2.0,3.0,mudegenza,sf,corr,3,l,0.7664489999988291
16,53,11corr,2.0,11.0,mernidasio,lf,corr,11,l,0.8638086999999359
17,53,5rec,2.0,23.0,vutuvizia,,rec,5,l,0.8651797999991686
18,53,9corr,2.0,9.0,cettobiere,sf,corr,9,l,0.6826278999978967
19,53,17corr,2.0,17.0,vugipepre,lf,corr,17,l,1.5195821000015712
20,53,4corr,2.0,4.0,ceburenso,hf,corr,4,l,3.1503367999976035
21,53,19hf,,,pobedome,,tsue,19,s,0.8597325000009732
22,53,26lfUsTe,,,zicavolmo,,uste,26,s,0.9891377999992983
23,53,7suffUsTe,,,rabegiere,,uste,7,s,0.9607343999996374
24,53,15corr,2.0,15.0,cridolario,sf,corr,15,l,0.8002438000003167
25,53,11rec,2.0,29.0,mernidista,,rec,11,l,0.9753102000031504
26,53,13corr,2.0,13.0,dorguvosto,hf,corr,13,l,0.9702207999980601
27,53,18rec,2.0,36.0,pobedogno,,rec,18,l,0.7964198000008764
28,53,13hf,,,vutuvempo,,tsue,13,l,0.7642692000008537
29,53,5corr,2.0,5.0,vutuvolmo,lf,corr,5,s,2.0614961000028416
30,53,12corr,2.0,12.0,pubbanista,sf,corr,12,l,0.6697580000000016
31,53,46hf,,,vugipoppo,,tsue,46,s,0.8825649999998859
32,53,7rec,2.0,25.0,"clivuniaba,",,rec,7,s,2.6389084000002185
33,53,3rec,2.0,21.0,mudegondo,,rec,3,s,1.1178935000025376
34,53,32suff,,,mernidoso,,tsue,32,s,0.7818432999993092
35,53,17rec,2.0,35.0,vugipismo,,rec,17,s,0.9133905000016966
36,53,4rec,2.0,22.0,ceburolmo,,rec,4,s,0.866204199999629
37,53,29suffUsTe,,,necibenza,,uste,29,s,0.7807414999988396
38,53,48suffUsTe,,,pitucista,,uste,48,s,0.6391781999991508
39,53,8rec,2.0,26.0,vicraziere,,rec,8,l,0.8945063999999547
40,53,14rec,2.0,32.0,slibadario,,rec,14,s,1.1179640000009385
41,53,31hfUsTe,,,necibento,,uste,31,s,0.73390560000189
42,53,46lf,,,vugipebo,,tsue,46,s,0.8438290000012785
43,53,48lfUsTe,,,pitucasio,,uste,48,s,0.68909640000129
44,53,32hf,,,mernidusto,,tsue,32,s,0.703878899999836
45,53,8corr,2.0,8.0,vicraziaba,lf,corr,8,l,0.7846590999979526
46,53,13suff,,,vutuvico,,tsue,13,s,1.0853953000005276
47,53,9rec,2.0,27.0,cettobento,,rec,9,s,1.023705699997663
48,53,18corr,2.0,18.0,pobedismo,sf,corr,18,l,0.8910279000010632
49,53,1corr,2.0,1.0,rugobondo,hf,corr,1,l,0.9285062000017206
50,53,15lfUsTe,,,fodaviaba,,uste,15,s,0.8115982000017539
51,53,10corr,2.0,10.0,cribotallo,hf,corr,10,s,0.8383160999983374
52,53,10rec,2.0,28.0,cribotasio,,rec,10,s,1.5162863000005018
53,53,19lf,,,pobederpe,,tsue,19,s,1.232342699997389
54,53,1rec,2.0,19.0,rugobespa,,rec,1,s,1.2495388999996067
55,53,46suff,,,vugipiera,,tsue,46,s,1.2776913000016066
56,53,6corr,2.0,6.0,tobufizia,sf,corr,6,l,0.7334153000010701
57,53,16corr,2.0,16.0,cevecogno,hf,corr,16,l,1.3710289000009652
58,53,7corr,2.0,7.0,clivunento,hf,corr,7,l,1.5629471000029298
59,53,2rec,2.0,20.0,zudulenza,,rec,2,s,0.975132700001268
