,sbj_id,id_rmt,rot,target_complexity,simple_id,target,distractor_type,id,ans,rt
0,49,5corr,1.0,5.0,vutuvenso,hf,corr,5,l,2.0509922999999617
1,49,5rec,1.0,23.0,vutuvolmo,,rec,5,s,1.143840800000362
2,49,9rec,1.0,27.0,cettobiere,,rec,9,s,2.5571028000003935
3,49,8corr,1.0,8.0,vicrazento,hf,corr,8,l,1.6150799000001825
4,49,3rec,1.0,21.0,mudegenza,,rec,3,s,0.8115732999999636
5,49,37suffUsTe,,,sacupenza,,uste,37,s,1.100644000000102
6,49,18rec,1.0,36.0,pobedismo,,rec,18,s,2.043500799999947
7,49,15rec,1.0,33.0,cridolario,,rec,15,s,1.1197564999997667
8,49,36suffUsTe,,,vilucista,,uste,36,s,1.4397683000001962
9,49,4corr,1.0,4.0,ceburizia,sf,corr,4,l,0.9599563000001581
10,49,19hf,,,pobedome,,tsue,19,l,1.9353853000002346
11,49,3corr,1.0,3.0,mudegespa,lf,corr,3,l,2.060500199999751
12,49,19lf,,,pobederpe,,tsue,19,s,1.4360169999999925
13,49,18corr,1.0,18.0,pobedepre,lf,corr,18,l,1.148034800000005
14,49,10corr,1.0,10.0,cribotista,sf,corr,10,l,0.8640801999999894
15,49,12rec,1.0,30.0,pubbanista,,rec,12,s,2.0755113000000165
16,49,13hfUsTe,,,fodavondo,,uste,13,s,1.0366468000001987
17,49,2hf,,,rugoboppo,,tsue,2,s,0.9285217999999986
18,49,17rec,1.0,35.0,vugipepre,,rec,17,s,2.1399200000000747
19,49,20hfUsTe,,,rogipallo,,uste,20,s,0.8296604000001935
20,49,15corr,1.0,15.0,cridolinna,lf,corr,15,l,0.8606711000002178
21,49,12suff,,,ceburoso,,tsue,12,s,1.1331968999998026
22,49,1rec,1.0,19.0,rugobondo,,rec,1,s,1.1199550999999701
23,49,2suff,,,rugobiera,,tsue,2,l,1.9671622000000752
24,49,6rec,1.0,24.0,tobufizia,,rec,6,s,0.8005327000000761
25,49,8rec,1.0,26.0,vicraziaba,,rec,8,s,1.4245218000000932
26,49,2corr,1.0,2.0,zudulondo,hf,corr,2,l,2.046366500000204
27,49,16corr,1.0,16.0,cevecismo,sf,corr,16,l,2.0117033999999876
28,49,9corr,1.0,9.0,cettobiaba,lf,corr,9,l,0.7953768000002128
29,49,18suffUsTe,,,rogipizia,,uste,18,s,0.9554349000000002
30,49,14corr,1.0,14.0,slibadosto,hf,corr,14,l,2.634673499999735
31,49,42hfUsTe,,,zupelenso,,uste,42,s,1.1687520000000404
32,49,13corr,1.0,13.0,dorguvario,sf,corr,13,l,0.897005000000263
33,49,11corr,1.0,11.0,mernidallo,hf,corr,11,s,1.725946600000043
34,49,7rec,1.0,25.0,clivunento,,rec,7,s,1.6597477000000254
35,49,12corr,1.0,12.0,pubbanasio,lf,corr,12,l,1.7735321000000113
36,49,14rec,1.0,32.0,slobadinna,,rec,14,s,1.1684078000002955
37,49,31hfUsTe,,,necibento,,uste,31,s,0.8161034999998265
38,49,10rec,1.0,28.0,cribotallo,,rec,10,s,1.1154081999998198
39,49,2rec,1.0,20.0,zudulespa,,rec,2,s,3.0034504000000197
40,49,5lfUsTe,,,rabegespa,,uste,5,l,2.6978869999998096
41,49,16rec,1.0,34.0,cevecogno,,rec,16,s,0.9232813000003262
42,49,2lf,,,rugobebo,,tsue,2,s,1.085464100000081
43,49,7corr,1.0,7.0,clivuniere,sf,corr,7,s,2.0955792999998266
44,49,31suffUsTe,,,necibiere,,uste,31,s,2.1247729000001527
45,49,41lf,,,cevecirpe,,tsue,41,s,1.6787334999999075
46,49,22lfUsTe,,,bepololmo,,uste,22,s,1.4693151000001308
47,49,11rec,1.0,29.0,mernidasio,,rec,11,s,2.0013387000003604
48,49,19suff,,,pobedorio,,tsue,19,l,2.048119399999905
49,49,4rec,1.0,22.0,ceburenso,,rec,4,s,1.3408214000000953
50,49,6corr,1.0,6.0,tobufolmo,lf,corr,6,l,1.199557299999924
51,49,12hf,,,ceburusto,,tsue,12,s,0.8916545000001861
52,49,48lfUsTe,,,pitucasio,,uste,48,s,1.4722342999998546
53,49,41suff,,,cevecico,,tsue,41,s,1.1819378000000142
54,49,27lfUsTe,,,zicaviaba,,uste,27,s,1.1837850000001708
55,49,41hf,,,cevecempo,,tsue,41,s,2.065951099999893
56,49,13rec,1.0,31.0,dorguvosto,,rec,13,s,4.993315100000018
57,49,12lf,,,cebureffo,,tsue,12,s,0.8777058999999099
58,49,17corr,1.0,17.0,vugipogno,hf,corr,17,l,1.9043037999999797
59,49,1corr,1.0,1.0,rugobenza,sf,corr,1,s,2.543580699999893
