,sbj_id,id_rmt,rot,target_complexity,simple_id,target,distractor_type,id,ans,rt
0,6,32suffUsTe,,,necibista,,uste,32,s,2.927145699999528
1,6,6suff,,,zuduliera,,tsue,6,s,2.15501679999943
2,6,22hfUsTe,,,bepolenso,,uste,22,l,6.799301700000797
3,6,6corr,3.0,6.0,tobufenso,hf,corr,6,l,0.8965447999980825
4,6,14rec,3.0,32.0,slibadosto,,rec,14,s,4.302805499999522
5,6,17suffUsTe,,,rogipenza,,uste,17,s,1.0744212999998126
6,6,17corr,3.0,17.0,vugipismo,sf,corr,17,l,2.684225699998933
7,6,3corr,3.0,3.0,mudegondo,hf,corr,3,s,2.225401799998508
8,6,1corr,3.0,1.0,rugobespa,lf,corr,1,l,1.0403034000009939
9,6,10corr,3.0,10.0,cribotasio,lf,corr,10,l,0.9401433000020916
10,6,40hf,,,slibadusto,,tsue,40,s,2.1937238999998954
11,6,9suff,,,ceburico,,tsue,9,s,0.9092953999970632
12,6,13rec,3.0,31.0,dorguvario,,rec,13,s,1.3418440999994345
13,6,6rec,3.0,24.0,tobufolmo,,rec,6,s,1.295307700002013
14,6,3rec,3.0,21.0,mudegespa,,rec,3,s,1.6263677999995707
15,6,2corr,3.0,2.0,zudulenza,sf,corr,2,l,0.9598364000012225
16,6,18corr,3.0,18.0,pobedogno,hf,corr,18,s,3.312441200003377
17,6,33hfUsTe,,,vilucondo,,uste,33,s,1.24533159999919
18,6,13corr,3.0,13.0,dorguvinna,lf,corr,13,l,1.1205918999985442
19,6,9rec,3.0,27.0,cettobiaba,,rec,9,s,1.1846243999971193
20,6,17rec,3.0,35.0,vugipogno,,rec,17,s,1.5948077000030025
21,6,39suff,,,slibadorio,,tsue,39,s,2.1394185999997717
22,6,7corr,3.0,7.0,"clivuniaba,",lf,corr,7,s,2.143239699998958
23,6,9hf,,,ceburempo,,tsue,9,s,5.595470000000205
24,6,18rec,3.0,36.0,pobedepre,,rec,18,s,1.2455211999986204
25,6,31hfUsTe,,,necibento,,uste,31,s,1.8088667999982135
26,6,32lfUsTe,,,necibasio,,uste,32,s,1.328299100001459
27,6,10rec,3.0,28.0,cribotista,,rec,10,s,4.000079099998402
28,6,4rec,3.0,22.0,ceburizia,,rec,4,s,1.1828377999991062
29,6,21lfUsTe,,,bepolespa,,uste,21,s,2.8637660999993386
30,6,12corr,3.0,12.0,pubbanallo,hf,corr,12,s,1.167536700002529
31,6,8rec,3.0,26.0,vicrazento,,rec,8,s,2.5112363000007463
32,6,14corr,3.0,14.0,slibadario,sf,corr,14,l,0.7795708000012382
33,6,11rec,3.0,29.0,mernidallo,,rec,11,s,2.4646429999993416
34,6,9corr,3.0,9.0,cettobento,hf,corr,9,l,1.021203100001003
35,6,15corr,3.0,15.0,cridolosto,hf,corr,15,s,0.7829598999996961
36,6,5rec,3.0,23.0,vutuvenso,,rec,5,s,0.9554585000005318
37,6,4corr,3.0,4.0,ceburolmo,lf,corr,4,s,4.523842300000979
38,6,20hfUsTe,,,rogipallo,,uste,20,s,0.9608679999982996
39,6,9lf,,,ceburirpe,,tsue,9,s,0.8815069000011135
40,6,38lfUsTe,,,sacupolmo,,uste,38,s,0.7967644999989716
41,6,40lf,,,slibadeffo,,tsue,40,s,1.132825699998648
42,6,6lf,,,zudulebo,,tsue,6,s,1.0383632000011858
43,6,42suffUsTe,,,zupelizia,,uste,42,s,1.5951621999993222
44,6,12rec,3.0,30.0,pubbanasio,,rec,12,s,1.1957405000030121
45,6,8corr,3.0,8.0,vicraziere,sf,corr,8,l,0.9594258000033733
46,6,15rec,3.0,33.0,cridolinna,,rec,15,s,1.152022099999158
47,6,1rec,3.0,19.0,rugobenza,,rec,1,l,0.8131295000021055
48,6,6hf,,,zuduloppo,,tsue,6,s,0.7815113999968162
49,6,2rec,3.0,20.0,zudulondo,,rec,2,s,0.844696500000282
50,6,16corr,3.0,16.0,cevecepre,lf,corr,16,s,2.363833600000362
51,6,11suffUsTe,,,gabiviere,,uste,11,s,1.119431799997983
52,6,16rec,3.0,34.0,cevecismo,,rec,16,s,1.9365337999988697
53,6,39hf,,,slibadome,,tsue,39,s,0.781718300000648
54,6,5corr,3.0,5.0,vutuvizia,sf,corr,5,l,0.6897748000010324
55,6,47lfUsTe,,,pituciaba,,uste,47,s,1.61555849999786
56,6,39lf,,,slibaderpe,,tsue,39,s,1.7396121000019775
57,6,40suff,,,slibadoso,,tsue,40,s,2.976900999998179
58,6,11corr,3.0,11.0,mernidista,sf,corr,11,l,1.0368089000003238
59,6,7rec,3.0,25.0,clivuniere,,rec,7,s,0.8627981999998156
