,sbj_id,id_rmt,rot,target_complexity,simple_id,target,distractor_type,id,ans,rt
0,56,20hfUsTe,,,rogipallo,,uste,20,s,0.9738662999998269
1,56,18rec,2.0,36.0,pobedogno,,rec,18,s,1.80736509999997
2,56,1corr,2.0,1.0,rugobondo,hf,corr,1,l,0.8001887999998871
3,56,13rec,2.0,31.0,dorguvinna,,rec,13,s,0.7353585999999268
4,56,29hf,,,mernidempo,,tsue,29,s,0.8925171999999293
5,56,16rec,2.0,34.0,cevecepre,,rec,16,s,1.4360047000000122
6,56,2rec,2.0,20.0,zudulenza,,rec,2,s,0.7633029999997234
7,56,17suffUsTe,,,rogipenza,,uste,17,s,0.6850185000002966
8,56,17rec,2.0,35.0,vugipismo,,rec,17,s,1.6591616000000613
9,56,9rec,2.0,27.0,cettobento,,rec,9,s,1.0065826999998535
10,56,29lf,,,mernidirpe,,tsue,29,s,0.7821337999998832
11,56,15corr,2.0,15.0,cridolario,sf,corr,15,l,0.7471977999998671
12,56,7corr,2.0,7.0,clivunento,hf,corr,7,l,1.3865304000000833
13,56,6rec,2.0,24.0,tobufenso,,rec,6,s,0.7320463999999447
14,56,31suff,,,mernidorio,,tsue,31,s,4.176618800000142
15,56,5corr,2.0,5.0,vutuvolmo,lf,corr,5,l,1.2262799000000086
16,56,4rec,2.0,22.0,ceburolmo,,rec,4,s,1.0031883000001471
17,56,31hfUsTe,,,necibento,,uste,31,s,0.7949684000000161
18,56,17corr,2.0,17.0,vugipepre,lf,corr,17,l,1.0420451999998477
19,56,34suff,,,dorguviera,,tsue,34,l,4.30187210000031
20,56,14corr,2.0,14.0,slobadinna,lf,corr,14,l,0.7529682999997931
21,56,2corr,2.0,2.0,zudulespa,lf,corr,2,l,0.689823200000319
22,56,34hf,,,dorguvoppo,,tsue,34,s,1.1842594999998255
23,56,41hfUsTe,,,zupelondo,,uste,41,s,0.7779019999998127
24,56,4corr,2.0,4.0,ceburenso,hf,corr,4,l,0.7510083000001941
25,56,9corr,2.0,9.0,cettobiere,sf,corr,9,l,0.7181319000001167
26,56,7rec,2.0,25.0,"clivuniaba,",,rec,7,s,1.9464866000002985
27,56,8suff,,,zuduloso,,tsue,8,s,0.7206773999996585
28,56,10corr,2.0,10.0,cribotallo,hf,corr,10,l,0.6205724000001283
29,56,13corr,2.0,13.0,dorguvosto,hf,corr,13,l,0.9288961000002018
30,56,11rec,2.0,29.0,mernidista,,rec,11,l,0.6534077000001162
31,56,8corr,2.0,8.0,vicraziaba,lf,corr,8,l,1.32608990000017
32,56,6corr,2.0,6.0,tobufizia,sf,corr,6,l,2.6858854000001884
33,56,19lfUsTe,,,rogipiaba,,uste,19,s,0.6849646000000575
34,56,34hfUsTe,,,vilucenso,,uste,34,s,0.6268361000002187
35,56,31lf,,,merniderpe,,tsue,31,s,0.8795092000000295
36,56,18corr,2.0,18.0,pobedismo,sf,corr,18,l,0.76285020000023
37,56,37lfUsTe,,,sacupespa,,uste,37,s,2.39643070000011
38,56,11suffUsTe,,,gabiviere,,uste,11,s,0.7029424000002109
39,56,10rec,2.0,28.0,cribotasio,,rec,10,l,0.9434079999996356
40,56,8lfUsTe,,,rabegasio,,uste,8,s,2.1894404999998187
41,56,34lf,,,dorguvebo,,tsue,34,s,1.6483441000000312
42,56,3corr,2.0,3.0,mudegenza,sf,corr,3,l,0.7366921000002549
43,56,5rec,2.0,23.0,vutuvizia,,rec,5,s,0.8782022000000325
44,56,3rec,2.0,21.0,mudegondo,,rec,3,s,1.1626107000001866
45,56,46suffUsTe,,,pitucizia,,uste,46,s,0.6577210000000377
46,56,8lf,,,zuduleffo,,tsue,8,s,0.6193324999999277
47,56,29suff,,,mernidico,,tsue,29,s,0.783987999999681
48,56,36suffUsTe,,,vilucista,,uste,36,s,0.7490631999999096
49,56,12rec,2.0,30.0,pubbanallo,,rec,12,s,0.7486809000001813
50,56,16corr,2.0,16.0,cevecogno,hf,corr,16,l,0.7329875999998876
51,56,22lfUsTe,,,bepololmo,,uste,22,s,0.5863715999998931
52,56,12corr,2.0,12.0,pubbanista,sf,corr,12,l,0.6349858999997195
53,56,1rec,2.0,19.0,rugobespa,,rec,1,s,0.7851451999999881
54,56,8rec,2.0,26.0,vicraziere,,rec,8,s,2.1741516000001866
55,56,11corr,2.0,11.0,mernidasio,lf,corr,11,l,2.335018800000398
56,56,8hf,,,zudulusto,,tsue,8,s,0.8160462999999254
57,56,14rec,2.0,32.0,slibadario,,rec,14,s,0.64100580000013
58,56,31hf,,,mernidome,,tsue,31,s,0.6564618999996128
59,56,15rec,2.0,33.0,cridolosto,,rec,15,s,0.5712086999997155
