,sbj_id,id_rmt,rot,target_complexity,simple_id,target,distractor_type,id,ans,rt
0,23,47lfUsTe,,,pituciaba,,uste,47,s,1.410771200000454
1,23,13suffUsTe,,,fodavenza,,uste,13,s,1.343653899999481
2,23,1rec,2.0,19.0,rugobespa,,rec,1,s,1.0892036000004737
3,23,26hfUsTe,,,zicavenso,,uste,26,s,1.4371012000010523
4,23,6corr,2.0,6.0,tobufizia,sf,corr,6,l,1.197961400001077
5,23,2corr,2.0,2.0,zudulespa,lf,corr,2,l,1.0085737000008521
6,23,5suff,,,zudulico,,tsue,5,s,0.7674421000010625
7,23,2rec,2.0,20.0,zudulenza,,rec,2,s,0.8976551000014297
8,23,10rec,2.0,28.0,cribotasio,,rec,10,s,1.0873973000016122
9,23,7rec,2.0,25.0,"clivuniaba,",,rec,7,s,1.1474572000006447
10,23,16rec,2.0,34.0,cevecepre,,rec,16,s,1.3925505000006524
11,23,5rec,2.0,23.0,vutuvizia,,rec,5,l,1.1372411000011198
12,23,9corr,2.0,9.0,cettobiere,sf,corr,9,l,0.8281246000005922
13,23,36lf,,,dorguveffo,,tsue,36,s,1.1204233999997086
14,23,13corr,2.0,13.0,dorguvosto,hf,corr,13,l,1.1673661000022548
15,23,18corr,2.0,18.0,pobedismo,sf,corr,18,l,1.2627155000009225
16,23,11rec,2.0,29.0,mernidista,,rec,11,s,1.7732689999975264
17,23,1corr,2.0,1.0,rugobondo,hf,corr,1,l,0.8481367999993381
18,23,15corr,2.0,15.0,cridolario,sf,corr,15,l,0.7838300999974308
19,23,7suff,,,zudulorio,,tsue,7,s,2.1418444999981148
20,23,12rec,2.0,30.0,pubbanallo,,rec,12,s,1.088338900000963
21,23,37hfUsTe,,,sacupondo,,uste,37,s,1.1800426000008883
22,23,7corr,2.0,7.0,clivunento,hf,corr,7,l,1.1341964999992342
23,23,7hfUsTe,,,rabegento,,uste,7,s,1.5193687000028149
24,23,14rec,2.0,32.0,slibadario,,rec,14,s,1.7251169000010123
25,23,9rec,2.0,27.0,cettobento,,rec,9,l,2.129694400002336
26,23,36suff,,,dorguvoso,,tsue,36,l,1.0354354000010062
27,23,15rec,2.0,33.0,cridolosto,,rec,15,s,0.8633687999972608
28,23,48suffUsTe,,,pitucista,,uste,48,s,0.928401400000439
29,23,12corr,2.0,12.0,pubbanista,sf,corr,12,l,0.8127296000020579
30,23,11suffUsTe,,,gabiviere,,uste,11,s,0.7815010999984224
31,23,33lfUsTe,,,vilucespa,,uste,33,s,1.2499212000002444
32,23,18lfUsTe,,,rogipolmo,,uste,18,s,1.0535631000020658
33,23,8rec,2.0,26.0,vicraziere,,rec,8,s,0.9403133999985585
34,23,7hf,,,zudulome,,tsue,7,s,0.9620047999997041
35,23,8lfUsTe,,,rabegasio,,uste,8,s,0.9135072999997647
36,23,13rec,2.0,31.0,dorguvinna,,rec,13,l,1.569897299999866
37,23,4rec,2.0,22.0,ceburolmo,,rec,4,s,0.8781546999998682
38,23,34suff,,,dorguviera,,tsue,34,s,0.9599757999967551
39,23,24hfUsTe,,,bepolallo,,uste,24,s,0.8804539999982808
40,23,18rec,2.0,36.0,pobedogno,,rec,18,s,0.7480900000009569
41,23,6rec,2.0,24.0,tobufenso,,rec,6,l,1.4686304000024393
42,23,34hf,,,dorguvoppo,,tsue,34,s,0.8177379000007932
43,23,10corr,2.0,10.0,cribotallo,hf,corr,10,l,0.9727048000022478
44,23,11corr,2.0,11.0,mernidasio,lf,corr,11,l,1.069393300000229
45,23,17corr,2.0,17.0,vugipepre,lf,corr,17,l,1.1352659000003769
46,23,17rec,2.0,35.0,vugipismo,,rec,17,s,0.8013060999983281
47,23,8corr,2.0,8.0,vicraziaba,lf,corr,8,l,1.904059700002108
48,23,3corr,2.0,3.0,mudegenza,sf,corr,3,l,0.9436410999987856
49,23,5lf,,,zudulirpe,,tsue,5,s,1.5804981000001135
50,23,5hf,,,zudulempo,,tsue,5,s,1.2284225999974296
51,23,16corr,2.0,16.0,cevecogno,hf,corr,16,s,1.5653191999990668
52,23,34lf,,,dorguvebo,,tsue,34,s,1.6637952999990375
53,23,14corr,2.0,14.0,slobadinna,lf,corr,14,l,1.0681561999990663
54,23,3rec,2.0,21.0,mudegondo,,rec,3,l,1.7409622999985004
55,23,5corr,2.0,5.0,vutuvolmo,lf,corr,5,l,1.4514803000020038
56,23,7lf,,,zudulerpe,,tsue,7,s,1.0063602000009269
57,23,4corr,2.0,4.0,ceburenso,hf,corr,4,s,1.2125534000006155
58,23,36hf,,,dorguvusto,,tsue,36,l,1.340899700000591
59,23,30suffUsTe,,,necibizia,,uste,30,s,1.1034170999992057
