,sbj_id,id_rmt,rot,target_complexity,simple_id,target,distractor_type,id,ans,rt
0,17,16rec,2.0,34.0,cevecepre,,rec,16,s,2.1619166000000405
1,17,9rec,2.0,27.0,cettobento,,rec,9,l,1.743365199999971
2,17,32suffUsTe,,,necibista,,uste,32,s,0.9735052000000906
3,17,2rec,2.0,20.0,zudulenza,,rec,2,s,1.8714657000000443
4,17,6rec,2.0,24.0,tobufenso,,rec,6,s,1.563426199999867
5,17,1rec,2.0,19.0,rugobespa,,rec,1,l,1.2781363999997666
6,17,12corr,2.0,12.0,pubbanista,sf,corr,12,l,1.0236104999999043
7,17,27suffUsTe,,,zicaviere,,uste,27,s,1.952037300000029
8,17,9lf,,,ceburirpe,,tsue,9,s,2.079329499999858
9,17,26lfUsTe,,,zicavolmo,,uste,26,s,1.6649022000001423
10,17,17rec,2.0,35.0,vugipismo,,rec,17,s,2.2362490000000435
11,17,40hf,,,slibadusto,,tsue,40,s,2.8301830000000336
12,17,18corr,2.0,18.0,pobedismo,sf,corr,18,l,1.595704299999852
13,17,8corr,2.0,8.0,vicraziaba,lf,corr,8,l,2.6513942000001407
14,17,2corr,2.0,2.0,zudulespa,lf,corr,2,l,2.284595000000081
15,17,16corr,2.0,16.0,cevecogno,hf,corr,16,l,1.5356853000002957
16,17,7rec,2.0,25.0,"clivuniaba,",,rec,7,s,2.6059053000003587
17,17,8lfUsTe,,,rabegasio,,uste,8,s,1.744884600000205
18,17,17corr,2.0,17.0,vugipepre,lf,corr,17,l,1.2966905000002953
19,17,15rec,2.0,33.0,cridolosto,,rec,15,s,1.804050499999903
20,17,3rec,2.0,21.0,mudegondo,,rec,3,l,2.506937700000435
21,17,8rec,2.0,26.0,vicraziere,,rec,8,l,2.430703900000026
22,17,9corr,2.0,9.0,cettobiere,sf,corr,9,l,1.1502199999999903
23,17,18rec,2.0,36.0,pobedogno,,rec,18,s,3.514578000000256
24,17,4corr,2.0,4.0,ceburenso,hf,corr,4,s,3.4079600999998547
25,17,9suff,,,ceburico,,tsue,9,s,1.180011800000102
26,17,13corr,2.0,13.0,dorguvosto,hf,corr,13,l,2.541145499999857
27,17,10corr,2.0,10.0,cribotallo,hf,corr,10,l,1.117859800000133
28,17,14corr,2.0,14.0,slobadinna,lf,corr,14,l,1.3892450999996981
29,17,11corr,2.0,11.0,mernidasio,lf,corr,11,l,1.7585432000000765
30,17,27lf,,,cridolerpe,,tsue,27,s,1.7602703000002293
31,17,34suff,,,dorguviera,,tsue,34,s,3.1301210999999967
32,17,5rec,2.0,23.0,vutuvizia,,rec,5,s,1.1957491000002847
33,17,27suff,,,cridolorio,,tsue,27,s,1.632731799999874
34,17,3corr,2.0,3.0,mudegenza,sf,corr,3,l,1.2311341999998149
35,17,34hf,,,dorguvoppo,,tsue,34,s,1.3113832999997612
36,17,14rec,2.0,32.0,slibadario,,rec,14,s,2.301867599999696
37,17,40suff,,,slibadoso,,tsue,40,s,1.6971142999996118
38,17,9hf,,,ceburempo,,tsue,9,s,1.825784399999975
39,17,34lf,,,dorguvebo,,tsue,34,s,2.6046101000001727
40,17,17lfUsTe,,,rogipespa,,uste,17,s,2.3026058000000376
41,17,5corr,2.0,5.0,vutuvolmo,lf,corr,5,s,1.8732030999999552
42,17,31hfUsTe,,,necibento,,uste,31,s,2.3962483000000248
43,17,4rec,2.0,22.0,ceburolmo,,rec,4,s,2.110681199999817
44,17,13rec,2.0,31.0,dorguvinna,,rec,13,s,2.2060795000002145
45,17,1corr,2.0,1.0,rugobondo,hf,corr,1,l,2.1399610999997094
46,17,7corr,2.0,7.0,clivunento,hf,corr,7,l,2.3020519000001514
47,17,6corr,2.0,6.0,tobufizia,sf,corr,6,s,1.434516700000131
48,17,27hf,,,cridolome,,tsue,27,s,2.187935199999629
49,17,15corr,2.0,15.0,cridolario,sf,corr,15,s,1.8229795000002014
50,17,47lfUsTe,,,pituciaba,,uste,47,s,1.8256602000001294
51,17,41suffUsTe,,,zupelenza,,uste,41,s,2.2367745999999897
52,17,40lf,,,slibadeffo,,tsue,40,s,2.3508033000002797
53,17,10rec,2.0,28.0,cribotasio,,rec,10,l,1.3066282999998293
54,17,10hfUsTe,,,gabivenso,,uste,10,s,1.4719415999998091
55,17,41hfUsTe,,,zupelondo,,uste,41,s,2.221787000000404
56,17,11rec,2.0,29.0,mernidista,,rec,11,s,2.0297702000002573
57,17,20hfUsTe,,,rogipallo,,uste,20,s,2.1602382000000944
58,17,12rec,2.0,30.0,pubbanallo,,rec,12,s,1.7431532000000516
59,17,46suffUsTe,,,pitucizia,,uste,46,s,1.4530580000000555
