,sbj_id,id_rmt,rot,target_complexity,simple_id,target,distractor_type,id,ans,rt
0,40,13corr,1.0,13.0,dorguvario,sf,corr,13,l,1.7398057000000335
1,40,7rec,1.0,25.0,clivunento,,rec,7,s,1.755541600000015
2,40,11rec,1.0,29.0,mernidasio,,rec,11,s,1.9484480999999505
3,40,46lf,,,vugipebo,,tsue,46,s,1.3556632999998328
4,40,2rec,1.0,20.0,zudulespa,,rec,2,s,1.1991925000002084
5,40,14corr,1.0,14.0,slibadosto,hf,corr,14,l,1.2599069999996573
6,40,16rec,1.0,34.0,cevecogno,,rec,16,s,1.2493334999999206
7,40,18corr,1.0,18.0,pobedepre,lf,corr,18,l,4.045269600000211
8,40,16corr,1.0,16.0,cevecismo,sf,corr,16,l,1.0679955000000518
9,40,12corr,1.0,12.0,pubbanasio,lf,corr,12,s,1.1009030000000166
10,40,10corr,1.0,10.0,cribotista,sf,corr,10,l,1.2812162000000171
11,40,22lfUsTe,,,bepololmo,,uste,22,s,1.121692400000029
12,40,11corr,1.0,11.0,mernidallo,hf,corr,11,l,3.6177708000000166
13,40,4rec,1.0,22.0,ceburenso,,rec,4,s,1.8862816999999268
14,40,29lf,,,mernidirpe,,tsue,29,s,1.1201507000000674
15,40,14hfUsTe,,,fodavenso,,uste,14,s,0.9772090000001299
16,40,6corr,1.0,6.0,tobufolmo,lf,corr,6,l,1.6929084000003058
17,40,14rec,1.0,32.0,slobadinna,,rec,14,s,1.1796093000002656
18,40,17rec,1.0,35.0,vugipepre,,rec,17,s,1.6297819999999774
19,40,7hf,,,zudulome,,tsue,7,s,1.1642000000001644
20,40,9corr,1.0,9.0,cettobiaba,lf,corr,9,l,1.9791994000001978
21,40,15corr,1.0,15.0,cridolinna,lf,corr,15,l,1.0380306000001838
22,40,14suffUsTe,,,fodavizia,,uste,14,s,0.8492903999999726
23,40,3rec,1.0,21.0,mudegenza,,rec,3,s,0.8486425000000963
24,40,2corr,1.0,2.0,zudulondo,hf,corr,2,l,1.390554599999632
25,40,6rec,1.0,24.0,tobufizia,,rec,6,s,1.1999634000003425
26,40,32suff,,,mernidoso,,tsue,32,s,1.3886975999998867
27,40,4corr,1.0,4.0,ceburizia,sf,corr,4,l,1.9175107000000935
28,40,29suff,,,mernidico,,tsue,29,s,0.9117647000002762
29,40,12rec,1.0,30.0,pubbanista,,rec,12,s,1.0562765999998192
30,40,7suff,,,zudulorio,,tsue,7,s,2.031010000000151
31,40,24hfUsTe,,,bepolallo,,uste,24,s,0.9766784999997071
32,40,39lfUsTe,,,sacupiaba,,uste,39,s,0.8115552000003845
33,40,32lf,,,mernideffo,,tsue,32,s,0.957120400000349
34,40,5corr,1.0,5.0,vutuvenso,hf,corr,5,l,2.365582099999756
35,40,46suff,,,vugipiera,,tsue,46,s,1.3726796000000832
36,40,32hf,,,mernidusto,,tsue,32,s,1.0993297999998504
37,40,20lfUsTe,,,rogipasio,,uste,20,s,0.7202217000003657
38,40,9rec,1.0,27.0,cettobiere,,rec,9,s,1.4040989000000081
39,40,17corr,1.0,17.0,vugipogno,hf,corr,17,s,2.095698000000084
40,40,3corr,1.0,3.0,mudegespa,lf,corr,3,l,1.660258800000065
41,40,5rec,1.0,23.0,vutuvolmo,,rec,5,s,1.2453530999996474
42,40,1lfUsTe,,,pecupespa,,uste,1,s,0.864752899999985
43,40,1corr,1.0,1.0,rugobenza,sf,corr,1,s,1.5149771000001238
44,40,1rec,1.0,19.0,rugobondo,,rec,1,s,2.07896669999991
45,40,9hfUsTe,,,gabivondo,,uste,9,s,0.9616335999999137
46,40,35hfUsTe,,,vilucento,,uste,35,s,1.2808954000001904
47,40,36suffUsTe,,,vilucista,,uste,36,s,0.7526520000001256
48,40,7lf,,,zudulerpe,,tsue,7,s,1.1856889999999112
49,40,13rec,1.0,31.0,dorguvosto,,rec,13,s,1.5151948000002449
50,40,10rec,1.0,28.0,cribotallo,,rec,10,s,1.359875699999975
51,40,29hf,,,mernidempo,,tsue,29,s,1.1974514000003182
52,40,8corr,1.0,8.0,vicrazento,hf,corr,8,s,1.3446653999999398
53,40,18rec,1.0,36.0,pobedismo,,rec,18,s,0.9561599000003298
54,40,23suffUsTe,,,bepoliere,,uste,23,s,0.8749315000000024
55,40,46hf,,,vugipoppo,,tsue,46,s,1.0702942999996594
56,40,15rec,1.0,33.0,cridolario,,rec,15,s,1.8710974999999053
57,40,8rec,1.0,26.0,vicraziaba,,rec,8,s,1.2483835000002728
58,40,7corr,1.0,7.0,clivuniere,sf,corr,7,l,3.3570223000001533
59,40,29suffUsTe,,,necibenza,,uste,29,s,0.5769037999998545
