,sbj_id,id_rmt,rot,target_complexity,simple_id,target,distractor_type,id,ans,rt
0,54,15lfUsTe,,,fodaviaba,,uste,15,s,1.5969594999996843
1,54,9corr,3.0,9.0,cettobento,hf,corr,9,l,1.006320599999981
2,54,11rec,3.0,29.0,mernidallo,,rec,11,s,1.42105760000004
3,54,18rec,3.0,36.0,pobedepre,,rec,18,s,0.9077959999999621
4,54,2rec,3.0,20.0,zudulondo,,rec,2,s,0.7482635999999729
5,54,13rec,3.0,31.0,dorguvario,,rec,13,l,1.5322799000000487
6,54,14rec,3.0,32.0,slibadosto,,rec,14,s,3.8514718000001267
7,54,7rec,3.0,25.0,clivuniere,,rec,7,l,1.8349772999999914
8,54,15corr,3.0,15.0,cridolosto,hf,corr,15,l,0.7199279999999817
9,54,45lfUsTe,,,pitucespa,,uste,45,s,0.8119897000001401
10,54,4rec,3.0,22.0,ceburizia,,rec,4,s,1.0700090000000273
11,54,42suff,,,ceveciera,,tsue,42,s,1.6938888999998198
12,54,20lf,,,pobedeffo,,tsue,20,s,0.9415657999998075
13,54,30hfUsTe,,,necibenso,,uste,30,s,0.9400092999999288
14,54,14corr,3.0,14.0,slibadario,sf,corr,14,l,1.0396128000002136
15,54,13corr,3.0,13.0,dorguvinna,lf,corr,13,l,1.4088510999999926
16,54,4corr,3.0,4.0,ceburolmo,lf,corr,4,s,1.0051946999997199
17,54,9hfUsTe,,,gabivondo,,uste,9,s,0.972186199999669
18,54,10lfUsTe,,,gabivolmo,,uste,10,s,0.6698169999999664
19,54,17suffUsTe,,,rogipenza,,uste,17,s,1.8356338000003234
20,54,20suff,,,pobedoso,,tsue,20,s,3.0245786999998927
21,54,6corr,3.0,6.0,tobufenso,hf,corr,6,l,0.7855641000001015
22,54,17rec,3.0,35.0,vugipogno,,rec,17,s,2.782799199999772
23,54,47suffUsTe,,,pituciere,,uste,47,s,0.828183899999658
24,54,16rec,3.0,34.0,cevecismo,,rec,16,l,1.5994504000000234
25,54,1rec,3.0,19.0,rugobenza,,rec,1,l,2.76859259999992
26,54,9rec,3.0,27.0,cettobiaba,,rec,9,s,1.0839042000002337
27,54,18corr,3.0,18.0,pobedogno,hf,corr,18,l,1.0852525000000242
28,54,10corr,3.0,10.0,cribotasio,lf,corr,10,l,1.1850555999999415
29,54,27hf,,,cridolome,,tsue,27,s,1.308003799999824
30,54,3rec,3.0,21.0,mudegespa,,rec,3,s,0.9926373000002968
31,54,44lfUsTe,,,zupelasio,,uste,44,s,1.565167499999916
32,54,42hf,,,cevecoppo,,tsue,42,s,0.8809417000002213
33,54,2suffUsTe,,,pecupizia,,uste,2,s,0.7815387000000555
34,54,5suff,,,zudulico,,tsue,5,s,0.7057496000002175
35,54,2corr,3.0,2.0,zudulenza,sf,corr,2,l,2.7311884000000646
36,54,42lf,,,cevecebo,,tsue,42,s,1.0236479000000145
37,54,32suffUsTe,,,necibista,,uste,32,s,0.8014854000002742
38,54,1corr,3.0,1.0,rugobespa,lf,corr,1,l,1.5197579000000587
39,54,12corr,3.0,12.0,pubbanallo,hf,corr,12,l,1.1329502999997203
40,54,10rec,3.0,28.0,cribotista,,rec,10,s,3.0879343999999946
41,54,5rec,3.0,23.0,vutuvenso,,rec,5,s,3.915536299999985
42,54,8corr,3.0,8.0,vicraziere,sf,corr,8,l,0.7500569999997424
43,54,8rec,3.0,26.0,vicrazento,,rec,8,s,0.9429751000002398
44,54,27suff,,,cridolorio,,tsue,27,s,0.8916760000001887
45,54,5hf,,,zudulempo,,tsue,5,s,1.3130989999999656
46,54,12rec,3.0,30.0,pubbanasio,,rec,12,s,1.2794686000002002
47,54,3corr,3.0,3.0,mudegondo,hf,corr,3,l,2.271914299999935
48,54,7corr,3.0,7.0,"clivuniaba,",lf,corr,7,s,0.7669353000001138
49,54,20hfUsTe,,,rogipallo,,uste,20,s,0.6880191999998715
50,54,17corr,3.0,17.0,vugipismo,sf,corr,17,l,0.9107582999999977
51,54,11corr,3.0,11.0,mernidista,sf,corr,11,l,1.1986611000002085
52,54,15rec,3.0,33.0,cridolinna,,rec,15,s,0.9399481000000378
53,54,35hfUsTe,,,vilucento,,uste,35,s,1.0564745000001494
54,54,5corr,3.0,5.0,vutuvizia,sf,corr,5,l,0.7033086999999796
55,54,27lf,,,cridolerpe,,tsue,27,s,0.9914358999999422
56,54,5lf,,,zudulirpe,,tsue,5,s,0.5729544999999234
57,54,20hf,,,pobedusto,,tsue,20,s,0.9918810999997731
58,54,6rec,3.0,24.0,tobufolmo,,rec,6,s,1.6142807999999604
59,54,16corr,3.0,16.0,cevecepre,lf,corr,16,s,1.0734721999997419
