,sbj_id,id_rmt,rot,target_complexity,simple_id,target,distractor_type,id,ans,rt
0,64,13rec,1.0,31.0,dorguvosto,,rec,13,l,1.2954738999997062
1,64,8corr,1.0,8.0,vicrazento,hf,corr,8,l,1.1792378000000099
2,64,30hf,,,mernidoppo,,tsue,30,s,2.4615208000000166
3,64,11suff,,,ceburorio,,tsue,11,l,3.4251107000000047
4,64,8rec,1.0,26.0,vicraziaba,,rec,8,l,1.999234200000501
5,64,17rec,1.0,35.0,vugipepre,,rec,17,s,1.356557499999326
6,64,11hf,,,ceburome,,tsue,11,s,1.0558491000001595
7,64,2corr,1.0,2.0,zudulondo,hf,corr,2,s,1.0237089000002015
8,64,14corr,1.0,14.0,slibadosto,hf,corr,14,l,1.1365288999995755
9,64,18corr,1.0,18.0,pobedepre,lf,corr,18,s,3.1310763999999836
10,64,1lf,,,rugobirpe,,tsue,1,s,2.028747399999702
11,64,3lfUsTe,,,pecupiaba,,uste,3,s,1.119245700000647
12,64,13corr,1.0,13.0,dorguvario,sf,corr,13,l,0.8002198999993198
13,64,30lf,,,mernidebo,,tsue,30,l,1.9514571999998225
14,64,1hf,,,rugobempo,,tsue,1,l,1.6139437000001635
15,64,10corr,1.0,10.0,cribotista,sf,corr,10,l,0.9612895999998727
16,64,6corr,1.0,6.0,tobufolmo,lf,corr,6,l,1.152368199999728
17,64,9rec,1.0,27.0,cettobiere,,rec,9,l,1.8695786999996926
18,64,11rec,1.0,29.0,mernidasio,,rec,11,s,0.8806138999998439
19,64,11lf,,,ceburerpe,,tsue,11,s,2.556217199999992
20,64,17hfUsTe,,,rogipondo,,uste,17,l,1.374638799999957
21,64,10hfUsTe,,,gabivenso,,uste,10,s,2.5744697000000087
22,64,24hfUsTe,,,bepolallo,,uste,24,s,1.420209099999738
23,64,1corr,1.0,1.0,rugobenza,sf,corr,1,l,0.9389404000003196
24,64,5corr,1.0,5.0,vutuvenso,hf,corr,5,l,1.2803180999999313
25,64,12corr,1.0,12.0,pubbanasio,lf,corr,12,l,0.9280418000007558
26,64,7corr,1.0,7.0,clivuniere,sf,corr,7,l,1.035630699999274
27,64,3corr,1.0,3.0,mudegespa,lf,corr,3,l,1.1673831999996764
28,64,17corr,1.0,17.0,vugipogno,hf,corr,17,l,1.261622900000475
29,64,33lfUsTe,,,vilucespa,,uste,33,l,1.6286238000002413
30,64,5suffUsTe,,,rabegenza,,uste,5,l,1.3923377999999502
31,64,16rec,1.0,34.0,cevecogno,,rec,16,l,1.3390097000001333
32,64,15rec,1.0,33.0,cridolario,,rec,15,l,2.093238399999791
33,64,40hf,,,slibadusto,,tsue,40,l,1.8405441999993855
34,64,30suff,,,mernidiera,,tsue,30,s,1.1034865000001446
35,64,7rec,1.0,25.0,clivunento,,rec,7,l,1.7894609000004493
36,64,15corr,1.0,15.0,cridolinna,lf,corr,15,l,0.7952164999996967
37,64,32suffUsTe,,,necibista,,uste,32,l,1.515306899999814
38,64,47suffUsTe,,,pituciere,,uste,47,s,1.6951584999997067
39,64,40lf,,,slibadeffo,,tsue,40,l,2.366592999999739
40,64,18rec,1.0,36.0,pobedismo,,rec,18,s,1.5641205000001719
41,64,12rec,1.0,30.0,pubbanista,,rec,12,l,1.1518266000002768
42,64,14suffUsTe,,,fodavizia,,uste,14,s,0.7810546000000613
43,64,35hfUsTe,,,vilucento,,uste,35,l,0.9873271999995268
44,64,3rec,1.0,21.0,mudegenza,,rec,3,l,1.518361699999332
45,64,14rec,1.0,32.0,slobadinna,,rec,14,l,2.3003893999994034
46,64,40suff,,,slibadoso,,tsue,40,l,0.9925755000003846
47,64,6rec,1.0,24.0,tobufizia,,rec,6,l,0.9402599999993981
48,64,32lfUsTe,,,necibasio,,uste,32,s,1.1858186999997997
49,64,9corr,1.0,9.0,cettobiaba,lf,corr,9,l,0.8111861000006684
50,64,10rec,1.0,28.0,cribotallo,,rec,10,l,3.0705541999996058
51,64,1suff,,,rugobico,,tsue,1,l,1.1517225000006874
52,64,11corr,1.0,11.0,mernidallo,hf,corr,11,l,1.1479017000001477
53,64,18lfUsTe,,,rogipolmo,,uste,18,l,1.0570864999999685
54,64,4corr,1.0,4.0,ceburizia,sf,corr,4,l,0.9434432000007291
55,64,4rec,1.0,22.0,ceburenso,,rec,4,l,1.2766874999997526
56,64,2rec,1.0,20.0,zudulespa,,rec,2,s,1.548880499999541
57,64,5rec,1.0,23.0,vutuvolmo,,rec,5,s,1.7251108000000386
58,64,16corr,1.0,16.0,cevecismo,sf,corr,16,l,2.7461702999999034
59,64,1rec,1.0,19.0,rugobondo,,rec,1,l,0.8116738999997324
