,sbj_id,id_rmt,rot,target_complexity,simple_id,target,distractor_type,id,ans,rt
0,44,9rec,2.0,27.0,cettobento,,rec,9,s,1.487819900001341
1,44,16rec,2.0,34.0,cevecepre,,rec,16,s,1.320135099998879
2,44,17rec,2.0,35.0,vugipismo,,rec,17,l,1.13439279999875
3,44,46lf,,,vugipebo,,tsue,46,s,1.9849965000030352
4,44,7hfUsTe,,,rabegento,,uste,7,s,1.6613075000022945
5,44,8corr,2.0,8.0,vicraziaba,lf,corr,8,l,1.039735099999234
6,44,12corr,2.0,12.0,pubbanista,sf,corr,12,l,0.8436586999996507
7,44,7rec,2.0,25.0,"clivuniaba,",,rec,7,l,4.090212500002963
8,44,15corr,2.0,15.0,cridolario,sf,corr,15,l,2.319226300001901
9,44,1rec,2.0,19.0,rugobespa,,rec,1,s,1.0693649999993795
10,44,2corr,2.0,2.0,zudulespa,lf,corr,2,l,1.1821043000018108
11,44,18suffUsTe,,,rogipizia,,uste,18,s,1.2802589000020816
12,44,30hfUsTe,,,necibenso,,uste,30,s,1.1676293000018632
13,44,46suff,,,vugipiera,,tsue,46,s,1.1996679000003496
14,44,1corr,2.0,1.0,rugobondo,hf,corr,1,l,2.059724599999754
15,44,7corr,2.0,7.0,clivunento,hf,corr,7,s,1.484219399997528
16,44,11corr,2.0,11.0,mernidasio,lf,corr,11,l,1.1640999000010197
17,44,15rec,2.0,33.0,cridolosto,,rec,15,s,1.131374100001267
18,44,2rec,2.0,20.0,zudulenza,,rec,2,l,1.0699410999986867
19,44,46hf,,,vugipoppo,,tsue,46,s,1.262525000001915
20,44,24hfUsTe,,,bepolallo,,uste,24,s,0.909013500000583
21,44,5suff,,,zudulico,,tsue,5,s,1.3729783999988285
22,44,8rec,2.0,26.0,vicraziere,,rec,8,l,0.8757134000006772
23,44,3rec,2.0,21.0,mudegondo,,rec,3,s,1.0396977000018524
24,44,5rec,2.0,23.0,vutuvizia,,rec,5,l,1.1966697000025306
25,44,5corr,2.0,5.0,vutuvolmo,lf,corr,5,s,0.9747325000025739
26,44,4rec,2.0,22.0,ceburolmo,,rec,4,s,4.064679799997975
27,44,25suffUsTe,,,zicavenza,,uste,25,s,1.8086594000014884
28,44,3hf,,,rugobome,,tsue,3,s,1.1371266999994987
29,44,4corr,2.0,4.0,ceburenso,hf,corr,4,l,1.5483096000025398
30,44,17corr,2.0,17.0,vugipepre,lf,corr,17,l,2.0138740000002144
31,44,3corr,2.0,3.0,mudegenza,sf,corr,3,l,1.1818391000015254
32,44,12hf,,,ceburusto,,tsue,12,s,1.6799876000004588
33,44,13rec,2.0,31.0,dorguvinna,,rec,13,s,1.1329517000012856
34,44,9corr,2.0,9.0,cettobiere,sf,corr,9,l,1.1830230000014126
35,44,14rec,2.0,32.0,slibadario,,rec,14,s,1.105070400000841
36,44,40lfUsTe,,,sacupasio,,uste,40,s,1.0391452000003483
37,44,12lf,,,cebureffo,,tsue,12,s,1.3551305000000866
38,44,10corr,2.0,10.0,cribotallo,hf,corr,10,l,1.3437652999964484
39,44,36suffUsTe,,,vilucista,,uste,36,s,1.3447349000016402
40,44,9hfUsTe,,,gabivondo,,uste,9,l,2.4604322999985015
41,44,13corr,2.0,13.0,dorguvosto,hf,corr,13,l,2.3519589000025007
42,44,6rec,2.0,24.0,tobufenso,,rec,6,s,1.6441782000001695
43,44,16corr,2.0,16.0,cevecogno,hf,corr,16,l,1.484554599999683
44,44,12rec,2.0,30.0,pubbanallo,,rec,12,s,0.7965765000008105
45,44,39suffUsTe,,,sacupiere,,uste,39,s,1.6445256999977573
46,44,18corr,2.0,18.0,pobedismo,sf,corr,18,l,1.0203010000004724
47,44,14corr,2.0,14.0,slobadinna,lf,corr,14,l,0.9895096000000194
48,44,11rec,2.0,29.0,mernidista,,rec,11,l,1.8901592000001983
49,44,19lfUsTe,,,rogipiaba,,uste,19,s,1.167178800002148
50,44,10rec,2.0,28.0,cribotasio,,rec,10,s,1.2141472000002977
51,44,5lf,,,zudulirpe,,tsue,5,s,0.9885238999995636
52,44,12suff,,,ceburoso,,tsue,12,l,1.5850583000028564
53,44,6corr,2.0,6.0,tobufizia,sf,corr,6,l,1.022972499999014
54,44,26lfUsTe,,,zicavolmo,,uste,26,s,1.263444399999571
55,44,29lfUsTe,,,necibespa,,uste,29,s,1.230469499998435
56,44,3lf,,,rugoberpe,,tsue,3,s,2.302960400000302
57,44,5hf,,,zudulempo,,tsue,5,l,3.691624999999476
58,44,18rec,2.0,36.0,pobedogno,,rec,18,s,2.1725033999973675
59,44,3suff,,,rugoborio,,tsue,3,s,1.5159626999993634
