,sbj_id,id_rmt,rot,target_complexity,simple_id,target,distractor_type,id,ans,rt
0,66,5corr,3.0,5.0,vutuvizia,sf,corr,5,l,4.1747596000004705
1,66,2rec,3.0,20.0,zudulondo,,rec,2,s,2.8159216999993077
2,66,10rec,3.0,28.0,cribotista,,rec,10,l,2.746416300000419
3,66,16corr,3.0,16.0,cevecepre,lf,corr,16,l,1.2422465999989072
4,66,47suffUsTe,,,pituciere,,uste,47,s,1.1816641999994317
5,66,11rec,3.0,29.0,mernidallo,,rec,11,s,6.831914800000959
6,66,1rec,3.0,19.0,rugobenza,,rec,1,l,1.8039628000005905
7,66,17corr,3.0,17.0,vugipismo,sf,corr,17,l,1.4847996000007697
8,66,17hfUsTe,,,rogipondo,,uste,17,s,1.725707900000998
9,66,18rec,3.0,36.0,pobedepre,,rec,18,l,4.257433900000251
10,66,7corr,3.0,7.0,"clivuniaba,",lf,corr,7,l,3.294797699998526
11,66,47lf,,,vugiperpe,,tsue,47,l,2.2245977000002313
12,66,14rec,3.0,32.0,slibadosto,,rec,14,s,2.0645784999996977
13,66,12corr,3.0,12.0,pubbanallo,hf,corr,12,l,1.0875923999992665
14,66,12rec,3.0,30.0,pubbanasio,,rec,12,s,1.5156683000004705
15,66,16rec,3.0,34.0,cevecismo,,rec,16,s,4.815690299999915
16,66,9corr,3.0,9.0,cettobento,hf,corr,9,l,1.425148000000263
17,66,48lfUsTe,,,pitucasio,,uste,48,s,1.3119521999997232
18,66,6rec,3.0,24.0,tobufolmo,,rec,6,l,14.68470890000026
19,66,11corr,3.0,11.0,mernidista,sf,corr,11,l,3.0999076000007335
20,66,9rec,3.0,27.0,cettobiaba,,rec,9,s,2.225056199999017
21,66,1lf,,,rugobirpe,,tsue,1,s,1.4421155999989423
22,66,15rec,3.0,33.0,cridolinna,,rec,15,s,2.0280359000007593
23,66,2corr,3.0,2.0,zudulenza,sf,corr,2,l,1.1652295000003505
24,66,18lf,,,pobedebo,,tsue,18,s,4.237598799998523
25,66,8corr,3.0,8.0,vicraziere,sf,corr,8,l,0.8155557999998564
26,66,7rec,3.0,25.0,clivuniere,,rec,7,s,3.440636799999993
27,66,47hf,,,vugipome,,tsue,47,s,1.6479923999995663
28,66,1hf,,,rugobempo,,tsue,1,l,1.3926852000004146
29,66,1corr,3.0,1.0,rugobespa,lf,corr,1,l,1.947534099999757
30,66,40hfUsTe,,,sacupallo,,uste,40,s,1.5999260999997205
31,66,13rec,3.0,31.0,dorguvario,,rec,13,s,5.531379500000185
32,66,5rec,3.0,23.0,vutuvenso,,rec,5,s,1.2650685999997222
33,66,8suffUsTe,,,rabegista,,uste,8,s,1.2313959000002797
34,66,11lfUsTe,,,gabiviaba,,uste,11,s,1.4247577999994974
35,66,15corr,3.0,15.0,cridolosto,hf,corr,15,l,3.1984290999989753
36,66,29lfUsTe,,,necibespa,,uste,29,s,1.4355008000002272
37,66,47suff,,,vugiporio,,tsue,47,s,1.5642030999988492
38,66,4rec,3.0,22.0,ceburizia,,rec,4,s,3.039277399999264
39,66,18hf,,,pobedoppo,,tsue,18,s,1.9646028000006481
40,66,41suffUsTe,,,zupelenza,,uste,41,s,1.261668600000121
41,66,18lfUsTe,,,rogipolmo,,uste,18,s,3.3229866000001493
42,66,10corr,3.0,10.0,cribotasio,lf,corr,10,l,1.4187584999999672
43,66,8rec,3.0,26.0,vicrazento,,rec,8,s,1.9848603999998886
44,66,18corr,3.0,18.0,pobedogno,hf,corr,18,s,2.6207243999997445
45,66,18suff,,,pobediera,,tsue,18,s,1.5682292000001326
46,66,4corr,3.0,4.0,ceburolmo,lf,corr,4,l,3.277202400000533
47,66,13corr,3.0,13.0,dorguvinna,lf,corr,13,l,1.2139638000007835
48,66,6corr,3.0,6.0,tobufenso,hf,corr,6,l,0.8442784999988362
49,66,3rec,3.0,21.0,mudegespa,,rec,3,s,2.491036900000836
50,66,20lf,,,pobedeffo,,tsue,20,s,2.3487363000003825
51,66,31hfUsTe,,,necibento,,uste,31,s,1.2310493999993923
52,66,26suffUsTe,,,zicavizia,,uste,26,s,1.0724375999998301
53,66,3corr,3.0,3.0,mudegondo,hf,corr,3,s,5.265208099999654
54,66,20suff,,,pobedoso,,tsue,20,s,1.3753027000002476
55,66,14corr,3.0,14.0,slibadario,sf,corr,14,s,2.14179779999904
56,66,1suff,,,rugobico,,tsue,1,s,1.1217099999994389
57,66,10hfUsTe,,,gabivenso,,uste,10,s,0.8015864999997575
58,66,20hf,,,pobedusto,,tsue,20,s,2.016416599999502
59,66,17rec,3.0,35.0,vugipogno,,rec,17,s,1.9050059000001056
