,sbj_id,id_rmt,rot,target_complexity,simple_id,target,distractor_type,id,ans,rt
0,29,18rec,2.0,36.0,pobedogno,,rec,18,s,1.4055241000000933
1,29,5corr,2.0,5.0,vutuvolmo,lf,corr,5,l,2.508409699999902
2,29,5rec,2.0,23.0,vutuvizia,,rec,5,s,3.2154594999997244
3,29,12suff,,,ceburoso,,tsue,12,s,1.342558100000133
4,29,46hfUsTe,,,pitucenso,,uste,46,s,0.9592099999999846
5,29,41lfUsTe,,,zupelespa,,uste,41,s,1.3283181000001605
6,29,1rec,2.0,19.0,rugobespa,,rec,1,s,1.1037764000002426
7,29,6corr,2.0,6.0,tobufizia,sf,corr,6,l,0.9412766000000374
8,29,15rec,2.0,33.0,cridolosto,,rec,15,s,1.0038879000003362
9,29,20lfUsTe,,,rogipasio,,uste,20,s,0.826344699999936
10,29,8rec,2.0,26.0,vicraziere,,rec,8,l,1.1028034000000844
11,29,9rec,2.0,27.0,cettobento,,rec,9,s,1.2126504999996541
12,29,2corr,2.0,2.0,zudulespa,lf,corr,2,l,1.0351991000002272
13,29,3corr,2.0,3.0,mudegenza,sf,corr,3,l,1.2150779999997212
14,29,7corr,2.0,7.0,clivunento,hf,corr,7,s,3.758425299999999
15,29,11rec,2.0,29.0,mernidista,,rec,11,s,2.639563200000339
16,29,37hf,,,slibadempo,,tsue,37,s,1.0702733000002809
17,29,15corr,2.0,15.0,cridolario,sf,corr,15,l,1.3908496999997624
18,29,17suffUsTe,,,rogipenza,,uste,17,s,0.9113942999997562
19,29,7hfUsTe,,,rabegento,,uste,7,s,1.039901699999973
20,29,14rec,2.0,32.0,slibadario,,rec,14,s,1.1482559999999467
21,29,4rec,2.0,22.0,ceburolmo,,rec,4,s,0.9132864999996855
22,29,17rec,2.0,35.0,vugipismo,,rec,17,s,0.8018468000000212
23,29,48suffUsTe,,,pitucista,,uste,48,s,0.6888837999999851
24,29,13corr,2.0,13.0,dorguvosto,hf,corr,13,s,3.5029897999997957
25,29,22lf,,,tobufebo,,tsue,22,s,0.8813990999997259
26,29,11corr,2.0,11.0,mernidasio,lf,corr,11,l,0.9737353000000439
27,29,12hf,,,ceburusto,,tsue,12,s,1.0073726000000534
28,29,10rec,2.0,28.0,cribotasio,,rec,10,l,1.7422099000000344
29,29,11suffUsTe,,,gabiviere,,uste,11,s,0.7974685000003774
30,29,14corr,2.0,14.0,slobadinna,lf,corr,14,l,0.9255222000001595
31,29,4hfUsTe,,,pecupallo,,uste,4,s,0.7351857999997264
32,29,13rec,2.0,31.0,dorguvinna,,rec,13,s,1.0860931000001983
33,29,37suff,,,slibadico,,tsue,37,s,0.7364235000000008
34,29,13hfUsTe,,,fodavondo,,uste,13,s,0.9575590000004013
35,29,17corr,2.0,17.0,vugipepre,lf,corr,17,l,1.3735231999999087
36,29,37lf,,,slibadirpe,,tsue,37,s,1.164128399999754
37,29,18corr,2.0,18.0,pobedismo,sf,corr,18,l,0.8130405000001701
38,29,22suff,,,tobufiera,,tsue,22,s,1.1497366999997212
39,29,12rec,2.0,30.0,pubbanallo,,rec,12,s,0.8272849999998471
40,29,10corr,2.0,10.0,cribotallo,hf,corr,10,l,0.8475517000001673
41,29,9corr,2.0,9.0,cettobiere,sf,corr,9,l,1.6298311000000467
42,29,7rec,2.0,25.0,"clivuniaba,",,rec,7,s,0.9093410000000404
43,29,8corr,2.0,8.0,vicraziaba,lf,corr,8,l,1.0216817999998966
44,29,3rec,2.0,21.0,mudegondo,,rec,3,s,0.8154899999999543
45,29,26lfUsTe,,,zicavolmo,,uste,26,s,0.8487497999999505
46,29,47hf,,,vugipome,,tsue,47,s,2.0158688999999868
47,29,47suff,,,vugiporio,,tsue,47,s,0.8468634000000748
48,29,12lf,,,cebureffo,,tsue,12,s,0.7510247999998683
49,29,31lfUsTe,,,necibiaba,,uste,31,s,0.65472120000004
50,29,16rec,2.0,34.0,cevecepre,,rec,16,s,1.9993757999995978
51,29,16corr,2.0,16.0,cevecogno,hf,corr,16,s,4.685822899999948
52,29,6rec,2.0,24.0,tobufenso,,rec,6,s,0.8280418999997892
53,29,34suffUsTe,,,vilucizia,,uste,34,s,0.7991354000000683
54,29,2rec,2.0,20.0,zudulenza,,rec,2,s,1.0389978999996856
55,29,1corr,2.0,1.0,rugobondo,hf,corr,1,s,0.8438633999999183
56,29,12corr,2.0,12.0,pubbanista,sf,corr,12,l,0.866032400000222
57,29,22hf,,,tobufoppo,,tsue,22,s,0.730833199999779
58,29,47lf,,,vugiperpe,,tsue,47,l,0.9606982999998763
59,29,4corr,2.0,4.0,ceburenso,hf,corr,4,l,3.295689300000049
