,sbj_id,id_rmt,rot,target_complexity,simple_id,target,distractor_type,id,ans,rt
0,34,16rec,1.0,34.0,cevecogno,,rec,16,s,2.095013800000288
1,34,5rec,1.0,23.0,vutuvolmo,,rec,5,s,2.1796312999999827
2,34,25suff,,,cridolico,,tsue,25,s,2.1265236999997796
3,34,2corr,1.0,2.0,zudulondo,hf,corr,2,l,5.438432599999942
4,34,35hfUsTe,,,vilucento,,uste,35,s,1.4080792999998266
5,34,15corr,1.0,15.0,cridolinna,lf,corr,15,l,1.3247132999999849
6,34,5lfUsTe,,,rabegespa,,uste,5,s,1.0996496999996452
7,34,7rec,1.0,25.0,clivunento,,rec,7,l,3.4727065000001858
8,34,6rec,1.0,24.0,tobufizia,,rec,6,l,3.822876499999893
9,34,5corr,1.0,5.0,vutuvenso,hf,corr,5,l,1.8670855000000302
10,34,10rec,1.0,28.0,cribotallo,,rec,10,s,1.2776732999996057
11,34,2rec,1.0,20.0,zudulespa,,rec,2,s,5.405595000000176
12,34,4rec,1.0,22.0,ceburenso,,rec,4,s,2.833176900000126
13,34,7corr,1.0,7.0,clivuniere,sf,corr,7,l,0.8937541999998757
14,34,40lfUsTe,,,sacupasio,,uste,40,s,1.0343926000000465
15,34,15rec,1.0,33.0,cridolario,,rec,15,s,1.6790756000000329
16,34,10corr,1.0,10.0,cribotista,sf,corr,10,l,0.9724525000001449
17,34,32lf,,,mernideffo,,tsue,32,s,1.3579830000003312
18,34,18corr,1.0,18.0,pobedepre,lf,corr,18,l,2.2995960000002924
19,34,19lfUsTe,,,rogipiaba,,uste,19,s,1.7270868999999038
20,34,27suff,,,cridolorio,,tsue,27,s,1.6587276999998721
21,34,1corr,1.0,1.0,rugobenza,sf,corr,1,l,1.5341847999998208
22,34,27hf,,,cridolome,,tsue,27,s,1.2603868000001057
23,34,46lfUsTe,,,pitucolmo,,uste,46,s,0.8910043999999289
24,34,6corr,1.0,6.0,tobufolmo,lf,corr,6,l,3.648547900000267
25,34,4corr,1.0,4.0,ceburizia,sf,corr,4,l,2.625121300000046
26,34,19suffUsTe,,,rogipiere,,uste,19,s,1.3572299999996176
27,34,17corr,1.0,17.0,vugipogno,hf,corr,17,l,1.210232399999768
28,34,17rec,1.0,35.0,vugipepre,,rec,17,s,1.1214052000000265
29,34,8rec,1.0,26.0,vicraziaba,,rec,8,s,2.017439100000047
30,34,13corr,1.0,13.0,dorguvario,sf,corr,13,l,3.505436400000235
31,34,18rec,1.0,36.0,pobedismo,,rec,18,s,1.6449422999999115
32,34,1rec,1.0,19.0,rugobondo,,rec,1,s,2.9732410999999956
33,34,3rec,1.0,21.0,mudegenza,,rec,3,l,3.295177500000136
34,34,25lf,,,cridolirpe,,tsue,25,s,1.2012740000000122
35,34,13rec,1.0,31.0,dorguvosto,,rec,13,s,4.062544200000048
36,34,12rec,1.0,30.0,pubbanista,,rec,12,s,1.4210097999998652
37,34,11corr,1.0,11.0,mernidallo,hf,corr,11,l,0.9550282000000152
38,34,32hf,,,mernidusto,,tsue,32,s,0.8436424000001352
39,34,27lf,,,cridolerpe,,tsue,27,s,7.7298727000002145
40,34,6hfUsTe,,,rabegenso,,uste,6,s,1.4383781999999883
41,34,25hf,,,cridolempo,,tsue,25,s,1.4703634999996211
42,34,11rec,1.0,29.0,mernidasio,,rec,11,s,1.549456199999895
43,34,42suffUsTe,,,zupelizia,,uste,42,s,1.2142837999999756
44,34,38suff,,,slibadiera,,tsue,38,s,1.3736215999997512
45,34,9corr,1.0,9.0,cettobiaba,lf,corr,9,s,1.9482238999999026
46,34,9rec,1.0,27.0,cettobiere,,rec,9,s,1.1633935999998357
47,34,14rec,1.0,32.0,slobadinna,,rec,14,s,1.5535961000000498
48,34,16corr,1.0,16.0,cevecismo,sf,corr,16,l,7.164375800000016
49,34,38hf,,,slibadoppo,,tsue,38,s,1.1476258000002417
50,34,4hfUsTe,,,pecupallo,,uste,4,s,0.8967254999997749
51,34,41hfUsTe,,,zupelondo,,uste,41,s,2.863184900000306
52,34,8corr,1.0,8.0,vicrazento,hf,corr,8,l,5.711792699999933
53,34,3corr,1.0,3.0,mudegespa,lf,corr,3,l,1.6969209999997474
54,34,12corr,1.0,12.0,pubbanasio,lf,corr,12,l,1.424479600000268
55,34,32suff,,,mernidoso,,tsue,32,s,0.8152944000003117
56,34,14corr,1.0,14.0,slibadosto,hf,corr,14,l,2.128366200000073
57,34,38lf,,,slibadebo,,tsue,38,s,1.2259824000002482
58,34,32suffUsTe,,,necibista,,uste,32,s,0.8924259000000347
59,34,5suffUsTe,,,rabegenza,,uste,5,s,3.2478658999998515
