,sbj_id,id_rmt,rot,target_complexity,simple_id,target,distractor_type,id,ans,rt
0,22,17lfUsTe,,,rogipespa,,uste,17,s,1.8232202999997753
1,22,9corr,1.0,9.0,cettobiaba,lf,corr,9,l,0.9959511000006387
2,22,16corr,1.0,16.0,cevecismo,sf,corr,16,l,1.1531563000007736
3,22,2corr,1.0,2.0,zudulondo,hf,corr,2,l,1.3111847999998645
4,22,15suff,,,vutuvorio,,tsue,15,s,2.0280453000004854
5,22,11rec,1.0,29.0,mernidasio,,rec,11,s,1.6784458000001905
6,22,12corr,1.0,12.0,pubbanasio,lf,corr,12,l,2.620097099999839
7,22,10lf,,,ceburebo,,tsue,10,s,0.9918885999995837
8,22,8corr,1.0,8.0,vicrazento,hf,corr,8,l,2.2055147000000943
9,22,31lf,,,merniderpe,,tsue,31,s,1.195469199999934
10,22,9hf,,,ceburempo,,tsue,9,s,1.085688499999378
11,22,5rec,1.0,23.0,vutuvolmo,,rec,5,s,2.880914700000176
12,22,6corr,1.0,6.0,tobufolmo,lf,corr,6,s,4.221123699999225
13,22,15corr,1.0,15.0,cridolinna,lf,corr,15,l,0.8292551000004096
14,22,18corr,1.0,18.0,pobedepre,lf,corr,18,s,5.6654232000000775
15,22,4corr,1.0,4.0,ceburizia,sf,corr,4,l,1.1974536999996417
16,22,3rec,1.0,21.0,mudegenza,,rec,3,s,1.2335922000002029
17,22,16suff,,,vutuvoso,,tsue,16,l,3.841912500000035
18,22,4hfUsTe,,,pecupallo,,uste,4,s,0.911218999999619
19,22,18rec,1.0,36.0,pobedismo,,rec,18,s,1.3754687999999078
20,22,10rec,1.0,28.0,cribotallo,,rec,10,s,1.583165199999712
21,22,13hfUsTe,,,fodavondo,,uste,13,s,1.4050397000000885
22,22,46suff,,,vugipiera,,tsue,46,s,1.6167246000004525
23,22,11lfUsTe,,,gabiviaba,,uste,11,s,1.452857700000095
24,22,17corr,1.0,17.0,vugipogno,hf,corr,17,s,2.383484799999678
25,22,2rec,1.0,20.0,zudulespa,,rec,2,s,1.6956581999993432
26,22,9rec,1.0,27.0,cettobiere,,rec,9,s,1.1672394999995959
27,22,13corr,1.0,13.0,dorguvario,sf,corr,13,l,1.662541699999565
28,22,26suffUsTe,,,zicavizia,,uste,26,s,1.488857100000132
29,22,35hfUsTe,,,vilucento,,uste,35,s,1.1378146999995806
30,22,44hf,,,cevecusto,,tsue,44,s,1.1003999000004114
31,22,1rec,1.0,19.0,rugobondo,,rec,1,s,1.9687549000000217
32,22,10hf,,,ceburoppo,,tsue,10,s,0.9544525999999678
33,22,6rec,1.0,24.0,tobufizia,,rec,6,l,3.179062000000158
34,22,7rec,1.0,25.0,clivunento,,rec,7,s,0.9402228999997533
35,22,26hfUsTe,,,zicavenso,,uste,26,s,0.8497949999991761
36,22,21suff,,,tobufico,,tsue,21,s,1.8412876000002143
37,22,48suffUsTe,,,pitucista,,uste,48,s,1.3590062000002945
38,22,11corr,1.0,11.0,mernidallo,hf,corr,11,l,0.9715108999998847
39,22,17rec,1.0,35.0,vugipepre,,rec,17,s,0.9413389000001189
40,22,4rec,1.0,22.0,ceburenso,,rec,4,s,2.2735760999994454
41,22,22lfUsTe,,,bepololmo,,uste,22,s,1.1856940999996368
42,22,5suffUsTe,,,rabegenza,,uste,5,s,2.8756321999999273
43,22,15rec,1.0,33.0,cridolario,,rec,15,s,1.6937769999994998
44,22,10corr,1.0,10.0,cribotista,sf,corr,10,l,1.406079200000022
45,22,44lf,,,ceveceffo,,tsue,44,s,2.577462399999604
46,22,13rec,1.0,31.0,dorguvosto,,rec,13,s,1.1193260999998529
47,22,31hf,,,mernidome,,tsue,31,s,1.1513639000004332
48,22,8rec,1.0,26.0,vicraziaba,,rec,8,s,1.915547499999775
49,22,3corr,1.0,3.0,mudegespa,lf,corr,3,l,1.053799600000275
50,22,5corr,1.0,5.0,vutuvenso,hf,corr,5,l,1.5324602999999115
51,22,36lfUsTe,,,vilucasio,,uste,36,s,0.9715869000001476
52,22,14corr,1.0,14.0,slibadosto,hf,corr,14,l,1.0537810000005265
53,22,12rec,1.0,30.0,pubbanista,,rec,12,s,1.1326029000001654
54,22,1corr,1.0,1.0,rugobenza,sf,corr,1,s,3.006492100000287
55,22,31suffUsTe,,,necibiere,,uste,31,s,0.8451378999998269
56,22,9lf,,,ceburirpe,,tsue,9,s,0.8756603000001633
57,22,16rec,1.0,34.0,cevecogno,,rec,16,s,1.3903637000003073
58,22,14rec,1.0,32.0,slobadinna,,rec,14,s,1.9211885000004258
59,22,7corr,1.0,7.0,clivuniere,sf,corr,7,s,1.1149366999998165
