,sbj_id,id_rmt,rot,target_complexity,simple_id,target,distractor_type,id,ans,rt
0,86,30suffUsTe,,,necibizia,,uste,30,s,1.4097655000000486
1,86,48suffUsTe,,,pitucista,,uste,48,s,0.7504324999999881
2,86,2corr,2.0,2.0,zudulespa,lf,corr,2,l,0.9583480000001146
3,86,18rec,2.0,36.0,pobedogno,,rec,18,l,1.3738459999999577
4,86,7hfUsTe,,,rabegento,,uste,7,s,0.9248106000000007
5,86,3rec,2.0,21.0,mudegondo,,rec,3,s,1.3430593000002773
6,86,39lf,,,slibaderpe,,tsue,39,s,1.0097270000001117
7,86,1corr,2.0,1.0,rugobondo,hf,corr,1,l,1.2163819999996122
8,86,19lfUsTe,,,rogipiaba,,uste,19,s,0.9593342000002849
9,86,5corr,2.0,5.0,vutuvolmo,lf,corr,5,l,1.0877848999998605
10,86,5lf,,,zudulirpe,,tsue,5,l,1.915638299999955
11,86,15rec,2.0,33.0,cridolosto,,rec,15,s,0.9720032999998693
12,86,4hfUsTe,,,pecupallo,,uste,4,s,0.7502590999997665
13,86,22hf,,,tobufoppo,,tsue,22,s,0.7818618999999671
14,86,2rec,2.0,20.0,zudulenza,,rec,2,l,0.9383265000001302
15,86,7rec,2.0,25.0,"clivuniaba,",,rec,7,s,0.928774599999997
16,86,7corr,2.0,7.0,clivunento,hf,corr,7,l,1.6603244000002633
17,86,5suffUsTe,,,rabegenza,,uste,5,l,1.5667029999999613
18,86,39hf,,,slibadome,,tsue,39,s,2.4267798999999286
19,86,9rec,2.0,27.0,cettobento,,rec,9,s,1.0350455000002512
20,86,12rec,2.0,30.0,pubbanallo,,rec,12,s,2.285030900000038
21,86,30hfUsTe,,,necibenso,,uste,30,s,1.0557386000000406
22,86,5suff,,,zudulico,,tsue,5,s,1.1506328000000394
23,86,14corr,2.0,14.0,slobadinna,lf,corr,14,l,1.0207178999999087
24,86,22suff,,,tobufiera,,tsue,22,s,1.389418299999761
25,86,6rec,2.0,24.0,tobufenso,,rec,6,s,2.4150695000002997
26,86,4corr,2.0,4.0,ceburenso,hf,corr,4,l,1.3239370999999664
27,86,12corr,2.0,12.0,pubbanista,sf,corr,12,l,0.9877670000000762
28,86,8rec,2.0,26.0,vicraziere,,rec,8,s,0.8148129000001063
29,86,10corr,2.0,10.0,cribotallo,hf,corr,10,l,0.832941000000119
30,86,11rec,2.0,29.0,mernidista,,rec,11,s,1.1331371999999647
31,86,3corr,2.0,3.0,mudegenza,sf,corr,3,l,1.2000528999997186
32,86,16corr,2.0,16.0,cevecogno,hf,corr,16,l,0.8760345000000598
33,86,13corr,2.0,13.0,dorguvosto,hf,corr,13,l,1.2474539999998342
34,86,39suff,,,slibadorio,,tsue,39,s,1.179729099999804
35,86,13rec,2.0,31.0,dorguvinna,,rec,13,l,2.7644555000001674
36,86,10rec,2.0,28.0,cribotasio,,rec,10,s,1.5358092000001307
37,86,45lfUsTe,,,pitucespa,,uste,45,s,1.1504290000002584
38,86,17rec,2.0,35.0,vugipismo,,rec,17,s,1.6605603999996674
39,86,28hf,,,cridolusto,,tsue,28,s,1.2149233000000095
40,86,14lfUsTe,,,fodavolmo,,uste,14,s,0.7008175999999366
41,86,19suffUsTe,,,rogipiere,,uste,19,l,1.1984174999997776
42,86,28lf,,,cridoleffo,,tsue,28,s,1.0026075999999193
43,86,5hf,,,zudulempo,,tsue,5,s,1.6012526999998045
44,86,17corr,2.0,17.0,vugipepre,lf,corr,17,s,0.9224857999997766
45,86,41hfUsTe,,,zupelondo,,uste,41,s,0.7810262999996667
46,86,1rec,2.0,19.0,rugobespa,,rec,1,s,0.9862885000002279
47,86,28suff,,,cridoloso,,tsue,28,s,1.7900070000000596
48,86,4rec,2.0,22.0,ceburolmo,,rec,4,s,0.7164535000001706
49,86,5rec,2.0,23.0,vutuvizia,,rec,5,s,2.1444352000003164
50,86,6corr,2.0,6.0,tobufizia,sf,corr,6,s,1.932764899999711
51,86,9corr,2.0,9.0,cettobiere,sf,corr,9,s,0.8809900999999627
52,86,22lf,,,tobufebo,,tsue,22,s,0.8134072000002561
53,86,14rec,2.0,32.0,slibadario,,rec,14,s,1.0226154999995742
54,86,8corr,2.0,8.0,vicraziaba,lf,corr,8,l,1.2951960999998846
55,86,16rec,2.0,34.0,cevecepre,,rec,16,s,1.57071040000028
56,86,11corr,2.0,11.0,mernidasio,lf,corr,11,l,0.9588748999999552
57,86,28lfUsTe,,,zicavasio,,uste,28,s,1.085377900000367
58,86,15corr,2.0,15.0,cridolario,sf,corr,15,l,2.5111622999997962
59,86,18corr,2.0,18.0,pobedismo,sf,corr,18,l,0.9246463999998014
