,sbj_id,id_rmt,rot,target_complexity,simple_id,target,distractor_type,id,ans,rt
0,58,1corr,1.0,1.0,rugobenza,sf,corr,1,l,1.3777313999999024
1,58,26lf,,,cridolebo,,tsue,26,s,2.4007046000006085
2,58,7suff,,,zudulorio,,tsue,7,s,3.2754101000000446
3,58,17rec,1.0,35.0,vugipepre,,rec,17,s,2.7482583999999406
4,58,28suff,,,cridoloso,,tsue,28,s,1.83575589999964
5,58,28hf,,,cridolusto,,tsue,28,s,2.5773791999999958
6,58,2rec,1.0,20.0,zudulespa,,rec,2,l,4.3193444999997155
7,58,7lf,,,zudulerpe,,tsue,7,l,1.4538677000000462
8,58,18rec,1.0,36.0,pobedismo,,rec,18,s,2.048668099999304
9,58,36lfUsTe,,,vilucasio,,uste,36,s,1.6470263999999588
10,58,16rec,1.0,34.0,cevecogno,,rec,16,s,1.8554696999999578
11,58,4rec,1.0,22.0,ceburenso,,rec,4,s,3.167369100000542
12,58,18corr,1.0,18.0,pobedepre,lf,corr,18,l,1.2307384000005186
13,58,5rec,1.0,23.0,vutuvolmo,,rec,5,s,2.8641116999997394
14,58,29suff,,,mernidico,,tsue,29,s,2.8948328999995283
15,58,10corr,1.0,10.0,cribotista,sf,corr,10,l,1.2626088000006348
16,58,35hfUsTe,,,vilucento,,uste,35,s,2.1237535999998727
17,58,4hfUsTe,,,pecupallo,,uste,4,s,2.653169600000183
18,58,15corr,1.0,15.0,cridolinna,lf,corr,15,l,1.2631631000003836
19,58,26suff,,,cridoliera,,tsue,26,s,2.2526373000000603
20,58,25hfUsTe,,,zicavondo,,uste,25,s,1.489141899999595
21,58,14rec,1.0,32.0,slobadinna,,rec,14,s,3.0732662000000346
22,58,9corr,1.0,9.0,cettobiaba,lf,corr,9,l,1.0346104999998715
23,58,3rec,1.0,21.0,mudegenza,,rec,3,l,1.5179936999993515
24,58,15rec,1.0,33.0,cridolario,,rec,15,s,1.8831296999996994
25,58,32suffUsTe,,,necibista,,uste,32,s,1.3266984000001685
26,58,26suffUsTe,,,zicavizia,,uste,26,s,1.9185207000000446
27,58,12corr,1.0,12.0,pubbanasio,lf,corr,12,l,1.1523753000001307
28,58,26hf,,,cridoloppo,,tsue,26,s,4.766335399999662
29,58,42hfUsTe,,,zupelenso,,uste,42,s,1.6971676000002844
30,58,45suffUsTe,,,pitucenza,,uste,45,s,1.9361742999999478
31,58,3corr,1.0,3.0,mudegespa,lf,corr,3,l,1.2454759000002014
32,58,7rec,1.0,25.0,clivunento,,rec,7,s,2.7520095999998375
33,58,4corr,1.0,4.0,ceburizia,sf,corr,4,l,1.3598212999995667
34,58,13rec,1.0,31.0,dorguvosto,,rec,13,s,2.9725275000000693
35,58,29lf,,,mernidirpe,,tsue,29,s,1.5824776999997994
36,58,17corr,1.0,17.0,vugipogno,hf,corr,17,l,1.8217140000006111
37,58,37lfUsTe,,,sacupespa,,uste,37,s,1.488592200000312
38,58,28lf,,,cridoleffo,,tsue,28,s,4.15329279999969
39,58,8rec,1.0,26.0,vicraziaba,,rec,8,s,1.6781952999999703
40,58,29hf,,,mernidempo,,tsue,29,s,1.7386698000000251
41,58,3lfUsTe,,,pecupiaba,,uste,3,s,3.4194492000005994
42,58,7hf,,,zudulome,,tsue,7,s,1.9366587000004074
43,58,2corr,1.0,2.0,zudulondo,hf,corr,2,l,0.9888317000004463
44,58,8corr,1.0,8.0,vicrazento,hf,corr,8,l,3.31286050000017
45,58,1rec,1.0,19.0,rugobondo,,rec,1,s,1.2938760000006369
46,58,10rec,1.0,28.0,cribotallo,,rec,10,s,3.5525994999998147
47,58,6rec,1.0,24.0,tobufizia,,rec,6,s,1.8041415999996389
48,58,11corr,1.0,11.0,mernidallo,hf,corr,11,l,0.8928169000000707
49,58,13corr,1.0,13.0,dorguvario,sf,corr,13,l,1.6497022000003199
50,58,6lfUsTe,,,rabegolmo,,uste,6,s,2.635942299999442
51,58,7corr,1.0,7.0,clivuniere,sf,corr,7,l,4.11404070000026
52,58,14corr,1.0,14.0,slibadosto,hf,corr,14,l,1.0721081000001504
53,58,9rec,1.0,27.0,cettobiere,,rec,9,l,3.0409873999997217
54,58,6corr,1.0,6.0,tobufolmo,lf,corr,6,l,0.9726190999999744
55,58,16corr,1.0,16.0,cevecismo,sf,corr,16,l,0.8302637000006143
56,58,19suffUsTe,,,rogipiere,,uste,19,s,0.9230535000006057
57,58,12rec,1.0,30.0,pubbanista,,rec,12,s,2.9096558000001096
58,58,11rec,1.0,29.0,mernidasio,,rec,11,s,1.566097500000069
59,58,5corr,1.0,5.0,vutuvenso,hf,corr,5,l,6.059349799999836
