,sbj_id,id_rmt,rot,target_complexity,simple_id,target,distractor_type,id,ans,rt
0,7,3rec,1.0,21.0,mudegenza,,rec,3,l,1.0218928000031156
1,7,10corr,1.0,10.0,cribotista,sf,corr,10,l,1.3590108000025793
2,7,8rec,1.0,26.0,vicraziaba,,rec,8,s,1.2117866999979015
3,7,37hf,,,slibadempo,,tsue,37,l,2.225933299996541
4,7,4corr,1.0,4.0,ceburizia,sf,corr,4,l,1.4419600000001083
5,7,5corr,1.0,5.0,vutuvenso,hf,corr,5,l,1.1150993000010203
6,7,31hfUsTe,,,necibento,,uste,31,s,1.1784021000021312
7,7,17rec,1.0,35.0,vugipepre,,rec,17,s,1.1000271999982942
8,7,7corr,1.0,7.0,clivuniere,sf,corr,7,l,0.8660305000012158
9,7,6rec,1.0,24.0,tobufizia,,rec,6,s,0.9384339999996882
10,7,37suff,,,slibadico,,tsue,37,l,1.1834959000007075
11,7,10hfUsTe,,,gabivenso,,uste,10,s,1.0337673999965773
12,7,15rec,1.0,33.0,cridolario,,rec,15,l,1.2137825999998313
13,7,14corr,1.0,14.0,slibadosto,hf,corr,14,l,1.5332084000001487
14,7,3corr,1.0,3.0,mudegespa,lf,corr,3,l,0.8754259999986971
15,7,6corr,1.0,6.0,tobufolmo,lf,corr,6,l,1.3908798000011302
16,7,10rec,1.0,28.0,cribotallo,,rec,10,l,0.9764279000009992
17,7,9rec,1.0,27.0,cettobiere,,rec,9,l,1.100077600000077
18,7,36hfUsTe,,,vilucallo,,uste,36,s,1.2010032999969553
19,7,16corr,1.0,16.0,cevecismo,sf,corr,16,l,0.8772000999997545
20,7,38lf,,,slibadebo,,tsue,38,l,1.0565610000012384
21,7,18rec,1.0,36.0,pobedismo,,rec,18,s,1.9347478000017873
22,7,47hf,,,vugipome,,tsue,47,s,1.5150925999987521
23,7,10suffUsTe,,,gabivizia,,uste,10,s,1.1196091000019806
24,7,8corr,1.0,8.0,vicrazento,hf,corr,8,l,0.7989753000001656
25,7,15corr,1.0,15.0,cridolinna,lf,corr,15,l,0.975135799999407
26,7,38suff,,,slibadiera,,tsue,38,l,1.5375880999999936
27,7,20lfUsTe,,,rogipasio,,uste,20,s,0.8480572000007669
28,7,16rec,1.0,34.0,cevecogno,,rec,16,s,0.8626865999976872
29,7,24suff,,,tobufoso,,tsue,24,s,0.9123976000009861
30,7,2corr,1.0,2.0,zudulondo,hf,corr,2,l,1.0254391999988002
31,7,18corr,1.0,18.0,pobedepre,lf,corr,18,l,1.003760700001294
32,7,39suffUsTe,,,sacupiere,,uste,39,s,0.8974920000000566
33,7,3lfUsTe,,,pecupiaba,,uste,3,s,1.0408414000012272
34,7,21lfUsTe,,,bepolespa,,uste,21,l,1.5327746000002662
35,7,24lf,,,tobufeffo,,tsue,24,s,0.8758457000003546
36,7,24hf,,,tobufusto,,tsue,24,s,0.927366300002177
37,7,11rec,1.0,29.0,mernidasio,,rec,11,s,1.1201039000006858
38,7,14rec,1.0,32.0,slobadinna,,rec,14,s,1.3762851999999839
39,7,1rec,1.0,19.0,rugobondo,,rec,1,s,1.2314724999996542
40,7,47lf,,,vugiperpe,,tsue,47,s,1.2967643999982101
41,7,5rec,1.0,23.0,vutuvolmo,,rec,5,l,1.580313999998907
42,7,47suff,,,vugiporio,,tsue,47,s,0.9394768999991356
43,7,4rec,1.0,22.0,ceburenso,,rec,4,l,1.3915449000014632
44,7,36suffUsTe,,,vilucista,,uste,36,s,1.0730990999982168
45,7,10lfUsTe,,,gabivolmo,,uste,10,s,1.1152280999995128
46,7,12rec,1.0,30.0,pubbanista,,rec,12,l,1.0990493999997852
47,7,9corr,1.0,9.0,cettobiaba,lf,corr,9,l,1.1843606999973417
48,7,12corr,1.0,12.0,pubbanasio,lf,corr,12,l,1.0096062000011443
49,7,7rec,1.0,25.0,clivunento,,rec,7,l,1.0731814999999187
50,7,2rec,1.0,20.0,zudulespa,,rec,2,l,1.0249621000002662
51,7,1corr,1.0,1.0,rugobenza,sf,corr,1,l,1.0197216000015032
52,7,17corr,1.0,17.0,vugipogno,hf,corr,17,s,1.0691026999993483
53,7,13rec,1.0,31.0,dorguvosto,,rec,13,s,1.1651471000004676
54,7,1hfUsTe,,,pecupondo,,uste,1,s,1.020642499999667
55,7,25suffUsTe,,,zicavenza,,uste,25,s,1.1021223999996437
56,7,38hf,,,slibadoppo,,tsue,38,s,1.0360043000000587
57,7,11corr,1.0,11.0,mernidallo,hf,corr,11,l,0.8465935000022
58,7,37lf,,,slibadirpe,,tsue,37,s,1.102812900000572
59,7,13corr,1.0,13.0,dorguvario,sf,corr,13,l,0.8608225999996648
