,sbj_id,id_rmt,rot,target_complexity,simple_id,target,distractor_type,id,ans,rt
0,65,9rec,2.0,27.0,cettobento,,rec,9,s,4.096273900000142
1,65,1rec,2.0,19.0,rugobespa,,rec,1,s,2.84487050000007
2,65,2lfUsTe,,,pecupolmo,,uste,2,s,1.3246423000000505
3,65,15rec,2.0,33.0,cridolosto,,rec,15,l,2.076472400000057
4,65,44hfUsTe,,,zupelallo,,uste,44,s,1.2939988000002813
5,65,15corr,2.0,15.0,cridolario,sf,corr,15,l,1.1525227999995877
6,65,11rec,2.0,29.0,mernidista,,rec,11,s,2.1894577999996727
7,65,12rec,2.0,30.0,pubbanallo,,rec,12,s,1.3267131000002337
8,65,16rec,2.0,34.0,cevecepre,,rec,16,s,1.375285200000235
9,65,35hfUsTe,,,vilucento,,uste,35,s,1.1657822000001943
10,65,18rec,2.0,36.0,pobedogno,,rec,18,l,3.213839100000314
11,65,4rec,2.0,22.0,ceburolmo,,rec,4,s,1.2125121999997646
12,65,26hf,,,cridoloppo,,tsue,26,s,1.1152196000002732
13,65,10rec,2.0,28.0,cribotasio,,rec,10,l,4.107242600000063
14,65,5hfUsTe,,,rabegondo,,uste,5,s,1.6172701000000416
15,65,5corr,2.0,5.0,vutuvolmo,lf,corr,5,l,1.0374917999997706
16,65,36suffUsTe,,,vilucista,,uste,36,l,2.2889506999999867
17,65,26hfUsTe,,,zicavenso,,uste,26,s,0.9870642999999291
18,65,17corr,2.0,17.0,vugipepre,lf,corr,17,l,0.8956422999999631
19,65,13corr,2.0,13.0,dorguvosto,hf,corr,13,l,0.9261024999996152
20,65,13rec,2.0,31.0,dorguvinna,,rec,13,s,0.8485267999999451
21,65,3corr,2.0,3.0,mudegenza,sf,corr,3,l,0.9584771999998338
22,65,25hf,,,cridolempo,,tsue,25,s,1.022634200000084
23,65,8corr,2.0,8.0,vicraziaba,lf,corr,8,l,1.6484881000001224
24,65,11corr,2.0,11.0,mernidasio,lf,corr,11,l,0.9609324999996716
25,65,17suffUsTe,,,rogipenza,,uste,17,s,0.8636019999999007
26,65,9corr,2.0,9.0,cettobiere,sf,corr,9,l,0.8339793999998619
27,65,26suff,,,cridoliera,,tsue,26,s,1.6950795999996444
28,65,17rec,2.0,35.0,vugipismo,,rec,17,s,0.9746904999997241
29,65,5rec,2.0,23.0,vutuvizia,,rec,5,l,0.7514837000003354
30,65,12corr,2.0,12.0,pubbanista,sf,corr,12,l,0.9762399999999616
31,65,32hf,,,mernidusto,,tsue,32,s,1.249244699999963
32,65,23lfUsTe,,,bepoliaba,,uste,23,s,0.9746627999998054
33,65,3rec,2.0,21.0,mudegondo,,rec,3,s,2.943223499999931
34,65,7suffUsTe,,,rabegiere,,uste,7,s,1.2290877999998884
35,65,2rec,2.0,20.0,zudulenza,,rec,2,s,0.8939694999999119
36,65,12lfUsTe,,,gabivasio,,uste,12,s,3.6444588999997904
37,65,5lfUsTe,,,rabegespa,,uste,5,s,1.741225800000393
38,65,6rec,2.0,24.0,tobufenso,,rec,6,s,1.2753111000001809
39,65,47lf,,,vugiperpe,,tsue,47,l,1.5957124000001386
40,65,25lf,,,cridolirpe,,tsue,25,s,1.020427600000403
41,65,16corr,2.0,16.0,cevecogno,hf,corr,16,l,0.8942407999998068
42,65,2corr,2.0,2.0,zudulespa,lf,corr,2,l,0.8763069000001451
43,65,26lf,,,cridolebo,,tsue,26,s,2.4155869000001076
44,65,1corr,2.0,1.0,rugobondo,hf,corr,1,s,0.8281698000000688
45,65,47suff,,,vugiporio,,tsue,47,s,0.8165093000002344
46,65,14corr,2.0,14.0,slobadinna,lf,corr,14,l,0.9551283999999214
47,65,6corr,2.0,6.0,tobufizia,sf,corr,6,l,0.9548340999999709
48,65,25suff,,,cridolico,,tsue,25,s,1.003311400000257
49,65,7rec,2.0,25.0,"clivuniaba,",,rec,7,s,0.9929370999998355
50,65,8rec,2.0,26.0,vicraziere,,rec,8,l,1.1506180999999742
51,65,32lf,,,mernideffo,,tsue,32,s,1.1796807999999146
52,65,32suff,,,mernidoso,,tsue,32,s,0.9877553999999691
53,65,47hf,,,vugipome,,tsue,47,s,0.8814311999999518
54,65,4corr,2.0,4.0,ceburenso,hf,corr,4,l,1.1178322000000662
55,65,14rec,2.0,32.0,slibadario,,rec,14,l,2.893679699999666
56,65,38suffUsTe,,,sacupizia,,uste,38,s,0.7797013999997944
57,65,7corr,2.0,7.0,clivunento,hf,corr,7,l,1.055792399999973
58,65,10corr,2.0,10.0,cribotallo,hf,corr,10,l,0.8796064999996815
59,65,18corr,2.0,18.0,pobedismo,sf,corr,18,l,3.297709599999962
