,sbj_id,id_rmt,rot,target_complexity,simple_id,target,distractor_type,id,ans,rt
0,68,47lf,,,vugiperpe,,tsue,47,l,2.667971499999112
1,68,12rec,2.0,30.0,pubbanallo,,rec,12,s,1.0876753000011377
2,68,46lf,,,vugipebo,,tsue,46,s,1.5152175000002899
3,68,27lfUsTe,,,zicaviaba,,uste,27,s,1.184263799998007
4,68,10hfUsTe,,,gabivenso,,uste,10,s,0.9293985000003886
5,68,15rec,2.0,33.0,cridolosto,,rec,15,s,2.0128679999979795
6,68,8corr,2.0,8.0,vicraziaba,lf,corr,8,l,0.9252327000031073
7,68,36suff,,,dorguvoso,,tsue,36,l,0.9283190000023751
8,68,1suff,,,rugobico,,tsue,1,s,2.5233617999983835
9,68,16corr,2.0,16.0,cevecogno,hf,corr,16,l,1.2966416999988724
10,68,10rec,2.0,28.0,cribotasio,,rec,10,s,4.460378199997649
11,68,13rec,2.0,31.0,dorguvinna,,rec,13,s,1.3923217999981716
12,68,17corr,2.0,17.0,vugipepre,lf,corr,17,l,2.4165435999966576
13,68,36lf,,,dorguveffo,,tsue,36,s,2.845458299998427
14,68,47hf,,,vugipome,,tsue,47,s,1.388113599998178
15,68,4rec,2.0,22.0,ceburolmo,,rec,4,s,1.5989320000007865
16,68,11rec,2.0,29.0,mernidista,,rec,11,s,1.567004700002144
17,68,18rec,2.0,36.0,pobedogno,,rec,18,s,0.9882724000017333
18,68,6rec,2.0,24.0,tobufenso,,rec,6,s,2.15996129999985
19,68,11corr,2.0,11.0,mernidasio,lf,corr,11,l,1.4707220999989659
20,68,36hf,,,dorguvusto,,tsue,36,s,1.8676630999980262
21,68,20hfUsTe,,,rogipallo,,uste,20,s,1.3423522999983106
22,68,3corr,2.0,3.0,mudegenza,sf,corr,3,l,1.103970300002402
23,68,17rec,2.0,35.0,vugipismo,,rec,17,s,0.8939710000013292
24,68,15suffUsTe,,,fodaviere,,uste,15,s,1.1479581000021426
25,68,7corr,2.0,7.0,clivunento,hf,corr,7,l,5.585188000000926
26,68,36lfUsTe,,,vilucasio,,uste,36,s,0.9274698000008357
27,68,4corr,2.0,4.0,ceburenso,hf,corr,4,l,3.0666458000014245
28,68,6corr,2.0,6.0,tobufizia,sf,corr,6,l,1.1641794000024674
29,68,8rec,2.0,26.0,vicraziere,,rec,8,s,1.5485047000001941
30,68,2rec,2.0,20.0,zudulenza,,rec,2,s,2.973661900003208
31,68,14rec,2.0,32.0,slibadario,,rec,14,s,0.8636025999985577
32,68,46suff,,,vugipiera,,tsue,46,s,1.0248585999979696
33,68,7rec,2.0,25.0,"clivuniaba,",,rec,7,s,1.2811356999991403
34,68,9suffUsTe,,,gabivenza,,uste,9,s,0.7530938999989303
35,68,1corr,2.0,1.0,rugobondo,hf,corr,1,l,1.6643772999996145
36,68,46lfUsTe,,,pitucolmo,,uste,46,s,0.7648302999987209
37,68,14corr,2.0,14.0,slobadinna,lf,corr,14,l,0.9428551999990304
38,68,15corr,2.0,15.0,cridolario,sf,corr,15,l,1.549237200000789
39,68,18corr,2.0,18.0,pobedismo,sf,corr,18,l,0.8463776999997208
40,68,13corr,2.0,13.0,dorguvosto,hf,corr,13,l,1.693171099999745
41,68,1hf,,,rugobempo,,tsue,1,s,1.228781900001195
42,68,5corr,2.0,5.0,vutuvolmo,lf,corr,5,l,2.414226699998835
43,68,9rec,2.0,27.0,cettobento,,rec,9,s,1.2917103999971005
44,68,3rec,2.0,21.0,mudegondo,,rec,3,s,0.9741174999981013
45,68,10corr,2.0,10.0,cribotallo,hf,corr,10,l,2.1908189999994647
46,68,16rec,2.0,34.0,cevecepre,,rec,16,s,1.7875714999972843
47,68,1lf,,,rugobirpe,,tsue,1,s,0.9924879999998666
48,68,36suffUsTe,,,vilucista,,uste,36,s,0.5733728999985033
49,68,2corr,2.0,2.0,zudulespa,lf,corr,2,l,1.7060953000000154
50,68,1rec,2.0,19.0,rugobespa,,rec,1,s,1.0367794999983744
51,68,29hfUsTe,,,necibondo,,uste,29,s,0.8639166000029945
52,68,47suff,,,vugiporio,,tsue,47,s,1.1364601999994193
53,68,9corr,2.0,9.0,cettobiere,sf,corr,9,l,0.9246442999974533
54,68,26suffUsTe,,,zicavizia,,uste,26,s,0.8469406999975035
55,68,12corr,2.0,12.0,pubbanista,sf,corr,12,l,1.9822806999982276
56,68,5rec,2.0,23.0,vutuvizia,,rec,5,s,2.2731481999981042
57,68,35hfUsTe,,,vilucento,,uste,35,s,0.7052552000022843
58,68,46hf,,,vugipoppo,,tsue,46,s,0.7221465000002354
59,68,21lfUsTe,,,bepolespa,,uste,21,s,0.7499802999991516
