sbj_id,rot,id_sct,complexity_LT_rot_1,complexity_LT_rot_2,complexity_LT_rot_3,congruency,sent,answ,rt,rot_LT
72,2,11,hf,lf,sf,yes,Ho un vestito di sera che sta molto bene con il mio nuovo mernido.,s,10.388629900000524,2
72,2,3,lf,sf,hf,yes,"Marco è un bel ragazzo ma non sa accettare i complimenti, deve smettere di mudegare.",l,12.224155200001404,2
72,2,5,hf,lf,sf,yes,"Quando sua moglie ha fatto la scenata al ristorante, Mario era vutuvo.",s,7.139278200000263,2
72,2,17,hf,lf,sf,no,"Tra le altre cose, Michele ha dovuto imparare a leggere per diventare vugipo.",s,8.454144200000883,2
72,2,2,hf,lf,sf,no,"Anche quando si parla della scienza, Maria riesce a zudulare.",l,7.286266899998736,2
72,2,7,sf,hf,lf,yes,Selena spera che sua figlia sarà più brava a scuola se ogni giorno le canta un clivuno.,l,8.614858999999344,2
72,2,4,sf,hf,lf,no,"Siccome ogni giorno parla con sua madre, Giovanni non è mai ceburo.",s,24.06684669999959,2
72,2,12,lf,sf,hf,no,Gli alpinisti appassionati pagano tanto per avere un pubbano.,s,10.12992899999881,2
72,2,9,lf,sf,hf,no,"Tra gli amici da vari paesi da tutto il mondo, Marta ha un meraviglioso cettobo.",s,8.466075800000906,2
72,2,10,sf,hf,lf,yes,"Stanca dalla vita in città in un grattacielo, Rita è andata a vivere in un criboto.",l,11.398269999999686,2
72,2,13,sf,hf,lf,no,Ho visto nella vetrina della Lidl che hanno un nuovo dorguvo.,s,7.360900200001197,2
72,2,18,lf,sf,hf,yes,Mi piace troppo essere il migliore per poter essere un pobedo.,l,10.644296000000397,2
72,2,14,hf,lf,sf,yes,"Invece di leggere una storia a lieto fine, la piccola Sara preferisce uno slibado.",s,9.445018300000813,2
72,2,1,sf,hf,lf,no,"Quando la mamma mi ha abbracciato, era troppo tardi, non ce l'ho fatta a rugobare.",l,8.437463600001138,2
72,2,15,lf,sf,hf,yes,"Roberto non ci permette di picchiarci nemmeno giocando, è il nostro cridolo.",l,8.052354699999341,2
72,2,16,sf,hf,lf,yes,Alessio può mangiare solo i dessert senza frutta perché è un ceveco.,l,9.697984200000064,2
72,2,6,lf,sf,hf,no,"Facendo l'avvocato uno si stressa tanto e vive male, Tommaso ha fatto una scelta tobufa.",s,6.94550419999905,2
72,2,8,hf,lf,sf,no,"Ormai non rispondo più alle chiamate dei genitori, può essere solo un vicrazo.",l,21.190375199999835,2
