sbj_id,rot,id_sct,complexity_LT_rot_1,complexity_LT_rot_2,complexity_LT_rot_3,congruency,sent,answ,rt,rot_LT
42,2,13,sf,hf,lf,no,Ho visto nella vetrina della Lidl che hanno un nuovo dorguvo.,s,10.193243800000346,3
42,2,16,sf,hf,lf,yes,Alessio può mangiare solo i dessert senza frutta perché è un ceveco.,s,12.047360599997775,3
42,2,6,lf,sf,hf,no,"Facendo l'avvocato uno si stressa tanto e vive male, Tommaso ha fatto una scelta tobufa.",l,10.789542100003018,3
42,2,9,lf,sf,hf,no,"Tra gli amici da vari paesi da tutto il mondo, Marta ha un meraviglioso cettobo.",l,16.197090199999366,3
42,2,10,sf,hf,lf,yes,"Stanca dalla vita in città in un grattacielo, Rita è andata a vivere in un criboto.",l,12.4859910999985,3
42,2,3,lf,sf,hf,yes,"Marco è un bel ragazzo ma non sa accettare i complimenti, deve smettere di mudegare.",l,12.981262700002846,3
42,2,8,hf,lf,sf,no,"Ormai non rispondo più alle chiamate dei genitori, può essere solo un vicrazo.",l,11.68687510000018,3
42,2,4,sf,hf,lf,no,"Siccome ogni giorno parla con sua madre, Giovanni non è mai ceburo.",s,10.213830799999414,3
42,2,1,sf,hf,lf,no,"Quando la mamma mi ha abbracciato, era troppo tardi, non ce l'ho fatta a rugobare.",l,10.034823800000597,3
42,2,14,hf,lf,sf,yes,"Invece di leggere una storia a lieto fine, la piccola Sara preferisce uno slibado.",l,10.06846769999902,3
42,2,12,lf,sf,hf,no,Gli alpinisti appassionati pagano tanto per avere un pubbano.,s,9.876028800001222,3
42,2,15,lf,sf,hf,yes,"Roberto non ci permette di picchiarci nemmeno giocando, è il nostro cridolo.",l,9.286645600001068,3
42,2,2,hf,lf,sf,no,"Anche quando si parla della scienza, Maria riesce a zudulare.",l,14.40812989999904,3
42,2,5,hf,lf,sf,yes,"Quando sua moglie ha fatto la scenata al ristorante, Mario era vutuvo.",l,8.594168600000557,3
42,2,17,hf,lf,sf,no,"Tra le altre cose, Michele ha dovuto imparare a leggere per diventare vugipo.",s,10.914075000000594,3
42,2,18,lf,sf,hf,yes,Mi piace troppo essere il migliore per poter essere un pobedo.,s,10.673806799997694,3
42,2,7,sf,hf,lf,yes,Selena spera che sua figlia sarà più brava a scuola se ogni giorno le canta un clivuno.,l,8.565412399999332,3
42,2,11,hf,lf,sf,yes,Ho un vestito di sera che sta molto bene con il mio nuovo mernido.,l,12.258001799997144,3
