sbj_id,rot,id_sct,complexity_LT_rot_1,complexity_LT_rot_2,complexity_LT_rot_3,congruency,sent,answ,rt,rot_LT
61,1,16,sf,hf,lf,no,Alessio beve solo vino rosso perché è un ceveco.,s,8.725071599998046,3
61,1,5,hf,lf,sf,no,"Quando sua moglie ha ordinato l'insalata, Mario era vutuvo.",s,8.866107099998771,3
61,1,13,sf,hf,lf,yes,Ho visto nella vetrina di Gucci che hanno un nuovo dorguvo.,s,10.533164899999974,3
61,1,4,sf,hf,lf,yes,"Siccome ha tanti interessi ed è sempre attivo, Giovanni non è mai ceburo.",l,11.37976300000082,3
61,1,6,lf,sf,hf,yes,"Facendo l'avvocato si può vivere bene, Tommaso ha fatto una scelta tobufa.",l,7.66815719999795,3
61,1,7,sf,hf,lf,no,Selena spera che sua figlia crescerà se ogni giorno le dà da mangiare un clivuno.,s,11.077555800002301,3
61,1,9,lf,sf,hf,yes,"Tra varie decorazioni all'ingresso, Marta ha un meraviglioso cettobo.",l,7.606265999998867,3
61,1,2,hf,lf,sf,yes,"Anche quando si parla della vita privata delle VIP, Maria riesce a zudulare.",s,8.550687099999777,3
61,1,14,hf,lf,sf,no,"Invece di mangiare fagioli, la piccola Sara preferisce uno slibado.",s,6.720422999998847,3
61,1,18,lf,sf,hf,no,Mi piace troppo viaggare per poter essere un pobedo.,l,6.8344916999994885,3
61,1,8,hf,lf,sf,yes,"Ormai non rispondo più alle chiamate dai numeri sconosciuti, può essere solo un vicrazo.",l,6.487801700001,3
61,1,17,hf,lf,sf,yes,"Tra le altre cose, Michele ha dovuto imparare a cacciare per diventare vugipo.",l,7.638079999996989,3
61,1,12,lf,sf,hf,yes,I collezionisti appassionati pagano tanto per avere un pubbano.,l,7.315215599999647,3
61,1,11,hf,lf,sf,no,Ho una grande casa che sta molto bene con il mio nuovo mernido.,l,11.890250799999194,3
61,1,10,sf,hf,lf,no,"Stanca dalla vita in città, Rita è andata a vivere con un criboto.",l,5.20476939999935,3
61,1,3,lf,sf,hf,no,"Marco è veramente noioso con il suo lavoro, deve smettere di mudegare.",s,10.722421599999509,3
61,1,1,sf,hf,lf,yes,"Quando la mamma mi ha sgridato, abbiamo litigato di brutto, non ce l'ho fatta a rugobare.",l,5.557739700001547,3
61,1,15,lf,sf,hf,no,"Roberto non ci permette di lavorare troppo, è il nostro cridolo.",s,12.087720899999113,3
