sbj_id,rot,id_sct,complexity_LT_rot_1,complexity_LT_rot_2,complexity_LT_rot_3,congruency,sent,answ,rt,rot_LT
80,2,2,hf,lf,sf,no,"Anche quando si parla della scienza, Maria riesce a zudulare.",s,9.440967400000318,2
80,2,9,lf,sf,hf,no,"Tra gli amici da vari paesi da tutto il mondo, Marta ha un meraviglioso cettobo.",s,9.172902999999678,2
80,2,7,sf,hf,lf,yes,Selena spera che sua figlia sarà più brava a scuola se ogni giorno le canta un clivuno.,l,7.5422741999996115,2
80,2,17,hf,lf,sf,no,"Tra le altre cose, Michele ha dovuto imparare a leggere per diventare vugipo.",s,10.196269200000188,2
80,2,13,sf,hf,lf,no,Ho visto nella vetrina della Lidl che hanno un nuovo dorguvo.,l,7.472326599999633,2
80,2,5,hf,lf,sf,yes,"Quando sua moglie ha fatto la scenata al ristorante, Mario era vutuvo.",l,7.86057030000029,2
80,2,10,sf,hf,lf,yes,"Stanca dalla vita in città in un grattacielo, Rita è andata a vivere in un criboto.",l,6.8058664000000135,2
80,2,15,lf,sf,hf,yes,"Roberto non ci permette di picchiarci nemmeno giocando, è il nostro cridolo.",l,6.117253800000071,2
80,2,11,hf,lf,sf,yes,Ho un vestito di sera che sta molto bene con il mio nuovo mernido.,l,8.88383419999991,2
80,2,14,hf,lf,sf,yes,"Invece di leggere una storia a lieto fine, la piccola Sara preferisce uno slibado.",s,8.742767300000196,2
80,2,3,lf,sf,hf,yes,"Marco è un bel ragazzo ma non sa accettare i complimenti, deve smettere di mudegare.",l,5.893263299999942,2
80,2,12,lf,sf,hf,no,Gli alpinisti appassionati pagano tanto per avere un pubbano.,s,7.5856410000001215,2
80,2,18,lf,sf,hf,yes,Mi piace troppo essere il migliore per poter essere un pobedo.,s,8.272274099999777,2
80,2,4,sf,hf,lf,no,"Siccome ogni giorno parla con sua madre, Giovanni non è mai ceburo.",s,7.775422799999887,2
80,2,8,hf,lf,sf,no,"Ormai non rispondo più alle chiamate dei genitori, può essere solo un vicrazo.",l,6.916165800000273,2
80,2,6,lf,sf,hf,no,"Facendo l'avvocato uno si stressa tanto e vive male, Tommaso ha fatto una scelta tobufa.",s,8.627779100000224,2
80,2,16,sf,hf,lf,yes,Alessio può mangiare solo i dessert senza frutta perché è un ceveco.,l,9.792216199999984,2
80,2,1,sf,hf,lf,no,"Quando la mamma mi ha abbracciato, era troppo tardi, non ce l'ho fatta a rugobare.",s,11.861951000000314,2
