sbj_id,rot,id_sct,complexity_LT_rot_1,complexity_LT_rot_2,complexity_LT_rot_3,congruency,sent,answ,rt,rot_LT
38,2,1,sf,hf,lf,no,"Quando la mamma mi ha abbracciato, era troppo tardi, non ce l'ho fatta a rugobare.",l,20.77147599999989,2
38,2,9,lf,sf,hf,no,"Tra gli amici da vari paesi da tutto il mondo, Marta ha un meraviglioso cettobo.",l,14.68829659999983,2
38,2,18,lf,sf,hf,yes,Mi piace troppo essere il migliore per poter essere un pobedo.,s,14.850219800000104,2
38,2,13,sf,hf,lf,no,Ho visto nella vetrina della Lidl che hanno un nuovo dorguvo.,s,18.38456690000021,2
38,2,3,lf,sf,hf,yes,"Marco è un bel ragazzo ma non sa accettare i complimenti, deve smettere di mudegare.",l,7.554236800000126,2
38,2,16,sf,hf,lf,yes,Alessio può mangiare solo i dessert senza frutta perché è un ceveco.,l,11.043024099999911,2
38,2,8,hf,lf,sf,no,"Ormai non rispondo più alle chiamate dei genitori, può essere solo un vicrazo.",s,13.332797799999753,2
38,2,4,sf,hf,lf,no,"Siccome ogni giorno parla con sua madre, Giovanni non è mai ceburo.",s,12.85388729999977,2
38,2,15,lf,sf,hf,yes,"Roberto non ci permette di picchiarci nemmeno giocando, è il nostro cridolo.",l,10.245544099999734,2
38,2,6,lf,sf,hf,no,"Facendo l'avvocato uno si stressa tanto e vive male, Tommaso ha fatto una scelta tobufa.",l,13.014286699999955,2
38,2,11,hf,lf,sf,yes,Ho un vestito di sera che sta molto bene con il mio nuovo mernido.,l,10.948827199999867,2
38,2,7,sf,hf,lf,yes,Selena spera che sua figlia sarà più brava a scuola se ogni giorno le canta un clivuno.,l,11.02705700000024,2
38,2,12,lf,sf,hf,no,Gli alpinisti appassionati pagano tanto per avere un pubbano.,s,7.460035699999935,2
38,2,2,hf,lf,sf,no,"Anche quando si parla della scienza, Maria riesce a zudulare.",s,12.656527700000426,2
38,2,5,hf,lf,sf,yes,"Quando sua moglie ha fatto la scenata al ristorante, Mario era vutuvo.",l,8.433408600000348,2
38,2,17,hf,lf,sf,no,"Tra le altre cose, Michele ha dovuto imparare a leggere per diventare vugipo.",s,10.849491700000273,2
38,2,10,sf,hf,lf,yes,"Stanca dalla vita in città in un grattacielo, Rita è andata a vivere in un criboto.",l,6.359542099999999,2
38,2,14,hf,lf,sf,yes,"Invece di leggere una storia a lieto fine, la piccola Sara preferisce uno slibado.",s,9.794637599999987,2
