sbj_id,rot,id_sct,complexity_LT_rot_1,complexity_LT_rot_2,complexity_LT_rot_3,congruency,sent,answ,rt,rot_LT
45,1,13,sf,hf,lf,yes,Ho visto nella vetrina di Gucci che hanno un nuovo dorguvo.,s,11.600642600002177,3
45,1,18,lf,sf,hf,no,Mi piace troppo viaggare per poter essere un pobedo.,s,10.723222799999348,3
45,1,16,sf,hf,lf,no,Alessio beve solo vino rosso perché è un ceveco.,l,6.801022300001932,3
45,1,4,sf,hf,lf,yes,"Siccome ha tanti interessi ed è sempre attivo, Giovanni non è mai ceburo.",s,7.536830399996687,3
45,1,14,hf,lf,sf,no,"Invece di mangiare fagioli, la piccola Sara preferisce uno slibado.",s,7.335082300000068,3
45,1,6,lf,sf,hf,yes,"Facendo l'avvocato si può vivere bene, Tommaso ha fatto una scelta tobufa.",l,8.133072199998423,3
45,1,15,lf,sf,hf,no,"Roberto non ci permette di lavorare troppo, è il nostro cridolo.",s,6.417296899999203,3
45,1,7,sf,hf,lf,no,Selena spera che sua figlia crescerà se ogni giorno le dà da mangiare un clivuno.,l,7.6858007999981055,3
45,1,12,lf,sf,hf,yes,I collezionisti appassionati pagano tanto per avere un pubbano.,l,5.892275600002903,3
45,1,10,sf,hf,lf,no,"Stanca dalla vita in città, Rita è andata a vivere con un criboto.",l,6.007209100000183,3
45,1,3,lf,sf,hf,no,"Marco è veramente noioso con il suo lavoro, deve smettere di mudegare.",s,8.277042699999582,3
45,1,2,hf,lf,sf,yes,"Anche quando si parla della vita privata delle VIP, Maria riesce a zudulare.",l,11.07686509999985,3
45,1,1,sf,hf,lf,yes,"Quando la mamma mi ha sgridato, abbiamo litigato di brutto, non ce l'ho fatta a rugobare.",s,7.141888199999813,3
45,1,11,hf,lf,sf,no,Ho una grande casa che sta molto bene con il mio nuovo mernido.,s,6.144501899998431,3
45,1,8,hf,lf,sf,yes,"Ormai non rispondo più alle chiamate dai numeri sconosciuti, può essere solo un vicrazo.",l,12.276079600000232,3
45,1,17,hf,lf,sf,yes,"Tra le altre cose, Michele ha dovuto imparare a cacciare per diventare vugipo.",l,9.634885100000249,3
45,1,9,lf,sf,hf,yes,"Tra varie decorazioni all'ingresso, Marta ha un meraviglioso cettobo.",l,6.6567759000026845,3
45,1,5,hf,lf,sf,no,"Quando sua moglie ha ordinato l'insalata, Mario era vutuvo.",l,5.938856700002361,3
