,sbj_id,rot_LT,id,complexity_LT_rot_1,complexity_LT_rot_2,complexity_LT_rot_3,test_novel_word,ans_correct,ans_incompatible,ans_overarching_cat,ans_meaning_swapped,keypress,RT,accuracy,pos_corr_ans,pos_incompat_ans,pos_overCat_ans,pos_meanIncCat_ans,buttonIncom,buttonOverCat,buttonMeanInc
0,74,2,17,hf,lf,sf,vugipo,persona che crede nel vivere esclusivamente dalla natura,persona che fa i cuscini decorativi,persona che ama la natura,persona che gode di lasciare vincere altri,1,17.270445900000595,yes,"[0, 100]","[0, -200]","[0, -100]","[0, 0]",x,x,x
1,74,2,4,sf,hf,lf,ceburo,essere stanchi dal non far niente,essere contenti per il successo alla competizione,essere stanchi,essere imbarazzati causa di azioni di un'altra persona,4,11.286787199999708,yes,"[0, -200]","[0, -100]","[0, 0]","[0, 100]",x,x,x
2,74,2,11,hf,lf,sf,mernido,gioiello fatto di ciottoli da spiaggia,biscotto con crema di ananas,gioiello,taccuino antico restaurato,2,7.271729199999754,yes,"[0, 0]","[0, -100]","[0, 100]","[0, -200]",x,x,x
3,74,2,2,hf,lf,sf,zudulare,non fidarsi di pettegolezzi ,andare a fare la spesa con la macchina,non credere,non fidarsi di complimenti che ti fanno,1,12.134037899999385,no,"[0, -200]","[0, 0]","[0, -100]","[0, 100]",x,x,non fidarsi di complimenti che ti fanno
4,74,2,13,sf,hf,lf,dorguvo,valigia di lusso di alta moda,finestra vecchia che scricchiola,borsa,fiaba tragica,1,7.112146700000267,yes,"[0, 100]","[0, -200]","[0, -100]","[0, 0]",x,x,x
5,74,2,5,hf,lf,sf,vutuvo,essere imbarazzati causa di azioni di un'altra persona,sentirsi colpevoli per l'opportunità persa,vergogna,essere intelligenti a scegliere la carriera,4,7.3474740000001475,yes,"[0, -200]","[0, 0]","[0, 100]","[0, -100]",x,x,x
6,74,2,3,lf,sf,hf,mudegare,non fidarsi di complimenti che ti fanno,preparare il pranzo domenicale,non avere fiducia,sopportare qualcuno sgridarti senza reagire in modo eccessivo,2,10.69190290000006,yes,"[0, 0]","[0, 100]","[0, -200]","[0, -100]",x,x,x
7,74,2,18,lf,sf,hf,pobedo,persona che gode di lasciare vincere altri,persona che sa cucinare gli insetti,persona gentile,essere stanchi dal non far niente,3,9.302414000000681,yes,"[0, -100]","[0, -200]","[0, 0]","[0, 100]",x,x,x
8,74,2,6,lf,sf,hf,tobufo,essere intelligenti a scegliere la carriera,essere tristi dopo essersi svegliati da un bel sogno,opzione,canzone educativa per bambini,3,10.358582599999863,yes,"[0, -100]","[0, 100]","[0, 0]","[0, -200]",x,x,x
9,74,2,15,lf,sf,hf,cridolo,persona che tiene gli altri fuori dalla rissa,persona che fa sempre le vacanza sulle isole tropicali,persona premurosa,persona che non mangia frutta,2,9.20415469999989,yes,"[0, 0]","[0, -100]","[0, 100]","[0, -200]",x,x,x
10,74,2,8,hf,lf,sf,vicrazo,chiamata promozionale,telegramma con le buone notizie,offerta,decorazione fatta dal ramo di un albero,4,7.656750899999679,yes,"[0, -200]","[0, -100]","[0, 100]","[0, 0]",x,x,x
11,74,2,7,sf,hf,lf,clivuno,canzone educativa per bambini,gioco da tavolo matematico,canzone,chiamata promozionale,1,9.896936000000096,yes,"[0, 100]","[0, -100]","[0, -200]","[0, 0]",x,x,x
12,74,2,16,sf,hf,lf,ceveco,persona che non mangia frutta,persona specializzata in montare recinzioni,persona in dieta,persona che crede nel vivere esclusivamente dalla natura,2,12.409390100000564,yes,"[0, 0]","[0, 100]","[0, -200]","[0, -100]",x,x,x
13,74,2,14,hf,lf,sf,slibado,fiaba tragica,lampadina portatile per leggere,storia,persona che tiene gli altri fuori dalla rissa,2,8.437805900000058,yes,"[0, 0]","[0, 100]","[0, -200]","[0, -100]",x,x,x
14,74,2,12,lf,sf,hf,pubbano,taccuino antico restaurato,tazza per il tè ecosostenibile,antiquariato,valigia di lusso di alta moda,3,5.511842500000057,yes,"[0, -100]","[0, 0]","[0, 100]","[0, -200]",x,x,x
15,74,2,9,lf,sf,hf,cettobo,decorazione fatta dal ramo di un albero,pistola decorata con le perle,ornamento,capanna sotteranea,2,12.021966600000269,no,"[0, 100]","[0, -100]","[0, -200]","[0, 0]",x,x,capanna sotteranea
16,74,2,1,sf,hf,lf,rugobare,sopportare qualcuno sgridarti senza reagire in modo eccessivo,sentire qualcuno fare stupidi commenti,permettere,non fidarsi di pettegolezzi ,4,6.469696699999986,yes,"[0, -200]","[0, 0]","[0, 100]","[0, -100]",x,x,x
17,74,2,10,sf,hf,lf,criboto,capanna sotteranea,negozio dedicato alle cartoline artistiche,baracca,gioiello fatto di ciottoli da spiaggia,2,5.897578099999919,yes,"[0, 0]","[0, -100]","[0, -200]","[0, 100]",x,x,x
