,sbj_id,rot_LT,id,complexity_LT_rot_1,complexity_LT_rot_2,complexity_LT_rot_3,test_novel_word,ans_correct,ans_incompatible,ans_overarching_cat,ans_meaning_swapped,keypress,RT,accuracy,pos_corr_ans,pos_incompat_ans,pos_overCat_ans,pos_meanIncCat_ans,buttonIncom,buttonOverCat,buttonMeanInc
0,68,2,15,lf,sf,hf,cridolo,persona che tiene gli altri fuori dalla rissa,persona che fa sempre le vacanza sulle isole tropicali,persona premurosa,persona che non mangia frutta,4,8.1869200000001,yes,"[0, -200]","[0, -100]","[0, 0]","[0, 100]",x,x,x
1,68,2,17,hf,lf,sf,vugipo,persona che crede nel vivere esclusivamente dalla natura,persona che fa i cuscini decorativi,persona che ama la natura,persona che gode di lasciare vincere altri,2,13.539182399999845,yes,"[0, 0]","[0, -200]","[0, -100]","[0, 100]",x,x,x
2,68,2,4,sf,hf,lf,ceburo,essere stanchi dal non far niente,essere contenti per il successo alla competizione,essere stanchi,essere imbarazzati causa di azioni di un'altra persona,4,7.4332392000033,yes,"[0, -200]","[0, 100]","[0, 0]","[0, -100]",x,x,x
3,68,2,10,sf,hf,lf,criboto,capanna sotteranea,negozio dedicato alle cartoline artistiche,baracca,gioiello fatto di ciottoli da spiaggia,2,6.678917699999147,yes,"[0, 0]","[0, -100]","[0, 100]","[0, -200]",x,x,x
4,68,2,18,lf,sf,hf,pobedo,persona che gode di lasciare vincere altri,persona che sa cucinare gli insetti,persona gentile,essere stanchi dal non far niente,4,6.279499600001145,yes,"[0, -200]","[0, 0]","[0, 100]","[0, -100]",x,x,x
5,68,2,16,sf,hf,lf,ceveco,persona che non mangia frutta,persona specializzata in montare recinzioni,persona in dieta,persona che crede nel vivere esclusivamente dalla natura,1,12.037846200000786,yes,"[0, 100]","[0, -100]","[0, 0]","[0, -200]",x,x,x
6,68,2,7,sf,hf,lf,clivuno,canzone educativa per bambini,gioco da tavolo matematico,canzone,chiamata promozionale,3,8.054213399998844,yes,"[0, -100]","[0, -200]","[0, 100]","[0, 0]",x,x,x
7,68,2,8,hf,lf,sf,vicrazo,chiamata promozionale,telegramma con le buone notizie,offerta,decorazione fatta dal ramo di un albero,4,7.576951999999437,yes,"[0, -200]","[0, 0]","[0, -100]","[0, 100]",x,x,x
8,68,2,5,hf,lf,sf,vutuvo,essere imbarazzati causa di azioni di un'altra persona,sentirsi colpevoli per l'opportunità persa,vergogna,essere intelligenti a scegliere la carriera,4,7.123987099999795,yes,"[0, -200]","[0, -100]","[0, 0]","[0, 100]",x,x,x
9,68,2,6,lf,sf,hf,tobufo,essere intelligenti a scegliere la carriera,essere tristi dopo essersi svegliati da un bel sogno,opzione,canzone educativa per bambini,1,11.927357900000061,yes,"[0, 100]","[0, -100]","[0, -200]","[0, 0]",x,x,x
10,68,2,11,hf,lf,sf,mernido,gioiello fatto di ciottoli da spiaggia,biscotto con crema di ananas,gioiello,taccuino antico restaurato,2,4.711894299998676,yes,"[0, 0]","[0, -100]","[0, -200]","[0, 100]",x,x,x
11,68,2,14,hf,lf,sf,slibado,fiaba tragica,lampadina portatile per leggere,storia,persona che tiene gli altri fuori dalla rissa,3,8.74343410000074,yes,"[0, -100]","[0, 0]","[0, -200]","[0, 100]",x,x,x
12,68,2,3,lf,sf,hf,mudegare,non fidarsi di complimenti che ti fanno,preparare il pranzo domenicale,non avere fiducia,sopportare qualcuno sgridarti senza reagire in modo eccessivo,1,10.578163300000597,yes,"[0, 100]","[0, -200]","[0, 0]","[0, -100]",x,x,x
13,68,2,2,hf,lf,sf,zudulare,non fidarsi di pettegolezzi ,andare a fare la spesa con la macchina,non credere,non fidarsi di complimenti che ti fanno,2,14.617838099999062,no,"[0, -100]","[0, 100]","[0, 0]","[0, -200]",x,non credere,x
14,68,2,1,sf,hf,lf,rugobare,sopportare qualcuno sgridarti senza reagire in modo eccessivo,sentire qualcuno fare stupidi commenti,permettere,non fidarsi di pettegolezzi ,4,4.756055100002413,yes,"[0, -200]","[0, 0]","[0, -100]","[0, 100]",x,x,x
15,68,2,13,sf,hf,lf,dorguvo,valigia di lusso di alta moda,finestra vecchia che scricchiola,borsa,fiaba tragica,1,11.077483200002462,yes,"[0, 100]","[0, -100]","[0, 0]","[0, -200]",x,x,x
16,68,2,12,lf,sf,hf,pubbano,taccuino antico restaurato,tazza per il tè ecosostenibile,antiquariato,valigia di lusso di alta moda,3,3.684018500000093,yes,"[0, -100]","[0, 100]","[0, -200]","[0, 0]",x,x,x
17,68,2,9,lf,sf,hf,cettobo,decorazione fatta dal ramo di un albero,pistola decorata con le perle,ornamento,capanna sotteranea,4,6.570499299999938,yes,"[0, -200]","[0, 0]","[0, 100]","[0, -100]",x,x,x
