,sbj_id,rot_LT,id,complexity_LT_rot_1,complexity_LT_rot_2,complexity_LT_rot_3,test_novel_word,ans_correct,ans_incompatible,ans_overarching_cat,ans_meaning_swapped,keypress,RT,accuracy,pos_corr_ans,pos_incompat_ans,pos_overCat_ans,pos_meanIncCat_ans,buttonIncom,buttonOverCat,buttonMeanInc
0,32,2,3,lf,sf,hf,mudegare,non fidarsi di complimenti che ti fanno,preparare il pranzo domenicale,non avere fiducia,sopportare qualcuno sgridarti senza reagire in modo eccessivo,2,11.224441499999557,yes,"[0, 0]","[0, -200]","[0, -100]","[0, 100]",x,x,x
1,32,2,7,sf,hf,lf,clivuno,canzone educativa per bambini,gioco da tavolo matematico,canzone,chiamata promozionale,2,5.2590919999993275,yes,"[0, 0]","[0, -100]","[0, -200]","[0, 100]",x,x,x
2,32,2,5,hf,lf,sf,vutuvo,essere imbarazzati causa di azioni di un'altra persona,sentirsi colpevoli per l'opportunità persa,vergogna,essere intelligenti a scegliere la carriera,1,12.120014600000104,yes,"[0, 100]","[0, -100]","[0, 0]","[0, -200]",x,x,x
3,32,2,16,sf,hf,lf,ceveco,persona che non mangia frutta,persona specializzata in montare recinzioni,persona in dieta,persona che crede nel vivere esclusivamente dalla natura,3,8.423221799999737,yes,"[0, -100]","[0, 0]","[0, 100]","[0, -200]",x,x,x
4,32,2,12,lf,sf,hf,pubbano,taccuino antico restaurato,tazza per il tè ecosostenibile,antiquariato,valigia di lusso di alta moda,4,6.404360800000177,yes,"[0, -200]","[0, 0]","[0, -100]","[0, 100]",x,x,x
5,32,2,4,sf,hf,lf,ceburo,essere stanchi dal non far niente,essere contenti per il successo alla competizione,essere stanchi,essere imbarazzati causa di azioni di un'altra persona,4,6.946211000000403,yes,"[0, -200]","[0, 100]","[0, -100]","[0, 0]",x,x,x
6,32,2,8,hf,lf,sf,vicrazo,chiamata promozionale,telegramma con le buone notizie,offerta,decorazione fatta dal ramo di un albero,2,6.774726200000259,yes,"[0, 0]","[0, -100]","[0, 100]","[0, -200]",x,x,x
7,32,2,1,sf,hf,lf,rugobare,sopportare qualcuno sgridarti senza reagire in modo eccessivo,sentire qualcuno fare stupidi commenti,permettere,non fidarsi di pettegolezzi ,2,13.129254000000401,yes,"[0, 0]","[0, -100]","[0, -200]","[0, 100]",x,x,x
8,32,2,11,hf,lf,sf,mernido,gioiello fatto di ciottoli da spiaggia,biscotto con crema di ananas,gioiello,taccuino antico restaurato,2,20.35801840000022,no,"[0, -100]","[0, 100]","[0, 0]","[0, -200]",x,gioiello,x
9,32,2,2,hf,lf,sf,zudulare,non fidarsi di pettegolezzi ,andare a fare la spesa con la macchina,non credere,non fidarsi di complimenti che ti fanno,2,6.500078400000348,yes,"[0, 0]","[0, -100]","[0, 100]","[0, -200]",x,x,x
10,32,2,6,lf,sf,hf,tobufo,essere intelligenti a scegliere la carriera,essere tristi dopo essersi svegliati da un bel sogno,opzione,canzone educativa per bambini,1,3.287212300000647,yes,"[0, 100]","[0, -100]","[0, 0]","[0, -200]",x,x,x
11,32,2,15,lf,sf,hf,cridolo,persona che tiene gli altri fuori dalla rissa,persona che fa sempre le vacanza sulle isole tropicali,persona premurosa,persona che non mangia frutta,4,6.163928699999815,yes,"[0, -200]","[0, 0]","[0, 100]","[0, -100]",x,x,x
12,32,2,18,lf,sf,hf,pobedo,persona che gode di lasciare vincere altri,persona che sa cucinare gli insetti,persona gentile,essere stanchi dal non far niente,2,7.338016599999719,yes,"[0, 0]","[0, 100]","[0, -200]","[0, -100]",x,x,x
13,32,2,10,sf,hf,lf,criboto,capanna sotteranea,negozio dedicato alle cartoline artistiche,baracca,gioiello fatto di ciottoli da spiaggia,3,7.607311799999479,yes,"[0, -100]","[0, 100]","[0, -200]","[0, 0]",x,x,x
14,32,2,13,sf,hf,lf,dorguvo,valigia di lusso di alta moda,finestra vecchia che scricchiola,borsa,fiaba tragica,3,5.46383700000024,yes,"[0, -100]","[0, 100]","[0, -200]","[0, 0]",x,x,x
15,32,2,9,lf,sf,hf,cettobo,decorazione fatta dal ramo di un albero,pistola decorata con le perle,ornamento,capanna sotteranea,4,21.224701400000413,yes,"[0, -200]","[0, 100]","[0, -100]","[0, 0]",x,x,x
16,32,2,17,hf,lf,sf,vugipo,persona che crede nel vivere esclusivamente dalla natura,persona che fa i cuscini decorativi,persona che ama la natura,persona che gode di lasciare vincere altri,2,7.14029710000068,yes,"[0, 0]","[0, -200]","[0, -100]","[0, 100]",x,x,x
17,32,2,14,hf,lf,sf,slibado,fiaba tragica,lampadina portatile per leggere,storia,persona che tiene gli altri fuori dalla rissa,4,3.8823554999999033,yes,"[0, -200]","[0, 0]","[0, 100]","[0, -100]",x,x,x
