,sbj_id,rot_LT,id,complexity_LT_rot_1,complexity_LT_rot_2,complexity_LT_rot_3,test_novel_word,ans_correct,ans_incompatible,ans_overarching_cat,ans_meaning_swapped,keypress,RT,accuracy,pos_corr_ans,pos_incompat_ans,pos_overCat_ans,pos_meanIncCat_ans,buttonIncom,buttonOverCat,buttonMeanInc
0,73,1,9,lf,sf,hf,cettobo,decorazione fatta dal ramo di un albero,pistola decorata con le perle,ornamento,capanna sotteranea,3,24.07333899999867,yes,"[0, -100]","[0, 0]","[0, 100]","[0, -200]",x,x,x
1,73,1,4,sf,hf,lf,ceburo,essere stanchi dal non far niente,essere contenti per il successo alla competizione,essere stanchi,essere imbarazzati causa di azioni di un'altra persona,3,11.977100699998118,no,"[0, 0]","[0, -100]","[0, -200]","[0, 100]",essere contenti per il successo alla competizione,x,x
2,73,1,16,sf,hf,lf,ceveco,persona che non mangia frutta,persona specializzata in montare recinzioni,persona in dieta,persona che crede nel vivere esclusivamente dalla natura,1,8.61349639999753,yes,"[0, 100]","[0, -100]","[0, -200]","[0, 0]",x,x,x
3,73,1,10,sf,hf,lf,criboto,capanna sotteranea,negozio dedicato alle cartoline artistiche,baracca,gioiello fatto di ciottoli da spiaggia,2,8.170224299999973,yes,"[0, 0]","[0, -100]","[0, 100]","[0, -200]",x,x,x
4,73,1,3,lf,sf,hf,mudegare,non fidarsi di complimenti che ti fanno,preparare il pranzo domenicale,non avere fiducia,sopportare qualcuno sgridarti senza reagire in modo eccessivo,4,10.661719100000482,yes,"[0, -200]","[0, 0]","[0, 100]","[0, -100]",x,x,x
5,73,1,8,hf,lf,sf,vicrazo,chiamata promozionale,telegramma con le buone notizie,offerta,decorazione fatta dal ramo di un albero,4,10.808469499999774,no,"[0, -100]","[0, 100]","[0, -200]","[0, 0]",x,offerta,x
6,73,1,5,hf,lf,sf,vutuvo,essere imbarazzati causa di azioni di un'altra persona,sentirsi colpevoli per l'opportunità persa,vergogna,essere intelligenti a scegliere la carriera,4,14.420871099999204,no,"[0, 100]","[0, 0]","[0, -100]","[0, -200]",x,x,essere intelligenti a scegliere la carriera
7,73,1,15,lf,sf,hf,cridolo,persona che tiene gli altri fuori dalla rissa,persona che fa sempre le vacanza sulle isole tropicali,persona premurosa,persona che non mangia frutta,3,7.0315506999977515,no,"[0, 100]","[0, 0]","[0, -100]","[0, -200]",x,persona premurosa,x
8,73,1,2,hf,lf,sf,zudulare,non fidarsi di pettegolezzi ,andare a fare la spesa con la macchina,non credere,non fidarsi di complimenti che ti fanno,1,9.17193000000043,no,"[0, -100]","[0, 0]","[0, 100]","[0, -200]",x,non credere,x
9,73,1,13,sf,hf,lf,dorguvo,valigia di lusso di alta moda,finestra vecchia che scricchiola,borsa,fiaba tragica,4,10.121579499998916,no,"[0, 0]","[0, 100]","[0, -200]","[0, -100]",x,borsa,x
10,73,1,7,sf,hf,lf,clivuno,canzone educativa per bambini,gioco da tavolo matematico,canzone,chiamata promozionale,3,7.111278299998958,no,"[0, -200]","[0, 0]","[0, -100]","[0, 100]",x,canzone,x
11,73,1,12,lf,sf,hf,pubbano,taccuino antico restaurato,tazza per il tè ecosostenibile,antiquariato,valigia di lusso di alta moda,4,8.757276399999682,yes,"[0, -200]","[0, 100]","[0, -100]","[0, 0]",x,x,x
12,73,1,18,lf,sf,hf,pobedo,persona che gode di lasciare vincere altri,persona che sa cucinare gli insetti,persona gentile,essere stanchi dal non far niente,3,9.510777899999084,yes,"[0, -100]","[0, -200]","[0, 0]","[0, 100]",x,x,x
13,73,1,11,hf,lf,sf,mernido,gioiello fatto di ciottoli da spiaggia,biscotto con crema di ananas,gioiello,taccuino antico restaurato,1,12.551674500002264,no,"[0, 0]","[0, -200]","[0, 100]","[0, -100]",x,gioiello,x
14,73,1,17,hf,lf,sf,vugipo,persona che crede nel vivere esclusivamente dalla natura,persona che fa i cuscini decorativi,persona che ama la natura,persona che gode di lasciare vincere altri,2,11.69949710000219,no,"[0, 100]","[0, -200]","[0, 0]","[0, -100]",x,persona che ama la natura,x
15,73,1,1,sf,hf,lf,rugobare,sopportare qualcuno sgridarti senza reagire in modo eccessivo,sentire qualcuno fare stupidi commenti,permettere,non fidarsi di pettegolezzi ,2,10.66161590000047,yes,"[0, 0]","[0, -200]","[0, 100]","[0, -100]",x,x,x
16,73,1,14,hf,lf,sf,slibado,fiaba tragica,lampadina portatile per leggere,storia,persona che tiene gli altri fuori dalla rissa,2,8.377372200000536,yes,"[0, 0]","[0, 100]","[0, -100]","[0, -200]",x,x,x
17,73,1,6,lf,sf,hf,tobufo,essere intelligenti a scegliere la carriera,essere tristi dopo essersi svegliati da un bel sogno,opzione,canzone educativa per bambini,1,13.69926839999971,no,"[0, 0]","[0, -100]","[0, -200]","[0, 100]",x,x,canzone educativa per bambini
