,sbj_id,rot_LT,id,complexity_LT_rot_1,complexity_LT_rot_2,complexity_LT_rot_3,test_novel_word,ans_correct,ans_incompatible,ans_overarching_cat,ans_meaning_swapped,keypress,RT,accuracy,pos_corr_ans,pos_incompat_ans,pos_overCat_ans,pos_meanIncCat_ans,buttonIncom,buttonOverCat,buttonMeanInc
0,38,2,14,hf,lf,sf,slibado,fiaba tragica,lampadina portatile per leggere,storia,persona che tiene gli altri fuori dalla rissa,4,11.239733200000046,yes,"[0, -200]","[0, 0]","[0, 100]","[0, -100]",x,x,x
1,38,2,18,lf,sf,hf,pobedo,persona che gode di lasciare vincere altri,persona che sa cucinare gli insetti,persona gentile,essere stanchi dal non far niente,4,8.868186899999728,yes,"[0, -200]","[0, 0]","[0, -100]","[0, 100]",x,x,x
2,38,2,4,sf,hf,lf,ceburo,essere stanchi dal non far niente,essere contenti per il successo alla competizione,essere stanchi,essere imbarazzati causa di azioni di un'altra persona,3,8.919582600000012,yes,"[0, -100]","[0, 100]","[0, 0]","[0, -200]",x,x,x
3,38,2,2,hf,lf,sf,zudulare,non fidarsi di pettegolezzi ,andare a fare la spesa con la macchina,non credere,non fidarsi di complimenti che ti fanno,1,8.579488699999729,no,"[0, 0]","[0, -100]","[0, -200]","[0, 100]",x,x,non fidarsi di complimenti che ti fanno
4,38,2,6,lf,sf,hf,tobufo,essere intelligenti a scegliere la carriera,essere tristi dopo essersi svegliati da un bel sogno,opzione,canzone educativa per bambini,2,9.20851760000005,yes,"[0, 0]","[0, -100]","[0, 100]","[0, -200]",x,x,x
5,38,2,12,lf,sf,hf,pubbano,taccuino antico restaurato,tazza per il tè ecosostenibile,antiquariato,valigia di lusso di alta moda,1,8.116019799999776,yes,"[0, 100]","[0, -200]","[0, 0]","[0, -100]",x,x,x
6,38,2,8,hf,lf,sf,vicrazo,chiamata promozionale,telegramma con le buone notizie,offerta,decorazione fatta dal ramo di un albero,3,7.62558480000007,yes,"[0, -100]","[0, 100]","[0, -200]","[0, 0]",x,x,x
7,38,2,17,hf,lf,sf,vugipo,persona che crede nel vivere esclusivamente dalla natura,persona che fa i cuscini decorativi,persona che ama la natura,persona che gode di lasciare vincere altri,1,9.113240099999985,yes,"[0, 100]","[0, -200]","[0, 0]","[0, -100]",x,x,x
8,38,2,1,sf,hf,lf,rugobare,sopportare qualcuno sgridarti senza reagire in modo eccessivo,sentire qualcuno fare stupidi commenti,permettere,non fidarsi di pettegolezzi ,4,8.070162600000003,yes,"[0, -200]","[0, -100]","[0, 100]","[0, 0]",x,x,x
9,38,2,3,lf,sf,hf,mudegare,non fidarsi di complimenti che ti fanno,preparare il pranzo domenicale,non avere fiducia,sopportare qualcuno sgridarti senza reagire in modo eccessivo,2,17.28623110000035,no,"[0, 100]","[0, -100]","[0, 0]","[0, -200]",x,non avere fiducia,x
10,38,2,11,hf,lf,sf,mernido,gioiello fatto di ciottoli da spiaggia,biscotto con crema di ananas,gioiello,taccuino antico restaurato,2,4.841791400000147,yes,"[0, 0]","[0, -200]","[0, 100]","[0, -100]",x,x,x
11,38,2,9,lf,sf,hf,cettobo,decorazione fatta dal ramo di un albero,pistola decorata con le perle,ornamento,capanna sotteranea,4,16.966611700000158,no,"[0, 0]","[0, 100]","[0, -200]","[0, -100]",x,ornamento,x
12,38,2,7,sf,hf,lf,clivuno,canzone educativa per bambini,gioco da tavolo matematico,canzone,chiamata promozionale,1,4.5845211000000745,yes,"[0, 100]","[0, -200]","[0, 0]","[0, -100]",x,x,x
13,38,2,13,sf,hf,lf,dorguvo,valigia di lusso di alta moda,finestra vecchia che scricchiola,borsa,fiaba tragica,3,4.69699860000037,yes,"[0, -100]","[0, 0]","[0, 100]","[0, -200]",x,x,x
14,38,2,5,hf,lf,sf,vutuvo,essere imbarazzati causa di azioni di un'altra persona,sentirsi colpevoli per l'opportunità persa,vergogna,essere intelligenti a scegliere la carriera,2,5.092732900000101,yes,"[0, 0]","[0, 100]","[0, -200]","[0, -100]",x,x,x
15,38,2,15,lf,sf,hf,cridolo,persona che tiene gli altri fuori dalla rissa,persona che fa sempre le vacanza sulle isole tropicali,persona premurosa,persona che non mangia frutta,4,7.091322400000081,yes,"[0, -200]","[0, 100]","[0, -100]","[0, 0]",x,x,x
16,38,2,16,sf,hf,lf,ceveco,persona che non mangia frutta,persona specializzata in montare recinzioni,persona in dieta,persona che crede nel vivere esclusivamente dalla natura,4,5.155081599999903,yes,"[0, -200]","[0, -100]","[0, 0]","[0, 100]",x,x,x
17,38,2,10,sf,hf,lf,criboto,capanna sotteranea,negozio dedicato alle cartoline artistiche,baracca,gioiello fatto di ciottoli da spiaggia,1,4.182429400000274,yes,"[0, 100]","[0, 0]","[0, -100]","[0, -200]",x,x,x
