,sbj_id,rot_LT,id,complexity_LT_rot_1,complexity_LT_rot_2,complexity_LT_rot_3,test_novel_word,ans_correct,ans_incompatible,ans_overarching_cat,ans_meaning_swapped,keypress,RT,accuracy,pos_corr_ans,pos_incompat_ans,pos_overCat_ans,pos_meanIncCat_ans,buttonIncom,buttonOverCat,buttonMeanInc
0,19,1,2,hf,lf,sf,zudulare,non fidarsi di pettegolezzi ,andare a fare la spesa con la macchina,non credere,non fidarsi di complimenti che ti fanno,4,11.132452199999534,yes,"[0, -200]","[0, 100]","[0, -100]","[0, 0]",x,x,x
1,19,1,17,hf,lf,sf,vugipo,persona che crede nel vivere esclusivamente dalla natura,persona che fa i cuscini decorativi,persona che ama la natura,persona che gode di lasciare vincere altri,4,9.687320399998498,yes,"[0, -200]","[0, 100]","[0, -100]","[0, 0]",x,x,x
2,19,1,4,sf,hf,lf,ceburo,essere stanchi dal non far niente,essere contenti per il successo alla competizione,essere stanchi,essere imbarazzati causa di azioni di un'altra persona,4,10.389350799998283,yes,"[0, -200]","[0, 100]","[0, 0]","[0, -100]",x,x,x
3,19,1,9,lf,sf,hf,cettobo,decorazione fatta dal ramo di un albero,pistola decorata con le perle,ornamento,capanna sotteranea,4,6.8254620999996405,yes,"[0, -200]","[0, 0]","[0, 100]","[0, -100]",x,x,x
4,19,1,16,sf,hf,lf,ceveco,persona che non mangia frutta,persona specializzata in montare recinzioni,persona in dieta,persona che crede nel vivere esclusivamente dalla natura,4,4.998453000000154,yes,"[0, -200]","[0, 0]","[0, -100]","[0, 100]",x,x,x
5,19,1,7,sf,hf,lf,clivuno,canzone educativa per bambini,gioco da tavolo matematico,canzone,chiamata promozionale,1,3.6215983999991295,yes,"[0, 100]","[0, -200]","[0, -100]","[0, 0]",x,x,x
6,19,1,6,lf,sf,hf,tobufo,essere intelligenti a scegliere la carriera,essere tristi dopo essersi svegliati da un bel sogno,opzione,canzone educativa per bambini,4,5.843988399999944,yes,"[0, -200]","[0, 0]","[0, -100]","[0, 100]",x,x,x
7,19,1,15,lf,sf,hf,cridolo,persona che tiene gli altri fuori dalla rissa,persona che fa sempre le vacanza sulle isole tropicali,persona premurosa,persona che non mangia frutta,3,9.044632099999944,yes,"[0, -100]","[0, 100]","[0, 0]","[0, -200]",x,x,x
8,19,1,5,hf,lf,sf,vutuvo,essere imbarazzati causa di azioni di un'altra persona,sentirsi colpevoli per l'opportunità persa,vergogna,essere intelligenti a scegliere la carriera,4,10.933278799999243,yes,"[0, -200]","[0, 0]","[0, -100]","[0, 100]",x,x,x
9,19,1,3,lf,sf,hf,mudegare,non fidarsi di complimenti che ti fanno,preparare il pranzo domenicale,non avere fiducia,sopportare qualcuno sgridarti senza reagire in modo eccessivo,3,8.610863199999585,no,"[0, -200]","[0, 0]","[0, -100]","[0, 100]",x,non avere fiducia,x
10,19,1,10,sf,hf,lf,criboto,capanna sotteranea,negozio dedicato alle cartoline artistiche,baracca,gioiello fatto di ciottoli da spiaggia,1,6.215514600000461,yes,"[0, 100]","[0, -200]","[0, -100]","[0, 0]",x,x,x
11,19,1,1,sf,hf,lf,rugobare,sopportare qualcuno sgridarti senza reagire in modo eccessivo,sentire qualcuno fare stupidi commenti,permettere,non fidarsi di pettegolezzi ,4,14.24931899999865,yes,"[0, -200]","[0, 100]","[0, 0]","[0, -100]",x,x,x
12,19,1,11,hf,lf,sf,mernido,gioiello fatto di ciottoli da spiaggia,biscotto con crema di ananas,gioiello,taccuino antico restaurato,4,4.552921900000001,yes,"[0, -200]","[0, -100]","[0, 0]","[0, 100]",x,x,x
13,19,1,14,hf,lf,sf,slibado,fiaba tragica,lampadina portatile per leggere,storia,persona che tiene gli altri fuori dalla rissa,2,8.502355900000111,yes,"[0, 0]","[0, -200]","[0, -100]","[0, 100]",x,x,x
14,19,1,12,lf,sf,hf,pubbano,taccuino antico restaurato,tazza per il tè ecosostenibile,antiquariato,valigia di lusso di alta moda,1,4.7937220000003435,yes,"[0, 100]","[0, -200]","[0, -100]","[0, 0]",x,x,x
15,19,1,18,lf,sf,hf,pobedo,persona che gode di lasciare vincere altri,persona che sa cucinare gli insetti,persona gentile,essere stanchi dal non far niente,3,12.600169199999073,yes,"[0, -100]","[0, 0]","[0, 100]","[0, -200]",x,x,x
16,19,1,13,sf,hf,lf,dorguvo,valigia di lusso di alta moda,finestra vecchia che scricchiola,borsa,fiaba tragica,4,4.395256299998437,yes,"[0, -200]","[0, -100]","[0, 100]","[0, 0]",x,x,x
17,19,1,8,hf,lf,sf,vicrazo,chiamata promozionale,telegramma con le buone notizie,offerta,decorazione fatta dal ramo di un albero,2,4.202323999999862,yes,"[0, 0]","[0, 100]","[0, -200]","[0, -100]",x,x,x
