,sbj_id,rot_LT,id,complexity_LT_rot_1,complexity_LT_rot_2,complexity_LT_rot_3,test_novel_word,ans_correct,ans_incompatible,ans_overarching_cat,ans_meaning_swapped,keypress,RT,accuracy,pos_corr_ans,pos_incompat_ans,pos_overCat_ans,pos_meanIncCat_ans,buttonIncom,buttonOverCat,buttonMeanInc
0,2,2,2,hf,lf,sf,zudulare,non fidarsi di pettegolezzi ,andare a fare la spesa con la macchina,non credere,non fidarsi di complimenti che ti fanno,2,5.625103299999864,yes,"[0, 0]","[0, -200]","[0, -100]","[0, 100]",x,x,x
1,2,2,3,lf,sf,hf,mudegare,non fidarsi di complimenti che ti fanno,preparare il pranzo domenicale,non avere fiducia,sopportare qualcuno sgridarti senza reagire in modo eccessivo,3,4.978587000000516,yes,"[0, -100]","[0, 0]","[0, -200]","[0, 100]",x,x,x
2,2,2,17,hf,lf,sf,vugipo,persona che crede nel vivere esclusivamente dalla natura,persona che fa i cuscini decorativi,persona che ama la natura,persona che gode di lasciare vincere altri,1,7.333314800000153,no,"[0, -200]","[0, -100]","[0, 0]","[0, 100]",x,x,persona che gode di lasciare vincere altri
3,2,2,6,lf,sf,hf,tobufo,essere intelligenti a scegliere la carriera,essere tristi dopo essersi svegliati da un bel sogno,opzione,canzone educativa per bambini,4,7.480040299999928,yes,"[0, -200]","[0, 0]","[0, -100]","[0, 100]",x,x,x
4,2,2,14,hf,lf,sf,slibado,fiaba tragica,lampadina portatile per leggere,storia,persona che tiene gli altri fuori dalla rissa,4,6.217369599999984,yes,"[0, -200]","[0, 0]","[0, -100]","[0, 100]",x,x,x
5,2,2,16,sf,hf,lf,ceveco,persona che non mangia frutta,persona specializzata in montare recinzioni,persona in dieta,persona che crede nel vivere esclusivamente dalla natura,4,6.532835499999237,yes,"[0, -200]","[0, -100]","[0, 100]","[0, 0]",x,x,x
6,2,2,12,lf,sf,hf,pubbano,taccuino antico restaurato,tazza per il tè ecosostenibile,antiquariato,valigia di lusso di alta moda,1,3.2689934999998513,no,"[0, 0]","[0, -100]","[0, -200]","[0, 100]",x,x,valigia di lusso di alta moda
7,2,2,11,hf,lf,sf,mernido,gioiello fatto di ciottoli da spiaggia,biscotto con crema di ananas,gioiello,taccuino antico restaurato,3,6.934007799999563,yes,"[0, -100]","[0, 0]","[0, -200]","[0, 100]",x,x,x
8,2,2,5,hf,lf,sf,vutuvo,essere imbarazzati causa di azioni di un'altra persona,sentirsi colpevoli per l'opportunità persa,vergogna,essere intelligenti a scegliere la carriera,2,5.221810099999857,yes,"[0, 0]","[0, -200]","[0, -100]","[0, 100]",x,x,x
9,2,2,10,sf,hf,lf,criboto,capanna sotteranea,negozio dedicato alle cartoline artistiche,baracca,gioiello fatto di ciottoli da spiaggia,3,6.326706699999704,yes,"[0, -100]","[0, -200]","[0, 100]","[0, 0]",x,x,x
10,2,2,4,sf,hf,lf,ceburo,essere stanchi dal non far niente,essere contenti per il successo alla competizione,essere stanchi,essere imbarazzati causa di azioni di un'altra persona,1,6.982170799999949,yes,"[0, 100]","[0, -200]","[0, -100]","[0, 0]",x,x,x
11,2,2,9,lf,sf,hf,cettobo,decorazione fatta dal ramo di un albero,pistola decorata con le perle,ornamento,capanna sotteranea,4,4.9048775000001115,no,"[0, 0]","[0, -100]","[0, 100]","[0, -200]",x,x,capanna sotteranea
12,2,2,1,sf,hf,lf,rugobare,sopportare qualcuno sgridarti senza reagire in modo eccessivo,sentire qualcuno fare stupidi commenti,permettere,non fidarsi di pettegolezzi ,3,5.078159100000448,yes,"[0, -100]","[0, 100]","[0, -200]","[0, 0]",x,x,x
13,2,2,7,sf,hf,lf,clivuno,canzone educativa per bambini,gioco da tavolo matematico,canzone,chiamata promozionale,4,6.90263479999976,yes,"[0, -200]","[0, -100]","[0, 100]","[0, 0]",x,x,x
14,2,2,18,lf,sf,hf,pobedo,persona che gode di lasciare vincere altri,persona che sa cucinare gli insetti,persona gentile,essere stanchi dal non far niente,3,4.232067299999471,yes,"[0, -100]","[0, 0]","[0, 100]","[0, -200]",x,x,x
15,2,2,8,hf,lf,sf,vicrazo,chiamata promozionale,telegramma con le buone notizie,offerta,decorazione fatta dal ramo di un albero,1,5.523537299999589,yes,"[0, 100]","[0, -200]","[0, -100]","[0, 0]",x,x,x
16,2,2,13,sf,hf,lf,dorguvo,valigia di lusso di alta moda,finestra vecchia che scricchiola,borsa,fiaba tragica,1,5.382675899999413,yes,"[0, 100]","[0, -200]","[0, -100]","[0, 0]",x,x,x
17,2,2,15,lf,sf,hf,cridolo,persona che tiene gli altri fuori dalla rissa,persona che fa sempre le vacanza sulle isole tropicali,persona premurosa,persona che non mangia frutta,3,6.377274399999806,yes,"[0, -100]","[0, 100]","[0, -200]","[0, 0]",x,x,x
