,sbj_id,rot_LT,id,complexity_LT_rot_1,complexity_LT_rot_2,complexity_LT_rot_3,test_novel_word,ans_correct,ans_incompatible,ans_overarching_cat,ans_meaning_swapped,keypress,RT,accuracy,pos_corr_ans,pos_incompat_ans,pos_overCat_ans,pos_meanIncCat_ans,buttonIncom,buttonOverCat,buttonMeanInc
0,34,1,17,hf,lf,sf,vugipo,persona che crede nel vivere esclusivamente dalla natura,persona che fa i cuscini decorativi,persona che ama la natura,persona che gode di lasciare vincere altri,1,9.051561700000093,no,"[0, -200]","[0, -100]","[0, 0]","[0, 100]",x,x,persona che gode di lasciare vincere altri
1,34,1,12,lf,sf,hf,pubbano,taccuino antico restaurato,tazza per il tè ecosostenibile,antiquariato,valigia di lusso di alta moda,2,9.638239699999758,yes,"[0, 0]","[0, -100]","[0, 100]","[0, -200]",x,x,x
2,34,1,1,sf,hf,lf,rugobare,sopportare qualcuno sgridarti senza reagire in modo eccessivo,sentire qualcuno fare stupidi commenti,permettere,non fidarsi di pettegolezzi ,4,9.509766900000159,yes,"[0, -200]","[0, 0]","[0, -100]","[0, 100]",x,x,x
3,34,1,14,hf,lf,sf,slibado,fiaba tragica,lampadina portatile per leggere,storia,persona che tiene gli altri fuori dalla rissa,3,9.144706399999905,yes,"[0, -100]","[0, 100]","[0, -200]","[0, 0]",x,x,x
4,34,1,4,sf,hf,lf,ceburo,essere stanchi dal non far niente,essere contenti per il successo alla competizione,essere stanchi,essere imbarazzati causa di azioni di un'altra persona,3,10.962704900000062,yes,"[0, -100]","[0, 0]","[0, 100]","[0, -200]",x,x,x
5,34,1,16,sf,hf,lf,ceveco,persona che non mangia frutta,persona specializzata in montare recinzioni,persona in dieta,persona che crede nel vivere esclusivamente dalla natura,4,7.554511300000286,yes,"[0, -200]","[0, 0]","[0, -100]","[0, 100]",x,x,x
6,34,1,7,sf,hf,lf,clivuno,canzone educativa per bambini,gioco da tavolo matematico,canzone,chiamata promozionale,4,5.7984709999996085,yes,"[0, -200]","[0, 0]","[0, 100]","[0, -100]",x,x,x
7,34,1,6,lf,sf,hf,tobufo,essere intelligenti a scegliere la carriera,essere tristi dopo essersi svegliati da un bel sogno,opzione,canzone educativa per bambini,2,9.110469199999898,yes,"[0, 0]","[0, -200]","[0, -100]","[0, 100]",x,x,x
8,34,1,2,hf,lf,sf,zudulare,non fidarsi di pettegolezzi ,andare a fare la spesa con la macchina,non credere,non fidarsi di complimenti che ti fanno,3,13.88196599999992,yes,"[0, -100]","[0, -200]","[0, 100]","[0, 0]",x,x,x
9,34,1,18,lf,sf,hf,pobedo,persona che gode di lasciare vincere altri,persona che sa cucinare gli insetti,persona gentile,essere stanchi dal non far niente,2,9.765800500000296,no,"[0, -200]","[0, 100]","[0, 0]","[0, -100]",x,persona gentile,x
10,34,1,5,hf,lf,sf,vutuvo,essere imbarazzati causa di azioni di un'altra persona,sentirsi colpevoli per l'opportunità persa,vergogna,essere intelligenti a scegliere la carriera,3,8.356258299999809,yes,"[0, -100]","[0, -200]","[0, 0]","[0, 100]",x,x,x
11,34,1,3,lf,sf,hf,mudegare,non fidarsi di complimenti che ti fanno,preparare il pranzo domenicale,non avere fiducia,sopportare qualcuno sgridarti senza reagire in modo eccessivo,1,5.698743200000081,yes,"[0, 100]","[0, -100]","[0, -200]","[0, 0]",x,x,x
12,34,1,13,sf,hf,lf,dorguvo,valigia di lusso di alta moda,finestra vecchia che scricchiola,borsa,fiaba tragica,4,10.409850500000175,yes,"[0, -200]","[0, 0]","[0, 100]","[0, -100]",x,x,x
13,34,1,8,hf,lf,sf,vicrazo,chiamata promozionale,telegramma con le buone notizie,offerta,decorazione fatta dal ramo di un albero,4,7.622792000000118,yes,"[0, -200]","[0, 0]","[0, -100]","[0, 100]",x,x,x
14,34,1,10,sf,hf,lf,criboto,capanna sotteranea,negozio dedicato alle cartoline artistiche,baracca,gioiello fatto di ciottoli da spiaggia,3,6.773379899999782,yes,"[0, -100]","[0, 100]","[0, 0]","[0, -200]",x,x,x
15,34,1,11,hf,lf,sf,mernido,gioiello fatto di ciottoli da spiaggia,biscotto con crema di ananas,gioiello,taccuino antico restaurato,2,4.773873899999671,yes,"[0, 0]","[0, -200]","[0, 100]","[0, -100]",x,x,x
16,34,1,15,lf,sf,hf,cridolo,persona che tiene gli altri fuori dalla rissa,persona che fa sempre le vacanza sulle isole tropicali,persona premurosa,persona che non mangia frutta,1,7.240688599999885,yes,"[0, 100]","[0, -100]","[0, 0]","[0, -200]",x,x,x
17,34,1,9,lf,sf,hf,cettobo,decorazione fatta dal ramo di un albero,pistola decorata con le perle,ornamento,capanna sotteranea,3,10.516746900000271,yes,"[0, -100]","[0, -200]","[0, 100]","[0, 0]",x,x,x
