,sbj_id,rot_LT,id,complexity_LT_rot_1,complexity_LT_rot_2,complexity_LT_rot_3,test_novel_word,ans_correct,ans_incompatible,ans_overarching_cat,ans_meaning_swapped,keypress,RT,accuracy,pos_corr_ans,pos_incompat_ans,pos_overCat_ans,pos_meanIncCat_ans,buttonIncom,buttonOverCat,buttonMeanInc
0,24,3,13,sf,hf,lf,dorguvo,valigia di lusso di alta moda,finestra vecchia che scricchiola,borsa,fiaba tragica,2,8.861679999999978,yes,"[0, 0]","[0, -200]","[0, -100]","[0, 100]",x,x,x
1,24,3,6,lf,sf,hf,tobufo,essere intelligenti a scegliere la carriera,essere tristi dopo essersi svegliati da un bel sogno,opzione,canzone educativa per bambini,3,17.25145429999975,yes,"[0, -100]","[0, 100]","[0, -200]","[0, 0]",x,x,x
2,24,3,7,sf,hf,lf,clivuno,canzone educativa per bambini,gioco da tavolo matematico,canzone,chiamata promozionale,2,5.44868680000036,yes,"[0, 0]","[0, -100]","[0, 100]","[0, -200]",x,x,x
3,24,3,3,lf,sf,hf,mudegare,non fidarsi di complimenti che ti fanno,preparare il pranzo domenicale,non avere fiducia,sopportare qualcuno sgridarti senza reagire in modo eccessivo,4,16.837021800000002,yes,"[0, -200]","[0, 100]","[0, -100]","[0, 0]",x,x,x
4,24,3,4,sf,hf,lf,ceburo,essere stanchi dal non far niente,essere contenti per il successo alla competizione,essere stanchi,essere imbarazzati causa di azioni di un'altra persona,3,12.75551109999924,yes,"[0, -100]","[0, -200]","[0, 100]","[0, 0]",x,x,x
5,24,3,15,lf,sf,hf,cridolo,persona che tiene gli altri fuori dalla rissa,persona che fa sempre le vacanza sulle isole tropicali,persona premurosa,persona che non mangia frutta,1,8.964618499999233,yes,"[0, 100]","[0, -100]","[0, -200]","[0, 0]",x,x,x
6,24,3,11,hf,lf,sf,mernido,gioiello fatto di ciottoli da spiaggia,biscotto con crema di ananas,gioiello,taccuino antico restaurato,3,6.342446399999972,yes,"[0, -100]","[0, -200]","[0, 100]","[0, 0]",x,x,x
7,24,3,12,lf,sf,hf,pubbano,taccuino antico restaurato,tazza per il tè ecosostenibile,antiquariato,valigia di lusso di alta moda,2,10.053180099999736,yes,"[0, 0]","[0, -200]","[0, -100]","[0, 100]",x,x,x
8,24,3,2,hf,lf,sf,zudulare,non fidarsi di pettegolezzi ,andare a fare la spesa con la macchina,non credere,non fidarsi di complimenti che ti fanno,4,10.771448500000588,yes,"[0, -200]","[0, 0]","[0, -100]","[0, 100]",x,x,x
9,24,3,18,lf,sf,hf,pobedo,persona che gode di lasciare vincere altri,persona che sa cucinare gli insetti,persona gentile,essere stanchi dal non far niente,4,17.191323900000498,no,"[0, 0]","[0, -100]","[0, -200]","[0, 100]",x,persona gentile,x
10,24,3,5,hf,lf,sf,vutuvo,essere imbarazzati causa di azioni di un'altra persona,sentirsi colpevoli per l'opportunità persa,vergogna,essere intelligenti a scegliere la carriera,2,7.972840800000085,yes,"[0, 0]","[0, -200]","[0, 100]","[0, -100]",x,x,x
11,24,3,17,hf,lf,sf,vugipo,persona che crede nel vivere esclusivamente dalla natura,persona che fa i cuscini decorativi,persona che ama la natura,persona che gode di lasciare vincere altri,4,5.970910600000025,yes,"[0, -200]","[0, -100]","[0, 0]","[0, 100]",x,x,x
12,24,3,1,sf,hf,lf,rugobare,sopportare qualcuno sgridarti senza reagire in modo eccessivo,sentire qualcuno fare stupidi commenti,permettere,non fidarsi di pettegolezzi ,4,6.5635870000005525,yes,"[0, -200]","[0, 100]","[0, -100]","[0, 0]",x,x,x
13,24,3,14,hf,lf,sf,slibado,fiaba tragica,lampadina portatile per leggere,storia,persona che tiene gli altri fuori dalla rissa,3,8.870825500000137,yes,"[0, -100]","[0, -200]","[0, 0]","[0, 100]",x,x,x
14,24,3,8,hf,lf,sf,vicrazo,chiamata promozionale,telegramma con le buone notizie,offerta,decorazione fatta dal ramo di un albero,4,10.074394700000084,yes,"[0, -200]","[0, -100]","[0, 0]","[0, 100]",x,x,x
15,24,3,9,lf,sf,hf,cettobo,decorazione fatta dal ramo di un albero,pistola decorata con le perle,ornamento,capanna sotteranea,2,16.051420199999484,yes,"[0, 0]","[0, -200]","[0, -100]","[0, 100]",x,x,x
16,24,3,16,sf,hf,lf,ceveco,persona che non mangia frutta,persona specializzata in montare recinzioni,persona in dieta,persona che crede nel vivere esclusivamente dalla natura,3,8.328086399999847,yes,"[0, -100]","[0, 100]","[0, 0]","[0, -200]",x,x,x
17,24,3,10,sf,hf,lf,criboto,capanna sotteranea,negozio dedicato alle cartoline artistiche,baracca,gioiello fatto di ciottoli da spiaggia,1,8.405388099999982,yes,"[0, 100]","[0, 0]","[0, -200]","[0, -100]",x,x,x
