,sbj_id,rot_LT,id,complexity_LT_rot_1,complexity_LT_rot_2,complexity_LT_rot_3,test_novel_word,ans_correct,ans_incompatible,ans_overarching_cat,ans_meaning_swapped,keypress,RT,accuracy,pos_corr_ans,pos_incompat_ans,pos_overCat_ans,pos_meanIncCat_ans,buttonIncom,buttonOverCat,buttonMeanInc
0,26,2,7,sf,hf,lf,clivuno,canzone educativa per bambini,gioco da tavolo matematico,canzone,chiamata promozionale,2,6.008971499999461,yes,"[0, 0]","[0, 100]","[0, -200]","[0, -100]",x,x,x
1,26,2,18,lf,sf,hf,pobedo,persona che gode di lasciare vincere altri,persona che sa cucinare gli insetti,persona gentile,essere stanchi dal non far niente,2,12.213089700002456,no,"[0, -200]","[0, 0]","[0, 100]","[0, -100]",persona che sa cucinare gli insetti,x,x
2,26,2,14,hf,lf,sf,slibado,fiaba tragica,lampadina portatile per leggere,storia,persona che tiene gli altri fuori dalla rissa,1,9.507773700002872,yes,"[0, 100]","[0, -200]","[0, -100]","[0, 0]",x,x,x
3,26,2,10,sf,hf,lf,criboto,capanna sotteranea,negozio dedicato alle cartoline artistiche,baracca,gioiello fatto di ciottoli da spiaggia,1,6.309825399999681,yes,"[0, 100]","[0, 0]","[0, -200]","[0, -100]",x,x,x
4,26,2,9,lf,sf,hf,cettobo,decorazione fatta dal ramo di un albero,pistola decorata con le perle,ornamento,capanna sotteranea,1,4.889003299998876,yes,"[0, 100]","[0, -100]","[0, 0]","[0, -200]",x,x,x
5,26,2,1,sf,hf,lf,rugobare,sopportare qualcuno sgridarti senza reagire in modo eccessivo,sentire qualcuno fare stupidi commenti,permettere,non fidarsi di pettegolezzi ,3,5.333358700001554,no,"[0, -200]","[0, 100]","[0, 0]","[0, -100]",x,x,non fidarsi di pettegolezzi 
6,26,2,3,lf,sf,hf,mudegare,non fidarsi di complimenti che ti fanno,preparare il pranzo domenicale,non avere fiducia,sopportare qualcuno sgridarti senza reagire in modo eccessivo,1,5.720617599999969,yes,"[0, 100]","[0, -200]","[0, 0]","[0, -100]",x,x,x
7,26,2,8,hf,lf,sf,vicrazo,chiamata promozionale,telegramma con le buone notizie,offerta,decorazione fatta dal ramo di un albero,2,6.44129249999969,yes,"[0, 0]","[0, 100]","[0, -100]","[0, -200]",x,x,x
8,26,2,13,sf,hf,lf,dorguvo,valigia di lusso di alta moda,finestra vecchia che scricchiola,borsa,fiaba tragica,3,6.053246999999828,yes,"[0, -100]","[0, -200]","[0, 0]","[0, 100]",x,x,x
9,26,2,16,sf,hf,lf,ceveco,persona che non mangia frutta,persona specializzata in montare recinzioni,persona in dieta,persona che crede nel vivere esclusivamente dalla natura,4,8.131421599999157,yes,"[0, -200]","[0, -100]","[0, 0]","[0, 100]",x,x,x
10,26,2,12,lf,sf,hf,pubbano,taccuino antico restaurato,tazza per il tè ecosostenibile,antiquariato,valigia di lusso di alta moda,3,9.236891799999285,no,"[0, 100]","[0, -200]","[0, -100]","[0, 0]",x,antiquariato,x
11,26,2,6,lf,sf,hf,tobufo,essere intelligenti a scegliere la carriera,essere tristi dopo essersi svegliati da un bel sogno,opzione,canzone educativa per bambini,4,5.655080500000622,yes,"[0, -200]","[0, 100]","[0, -100]","[0, 0]",x,x,x
12,26,2,4,sf,hf,lf,ceburo,essere stanchi dal non far niente,essere contenti per il successo alla competizione,essere stanchi,essere imbarazzati causa di azioni di un'altra persona,1,8.309585800001514,yes,"[0, 100]","[0, 0]","[0, -200]","[0, -100]",x,x,x
13,26,2,2,hf,lf,sf,zudulare,non fidarsi di pettegolezzi ,andare a fare la spesa con la macchina,non credere,non fidarsi di complimenti che ti fanno,4,4.808852099999058,yes,"[0, -200]","[0, 100]","[0, -100]","[0, 0]",x,x,x
14,26,2,17,hf,lf,sf,vugipo,persona che crede nel vivere esclusivamente dalla natura,persona che fa i cuscini decorativi,persona che ama la natura,persona che gode di lasciare vincere altri,2,6.146198300000833,yes,"[0, 0]","[0, 100]","[0, -100]","[0, -200]",x,x,x
15,26,2,11,hf,lf,sf,mernido,gioiello fatto di ciottoli da spiaggia,biscotto con crema di ananas,gioiello,taccuino antico restaurato,1,3.960758099998202,yes,"[0, 100]","[0, -100]","[0, 0]","[0, -200]",x,x,x
16,26,2,15,lf,sf,hf,cridolo,persona che tiene gli altri fuori dalla rissa,persona che fa sempre le vacanza sulle isole tropicali,persona premurosa,persona che non mangia frutta,3,6.984363499999745,yes,"[0, -100]","[0, 0]","[0, -200]","[0, 100]",x,x,x
17,26,2,5,hf,lf,sf,vutuvo,essere imbarazzati causa di azioni di un'altra persona,sentirsi colpevoli per l'opportunità persa,vergogna,essere intelligenti a scegliere la carriera,1,5.492828300000838,yes,"[0, 100]","[0, -200]","[0, -100]","[0, 0]",x,x,x
