,sbj_id,rot_LT,id,complexity_LT_rot_1,complexity_LT_rot_2,complexity_LT_rot_3,test_novel_word,ans_correct,ans_incompatible,ans_overarching_cat,ans_meaning_swapped,keypress,RT,accuracy,pos_corr_ans,pos_incompat_ans,pos_overCat_ans,pos_meanIncCat_ans,buttonIncom,buttonOverCat,buttonMeanInc
0,79,1,5,hf,lf,sf,vutuvo,essere imbarazzati causa di azioni di un'altra persona,sentirsi colpevoli per l'opportunità persa,vergogna,essere intelligenti a scegliere la carriera,1,15.642588700000488,no,"[0, -100]","[0, 0]","[0, 100]","[0, -200]",x,vergogna,x
1,79,1,15,lf,sf,hf,cridolo,persona che tiene gli altri fuori dalla rissa,persona che fa sempre le vacanza sulle isole tropicali,persona premurosa,persona che non mangia frutta,1,9.493139499999415,no,"[0, -200]","[0, 0]","[0, 100]","[0, -100]",x,persona premurosa,x
2,79,1,12,lf,sf,hf,pubbano,taccuino antico restaurato,tazza per il tè ecosostenibile,antiquariato,valigia di lusso di alta moda,4,13.508470200000374,no,"[0, 100]","[0, -100]","[0, 0]","[0, -200]",x,x,valigia di lusso di alta moda
3,79,1,10,sf,hf,lf,criboto,capanna sotteranea,negozio dedicato alle cartoline artistiche,baracca,gioiello fatto di ciottoli da spiaggia,3,13.896709700000429,no,"[0, 0]","[0, -200]","[0, 100]","[0, -100]",x,x,gioiello fatto di ciottoli da spiaggia
4,79,1,3,lf,sf,hf,mudegare,non fidarsi di complimenti che ti fanno,preparare il pranzo domenicale,non avere fiducia,sopportare qualcuno sgridarti senza reagire in modo eccessivo,3,16.48829139999998,yes,"[0, -100]","[0, 100]","[0, -200]","[0, 0]",x,x,x
5,79,1,4,sf,hf,lf,ceburo,essere stanchi dal non far niente,essere contenti per il successo alla competizione,essere stanchi,essere imbarazzati causa di azioni di un'altra persona,2,19.588590000000295,no,"[0, -100]","[0, 100]","[0, 0]","[0, -200]",x,essere stanchi,x
6,79,1,13,sf,hf,lf,dorguvo,valigia di lusso di alta moda,finestra vecchia che scricchiola,borsa,fiaba tragica,3,9.22638569999981,no,"[0, 100]","[0, -200]","[0, -100]","[0, 0]",x,borsa,x
7,79,1,8,hf,lf,sf,vicrazo,chiamata promozionale,telegramma con le buone notizie,offerta,decorazione fatta dal ramo di un albero,4,6.854997800000092,yes,"[0, -200]","[0, 0]","[0, 100]","[0, -100]",x,x,x
8,79,1,14,hf,lf,sf,slibado,fiaba tragica,lampadina portatile per leggere,storia,persona che tiene gli altri fuori dalla rissa,4,9.222198299999945,no,"[0, -100]","[0, 100]","[0, -200]","[0, 0]",x,storia,x
9,79,1,2,hf,lf,sf,zudulare,non fidarsi di pettegolezzi ,andare a fare la spesa con la macchina,non credere,non fidarsi di complimenti che ti fanno,3,8.597318600000108,no,"[0, -200]","[0, 100]","[0, -100]","[0, 0]",x,non credere,x
10,79,1,6,lf,sf,hf,tobufo,essere intelligenti a scegliere la carriera,essere tristi dopo essersi svegliati da un bel sogno,opzione,canzone educativa per bambini,1,10.933916699999827,no,"[0, 0]","[0, -200]","[0, 100]","[0, -100]",x,opzione,x
11,79,1,1,sf,hf,lf,rugobare,sopportare qualcuno sgridarti senza reagire in modo eccessivo,sentire qualcuno fare stupidi commenti,permettere,non fidarsi di pettegolezzi ,3,15.512203299999783,no,"[0, -200]","[0, -100]","[0, 100]","[0, 0]",sentire qualcuno fare stupidi commenti,x,x
12,79,1,9,lf,sf,hf,cettobo,decorazione fatta dal ramo di un albero,pistola decorata con le perle,ornamento,capanna sotteranea,2,10.53507830000035,yes,"[0, 0]","[0, -200]","[0, -100]","[0, 100]",x,x,x
13,79,1,7,sf,hf,lf,clivuno,canzone educativa per bambini,gioco da tavolo matematico,canzone,chiamata promozionale,1,11.892221399999471,no,"[0, -200]","[0, -100]","[0, 100]","[0, 0]",x,canzone,x
14,79,1,16,sf,hf,lf,ceveco,persona che non mangia frutta,persona specializzata in montare recinzioni,persona in dieta,persona che crede nel vivere esclusivamente dalla natura,4,13.161139599999842,no,"[0, -100]","[0, 0]","[0, 100]","[0, -200]",x,x,persona che crede nel vivere esclusivamente dalla natura
15,79,1,17,hf,lf,sf,vugipo,persona che crede nel vivere esclusivamente dalla natura,persona che fa i cuscini decorativi,persona che ama la natura,persona che gode di lasciare vincere altri,4,17.51195060000009,no,"[0, 100]","[0, -200]","[0, 0]","[0, -100]",persona che fa i cuscini decorativi,x,x
16,79,1,11,hf,lf,sf,mernido,gioiello fatto di ciottoli da spiaggia,biscotto con crema di ananas,gioiello,taccuino antico restaurato,2,7.640548200000012,no,"[0, 100]","[0, -200]","[0, -100]","[0, 0]",x,x,taccuino antico restaurato
17,79,1,18,lf,sf,hf,pobedo,persona che gode di lasciare vincere altri,persona che sa cucinare gli insetti,persona gentile,essere stanchi dal non far niente,1,9.080289200000152,no,"[0, -100]","[0, -200]","[0, 0]","[0, 100]",x,x,essere stanchi dal non far niente
