,sbj_id,rot_LT,id,complexity_LT_rot_1,complexity_LT_rot_2,complexity_LT_rot_3,test_novel_word,ans_correct,ans_incompatible,ans_overarching_cat,ans_meaning_swapped,keypress,RT,accuracy,pos_corr_ans,pos_incompat_ans,pos_overCat_ans,pos_meanIncCat_ans,buttonIncom,buttonOverCat,buttonMeanInc
0,53,2,7,sf,hf,lf,clivuno,canzone educativa per bambini,gioco da tavolo matematico,canzone,chiamata promozionale,4,6.5852326000022,yes,"[0, -200]","[0, 100]","[0, -100]","[0, 0]",x,x,x
1,53,2,15,lf,sf,hf,cridolo,persona che tiene gli altri fuori dalla rissa,persona che fa sempre le vacanza sulle isole tropicali,persona premurosa,persona che non mangia frutta,4,9.89140629999747,yes,"[0, -200]","[0, -100]","[0, 0]","[0, 100]",x,x,x
2,53,2,16,sf,hf,lf,ceveco,persona che non mangia frutta,persona specializzata in montare recinzioni,persona in dieta,persona che crede nel vivere esclusivamente dalla natura,3,8.984558399999514,yes,"[0, -100]","[0, -200]","[0, 100]","[0, 0]",x,x,x
3,53,2,17,hf,lf,sf,vugipo,persona che crede nel vivere esclusivamente dalla natura,persona che fa i cuscini decorativi,persona che ama la natura,persona che gode di lasciare vincere altri,4,21.97542379999868,no,"[0, 100]","[0, -200]","[0, -100]","[0, 0]",persona che fa i cuscini decorativi,x,x
4,53,2,12,lf,sf,hf,pubbano,taccuino antico restaurato,tazza per il tè ecosostenibile,antiquariato,valigia di lusso di alta moda,4,7.208705199998803,yes,"[0, -200]","[0, 0]","[0, -100]","[0, 100]",x,x,x
5,53,2,9,lf,sf,hf,cettobo,decorazione fatta dal ramo di un albero,pistola decorata con le perle,ornamento,capanna sotteranea,2,6.887870499998826,yes,"[0, 0]","[0, 100]","[0, -200]","[0, -100]",x,x,x
6,53,2,6,lf,sf,hf,tobufo,essere intelligenti a scegliere la carriera,essere tristi dopo essersi svegliati da un bel sogno,opzione,canzone educativa per bambini,2,9.224367499999062,yes,"[0, 0]","[0, 100]","[0, -100]","[0, -200]",x,x,x
7,53,2,8,hf,lf,sf,vicrazo,chiamata promozionale,telegramma con le buone notizie,offerta,decorazione fatta dal ramo di un albero,3,5.509937200000422,yes,"[0, -100]","[0, -200]","[0, 100]","[0, 0]",x,x,x
8,53,2,1,sf,hf,lf,rugobare,sopportare qualcuno sgridarti senza reagire in modo eccessivo,sentire qualcuno fare stupidi commenti,permettere,non fidarsi di pettegolezzi ,1,20.215554300000804,no,"[0, 0]","[0, -100]","[0, -200]","[0, 100]",x,x,non fidarsi di pettegolezzi 
9,53,2,10,sf,hf,lf,criboto,capanna sotteranea,negozio dedicato alle cartoline artistiche,baracca,gioiello fatto di ciottoli da spiaggia,2,9.236196599998948,yes,"[0, 0]","[0, -200]","[0, 100]","[0, -100]",x,x,x
10,53,2,3,lf,sf,hf,mudegare,non fidarsi di complimenti che ti fanno,preparare il pranzo domenicale,non avere fiducia,sopportare qualcuno sgridarti senza reagire in modo eccessivo,1,7.140787500000442,yes,"[0, 100]","[0, -100]","[0, 0]","[0, -200]",x,x,x
11,53,2,11,hf,lf,sf,mernido,gioiello fatto di ciottoli da spiaggia,biscotto con crema di ananas,gioiello,taccuino antico restaurato,4,10.872630099998787,yes,"[0, -200]","[0, 0]","[0, 100]","[0, -100]",x,x,x
12,53,2,14,hf,lf,sf,slibado,fiaba tragica,lampadina portatile per leggere,storia,persona che tiene gli altri fuori dalla rissa,2,6.741236100002425,yes,"[0, 0]","[0, -100]","[0, -200]","[0, 100]",x,x,x
13,53,2,2,hf,lf,sf,zudulare,non fidarsi di pettegolezzi ,andare a fare la spesa con la macchina,non credere,non fidarsi di complimenti che ti fanno,2,12.61327639999945,no,"[0, -200]","[0, -100]","[0, 100]","[0, 0]",x,x,non fidarsi di complimenti che ti fanno
14,53,2,18,lf,sf,hf,pobedo,persona che gode di lasciare vincere altri,persona che sa cucinare gli insetti,persona gentile,essere stanchi dal non far niente,3,9.956082299999252,no,"[0, 0]","[0, 100]","[0, -200]","[0, -100]",x,x,essere stanchi dal non far niente
15,53,2,4,sf,hf,lf,ceburo,essere stanchi dal non far niente,essere contenti per il successo alla competizione,essere stanchi,essere imbarazzati causa di azioni di un'altra persona,3,9.155260800001997,no,"[0, -200]","[0, 100]","[0, -100]","[0, 0]",x,essere stanchi,x
16,53,2,13,sf,hf,lf,dorguvo,valigia di lusso di alta moda,finestra vecchia che scricchiola,borsa,fiaba tragica,3,8.283122900000308,yes,"[0, -100]","[0, 100]","[0, -200]","[0, 0]",x,x,x
17,53,2,5,hf,lf,sf,vutuvo,essere imbarazzati causa di azioni di un'altra persona,sentirsi colpevoli per l'opportunità persa,vergogna,essere intelligenti a scegliere la carriera,4,12.118941900000209,yes,"[0, -200]","[0, 0]","[0, -100]","[0, 100]",x,x,x
