,sbj_id,rot_LT,id,complexity_LT_rot_1,complexity_LT_rot_2,complexity_LT_rot_3,test_novel_word,ans_correct,ans_incompatible,ans_overarching_cat,ans_meaning_swapped,keypress,RT,accuracy,pos_corr_ans,pos_incompat_ans,pos_overCat_ans,pos_meanIncCat_ans,buttonIncom,buttonOverCat,buttonMeanInc
0,76,1,12,lf,sf,hf,pubbano,taccuino antico restaurato,tazza per il tè ecosostenibile,antiquariato,valigia di lusso di alta moda,1,13.707539899998665,yes,"[0, 100]","[0, -200]","[0, 0]","[0, -100]",x,x,x
1,76,1,15,lf,sf,hf,cridolo,persona che tiene gli altri fuori dalla rissa,persona che fa sempre le vacanza sulle isole tropicali,persona premurosa,persona che non mangia frutta,2,10.406006199998956,yes,"[0, 0]","[0, -100]","[0, -200]","[0, 100]",x,x,x
2,76,1,13,sf,hf,lf,dorguvo,valigia di lusso di alta moda,finestra vecchia che scricchiola,borsa,fiaba tragica,4,10.698482499999955,yes,"[0, -200]","[0, 100]","[0, -100]","[0, 0]",x,x,x
3,76,1,4,sf,hf,lf,ceburo,essere stanchi dal non far niente,essere contenti per il successo alla competizione,essere stanchi,essere imbarazzati causa di azioni di un'altra persona,4,18.6917620000022,yes,"[0, -200]","[0, 100]","[0, 0]","[0, -100]",x,x,x
4,76,1,5,hf,lf,sf,vutuvo,essere imbarazzati causa di azioni di un'altra persona,sentirsi colpevoli per l'opportunità persa,vergogna,essere intelligenti a scegliere la carriera,3,6.342344000000594,no,"[0, -200]","[0, 100]","[0, -100]","[0, 0]",x,vergogna,x
5,76,1,1,sf,hf,lf,rugobare,sopportare qualcuno sgridarti senza reagire in modo eccessivo,sentire qualcuno fare stupidi commenti,permettere,non fidarsi di pettegolezzi ,4,18.97864930000287,no,"[0, 0]","[0, -100]","[0, 100]","[0, -200]",x,x,non fidarsi di pettegolezzi 
6,76,1,7,sf,hf,lf,clivuno,canzone educativa per bambini,gioco da tavolo matematico,canzone,chiamata promozionale,2,5.529603299997689,yes,"[0, 0]","[0, 100]","[0, -200]","[0, -100]",x,x,x
7,76,1,17,hf,lf,sf,vugipo,persona che crede nel vivere esclusivamente dalla natura,persona che fa i cuscini decorativi,persona che ama la natura,persona che gode di lasciare vincere altri,4,12.483012599997892,yes,"[0, -200]","[0, -100]","[0, 100]","[0, 0]",x,x,x
8,76,1,14,hf,lf,sf,slibado,fiaba tragica,lampadina portatile per leggere,storia,persona che tiene gli altri fuori dalla rissa,4,14.375645500000246,no,"[0, 100]","[0, -100]","[0, -200]","[0, 0]",x,storia,x
9,76,1,10,sf,hf,lf,criboto,capanna sotteranea,negozio dedicato alle cartoline artistiche,baracca,gioiello fatto di ciottoli da spiaggia,1,7.049824399997306,yes,"[0, 100]","[0, -100]","[0, -200]","[0, 0]",x,x,x
10,76,1,8,hf,lf,sf,vicrazo,chiamata promozionale,telegramma con le buone notizie,offerta,decorazione fatta dal ramo di un albero,3,13.577970800000912,yes,"[0, -100]","[0, 0]","[0, 100]","[0, -200]",x,x,x
11,76,1,11,hf,lf,sf,mernido,gioiello fatto di ciottoli da spiaggia,biscotto con crema di ananas,gioiello,taccuino antico restaurato,1,6.0878941000009945,yes,"[0, 100]","[0, 0]","[0, -100]","[0, -200]",x,x,x
12,76,1,2,hf,lf,sf,zudulare,non fidarsi di pettegolezzi ,andare a fare la spesa con la macchina,non credere,non fidarsi di complimenti che ti fanno,1,8.0888397000017,yes,"[0, 100]","[0, 0]","[0, -200]","[0, -100]",x,x,x
13,76,1,16,sf,hf,lf,ceveco,persona che non mangia frutta,persona specializzata in montare recinzioni,persona in dieta,persona che crede nel vivere esclusivamente dalla natura,3,4.727446900000359,yes,"[0, -100]","[0, 0]","[0, -200]","[0, 100]",x,x,x
14,76,1,3,lf,sf,hf,mudegare,non fidarsi di complimenti che ti fanno,preparare il pranzo domenicale,non avere fiducia,sopportare qualcuno sgridarti senza reagire in modo eccessivo,4,24.853246200000285,yes,"[0, -200]","[0, 0]","[0, -100]","[0, 100]",x,x,x
15,76,1,6,lf,sf,hf,tobufo,essere intelligenti a scegliere la carriera,essere tristi dopo essersi svegliati da un bel sogno,opzione,canzone educativa per bambini,3,11.569758699999511,yes,"[0, -100]","[0, 0]","[0, 100]","[0, -200]",x,x,x
16,76,1,9,lf,sf,hf,cettobo,decorazione fatta dal ramo di un albero,pistola decorata con le perle,ornamento,capanna sotteranea,3,7.336925799998426,yes,"[0, -100]","[0, 100]","[0, -200]","[0, 0]",x,x,x
17,76,1,18,lf,sf,hf,pobedo,persona che gode di lasciare vincere altri,persona che sa cucinare gli insetti,persona gentile,essere stanchi dal non far niente,2,8.632501799998863,yes,"[0, 0]","[0, -200]","[0, -100]","[0, 100]",x,x,x
