,sbj_id,rot_LT,id,complexity_LT_rot_1,complexity_LT_rot_2,complexity_LT_rot_3,test_novel_word,ans_correct,ans_incompatible,ans_overarching_cat,ans_meaning_swapped,keypress,RT,accuracy,pos_corr_ans,pos_incompat_ans,pos_overCat_ans,pos_meanIncCat_ans,buttonIncom,buttonOverCat,buttonMeanInc
0,78,3,7,sf,hf,lf,clivuno,canzone educativa per bambini,gioco da tavolo matematico,canzone,chiamata promozionale,4,11.41688510000131,yes,"[0, -200]","[0, -100]","[0, 100]","[0, 0]",x,x,x
1,78,3,4,sf,hf,lf,ceburo,essere stanchi dal non far niente,essere contenti per il successo alla competizione,essere stanchi,essere imbarazzati causa di azioni di un'altra persona,1,11.6054133000016,yes,"[0, 100]","[0, 0]","[0, -100]","[0, -200]",x,x,x
2,78,3,10,sf,hf,lf,criboto,capanna sotteranea,negozio dedicato alle cartoline artistiche,baracca,gioiello fatto di ciottoli da spiaggia,4,14.440267400001176,yes,"[0, -200]","[0, 100]","[0, 0]","[0, -100]",x,x,x
3,78,3,15,lf,sf,hf,cridolo,persona che tiene gli altri fuori dalla rissa,persona che fa sempre le vacanza sulle isole tropicali,persona premurosa,persona che non mangia frutta,4,35.49257249999937,no,"[0, 0]","[0, -100]","[0, 100]","[0, -200]",x,x,persona che non mangia frutta
4,78,3,11,hf,lf,sf,mernido,gioiello fatto di ciottoli da spiaggia,biscotto con crema di ananas,gioiello,taccuino antico restaurato,4,13.781097600000066,no,"[0, -100]","[0, 0]","[0, -200]","[0, 100]",x,gioiello,x
5,78,3,12,lf,sf,hf,pubbano,taccuino antico restaurato,tazza per il tè ecosostenibile,antiquariato,valigia di lusso di alta moda,1,10.793200199999774,yes,"[0, 100]","[0, -200]","[0, 0]","[0, -100]",x,x,x
6,78,3,5,hf,lf,sf,vutuvo,essere imbarazzati causa di azioni di un'altra persona,sentirsi colpevoli per l'opportunità persa,vergogna,essere intelligenti a scegliere la carriera,1,11.441643800000747,yes,"[0, 100]","[0, -200]","[0, -100]","[0, 0]",x,x,x
7,78,3,18,lf,sf,hf,pobedo,persona che gode di lasciare vincere altri,persona che sa cucinare gli insetti,persona gentile,essere stanchi dal non far niente,3,17.657572100000834,no,"[0, -200]","[0, 100]","[0, -100]","[0, 0]",x,persona gentile,x
8,78,3,1,sf,hf,lf,rugobare,sopportare qualcuno sgridarti senza reagire in modo eccessivo,sentire qualcuno fare stupidi commenti,permettere,non fidarsi di pettegolezzi ,2,14.53757190000033,yes,"[0, 0]","[0, -200]","[0, -100]","[0, 100]",x,x,x
9,78,3,3,lf,sf,hf,mudegare,non fidarsi di complimenti che ti fanno,preparare il pranzo domenicale,non avere fiducia,sopportare qualcuno sgridarti senza reagire in modo eccessivo,4,26.50050519999968,yes,"[0, -200]","[0, 100]","[0, -100]","[0, 0]",x,x,x
10,78,3,14,hf,lf,sf,slibado,fiaba tragica,lampadina portatile per leggere,storia,persona che tiene gli altri fuori dalla rissa,1,8.182782800000496,no,"[0, 0]","[0, -200]","[0, -100]","[0, 100]",x,x,persona che tiene gli altri fuori dalla rissa
11,78,3,8,hf,lf,sf,vicrazo,chiamata promozionale,telegramma con le buone notizie,offerta,decorazione fatta dal ramo di un albero,4,10.417196100001092,yes,"[0, -200]","[0, 100]","[0, -100]","[0, 0]",x,x,x
12,78,3,6,lf,sf,hf,tobufo,essere intelligenti a scegliere la carriera,essere tristi dopo essersi svegliati da un bel sogno,opzione,canzone educativa per bambini,1,8.489053900000727,yes,"[0, 100]","[0, 0]","[0, -100]","[0, -200]",x,x,x
13,78,3,2,hf,lf,sf,zudulare,non fidarsi di pettegolezzi ,andare a fare la spesa con la macchina,non credere,non fidarsi di complimenti che ti fanno,3,19.909524200000305,no,"[0, 0]","[0, -200]","[0, -100]","[0, 100]",x,non credere,x
14,78,3,17,hf,lf,sf,vugipo,persona che crede nel vivere esclusivamente dalla natura,persona che fa i cuscini decorativi,persona che ama la natura,persona che gode di lasciare vincere altri,1,10.855025699998805,yes,"[0, 100]","[0, 0]","[0, -200]","[0, -100]",x,x,x
15,78,3,13,sf,hf,lf,dorguvo,valigia di lusso di alta moda,finestra vecchia che scricchiola,borsa,fiaba tragica,1,8.693781500000114,yes,"[0, 100]","[0, -100]","[0, 0]","[0, -200]",x,x,x
16,78,3,16,sf,hf,lf,ceveco,persona che non mangia frutta,persona specializzata in montare recinzioni,persona in dieta,persona che crede nel vivere esclusivamente dalla natura,1,15.828478200000973,no,"[0, -200]","[0, 100]","[0, 0]","[0, -100]",persona specializzata in montare recinzioni,x,x
17,78,3,9,lf,sf,hf,cettobo,decorazione fatta dal ramo di un albero,pistola decorata con le perle,ornamento,capanna sotteranea,2,6.517717100001391,yes,"[0, 0]","[0, -200]","[0, 100]","[0, -100]",x,x,x
