,sbj_id,rot_LT,id,complexity_LT_rot_1,complexity_LT_rot_2,complexity_LT_rot_3,test_novel_word,ans_correct,ans_incompatible,ans_overarching_cat,ans_meaning_swapped,keypress,RT,accuracy,pos_corr_ans,pos_incompat_ans,pos_overCat_ans,pos_meanIncCat_ans,buttonIncom,buttonOverCat,buttonMeanInc
0,69,3,2,hf,lf,sf,zudulare,non fidarsi di pettegolezzi ,andare a fare la spesa con la macchina,non credere,non fidarsi di complimenti che ti fanno,4,14.953019700000368,no,"[0, 0]","[0, 100]","[0, -100]","[0, -200]",x,x,non fidarsi di complimenti che ti fanno
1,69,3,4,sf,hf,lf,ceburo,essere stanchi dal non far niente,essere contenti per il successo alla competizione,essere stanchi,essere imbarazzati causa di azioni di un'altra persona,3,15.92635220000011,no,"[0, 0]","[0, -200]","[0, 100]","[0, -100]",x,x,essere imbarazzati causa di azioni di un'altra persona
2,69,3,6,lf,sf,hf,tobufo,essere intelligenti a scegliere la carriera,essere tristi dopo essersi svegliati da un bel sogno,opzione,canzone educativa per bambini,4,9.67000950000056,no,"[0, 100]","[0, -100]","[0, 0]","[0, -200]",x,x,canzone educativa per bambini
3,69,3,18,lf,sf,hf,pobedo,persona che gode di lasciare vincere altri,persona che sa cucinare gli insetti,persona gentile,essere stanchi dal non far niente,4,11.846372500000143,yes,"[0, -200]","[0, 100]","[0, 0]","[0, -100]",x,x,x
4,69,3,10,sf,hf,lf,criboto,capanna sotteranea,negozio dedicato alle cartoline artistiche,baracca,gioiello fatto di ciottoli da spiaggia,4,12.70954140000049,no,"[0, 100]","[0, 0]","[0, -100]","[0, -200]",x,x,gioiello fatto di ciottoli da spiaggia
5,69,3,16,sf,hf,lf,ceveco,persona che non mangia frutta,persona specializzata in montare recinzioni,persona in dieta,persona che crede nel vivere esclusivamente dalla natura,2,23.20645560000048,yes,"[0, 0]","[0, -100]","[0, -200]","[0, 100]",x,x,x
6,69,3,13,sf,hf,lf,dorguvo,valigia di lusso di alta moda,finestra vecchia che scricchiola,borsa,fiaba tragica,2,6.596156599999631,yes,"[0, 0]","[0, -200]","[0, 100]","[0, -100]",x,x,x
7,69,3,9,lf,sf,hf,cettobo,decorazione fatta dal ramo di un albero,pistola decorata con le perle,ornamento,capanna sotteranea,2,9.493990099999792,yes,"[0, 0]","[0, -100]","[0, -200]","[0, 100]",x,x,x
8,69,3,7,sf,hf,lf,clivuno,canzone educativa per bambini,gioco da tavolo matematico,canzone,chiamata promozionale,4,6.16780319999998,yes,"[0, -200]","[0, 0]","[0, -100]","[0, 100]",x,x,x
9,69,3,8,hf,lf,sf,vicrazo,chiamata promozionale,telegramma con le buone notizie,offerta,decorazione fatta dal ramo di un albero,1,11.00074930000028,no,"[0, -100]","[0, -200]","[0, 0]","[0, 100]",x,x,decorazione fatta dal ramo di un albero
10,69,3,14,hf,lf,sf,slibado,fiaba tragica,lampadina portatile per leggere,storia,persona che tiene gli altri fuori dalla rissa,4,8.212392100000216,no,"[0, 100]","[0, 0]","[0, -100]","[0, -200]",x,x,persona che tiene gli altri fuori dalla rissa
11,69,3,5,hf,lf,sf,vutuvo,essere imbarazzati causa di azioni di un'altra persona,sentirsi colpevoli per l'opportunità persa,vergogna,essere intelligenti a scegliere la carriera,1,15.380318200000147,yes,"[0, 100]","[0, -100]","[0, 0]","[0, -200]",x,x,x
12,69,3,17,hf,lf,sf,vugipo,persona che crede nel vivere esclusivamente dalla natura,persona che fa i cuscini decorativi,persona che ama la natura,persona che gode di lasciare vincere altri,2,13.591453299999557,yes,"[0, 0]","[0, 100]","[0, -200]","[0, -100]",x,x,x
13,69,3,11,hf,lf,sf,mernido,gioiello fatto di ciottoli da spiaggia,biscotto con crema di ananas,gioiello,taccuino antico restaurato,2,10.634301200000664,yes,"[0, 0]","[0, -100]","[0, -200]","[0, 100]",x,x,x
14,69,3,3,lf,sf,hf,mudegare,non fidarsi di complimenti che ti fanno,preparare il pranzo domenicale,non avere fiducia,sopportare qualcuno sgridarti senza reagire in modo eccessivo,4,18.274919200000113,no,"[0, 0]","[0, 100]","[0, -200]","[0, -100]",x,non avere fiducia,x
15,69,3,12,lf,sf,hf,pubbano,taccuino antico restaurato,tazza per il tè ecosostenibile,antiquariato,valigia di lusso di alta moda,4,5.591565600000649,no,"[0, 100]","[0, 0]","[0, -100]","[0, -200]",x,x,valigia di lusso di alta moda
16,69,3,15,lf,sf,hf,cridolo,persona che tiene gli altri fuori dalla rissa,persona che fa sempre le vacanza sulle isole tropicali,persona premurosa,persona che non mangia frutta,2,12.179880900000171,no,"[0, -100]","[0, 100]","[0, -200]","[0, 0]",x,x,persona che non mangia frutta
17,69,3,1,sf,hf,lf,rugobare,sopportare qualcuno sgridarti senza reagire in modo eccessivo,sentire qualcuno fare stupidi commenti,permettere,non fidarsi di pettegolezzi ,2,19.87612110000009,yes,"[0, 0]","[0, -100]","[0, 100]","[0, -200]",x,x,x
