,sbj_id,rot_LT,id,complexity_LT_rot_1,complexity_LT_rot_2,complexity_LT_rot_3,test_novel_word,ans_correct,ans_incompatible,ans_overarching_cat,ans_meaning_swapped,keypress,RT,accuracy,pos_corr_ans,pos_incompat_ans,pos_overCat_ans,pos_meanIncCat_ans,buttonIncom,buttonOverCat,buttonMeanInc
0,84,3,10,sf,hf,lf,criboto,capanna sotteranea,negozio dedicato alle cartoline artistiche,baracca,gioiello fatto di ciottoli da spiaggia,1,9.577103500003432,yes,"[0, 100]","[0, -100]","[0, -200]","[0, 0]",x,x,x
1,84,3,2,hf,lf,sf,zudulare,non fidarsi di pettegolezzi ,andare a fare la spesa con la macchina,non credere,non fidarsi di complimenti che ti fanno,4,16.696688500000164,yes,"[0, -200]","[0, -100]","[0, 100]","[0, 0]",x,x,x
2,84,3,16,sf,hf,lf,ceveco,persona che non mangia frutta,persona specializzata in montare recinzioni,persona in dieta,persona che crede nel vivere esclusivamente dalla natura,4,10.883934299999964,yes,"[0, -200]","[0, 100]","[0, -100]","[0, 0]",x,x,x
3,84,3,1,sf,hf,lf,rugobare,sopportare qualcuno sgridarti senza reagire in modo eccessivo,sentire qualcuno fare stupidi commenti,permettere,non fidarsi di pettegolezzi ,2,24.021834999999555,yes,"[0, 0]","[0, -200]","[0, 100]","[0, -100]",x,x,x
4,84,3,9,lf,sf,hf,cettobo,decorazione fatta dal ramo di un albero,pistola decorata con le perle,ornamento,capanna sotteranea,3,21.430275800001255,yes,"[0, -100]","[0, -200]","[0, 0]","[0, 100]",x,x,x
5,84,3,11,hf,lf,sf,mernido,gioiello fatto di ciottoli da spiaggia,biscotto con crema di ananas,gioiello,taccuino antico restaurato,4,10.963663800001086,yes,"[0, -200]","[0, 0]","[0, 100]","[0, -100]",x,x,x
6,84,3,6,lf,sf,hf,tobufo,essere intelligenti a scegliere la carriera,essere tristi dopo essersi svegliati da un bel sogno,opzione,canzone educativa per bambini,1,11.507884000002377,yes,"[0, 100]","[0, -200]","[0, 0]","[0, -100]",x,x,x
7,84,3,4,sf,hf,lf,ceburo,essere stanchi dal non far niente,essere contenti per il successo alla competizione,essere stanchi,essere imbarazzati causa di azioni di un'altra persona,3,11.925724799999443,yes,"[0, -100]","[0, 100]","[0, -200]","[0, 0]",x,x,x
8,84,3,8,hf,lf,sf,vicrazo,chiamata promozionale,telegramma con le buone notizie,offerta,decorazione fatta dal ramo di un albero,4,10.020766300000105,yes,"[0, -200]","[0, 0]","[0, -100]","[0, 100]",x,x,x
9,84,3,18,lf,sf,hf,pobedo,persona che gode di lasciare vincere altri,persona che sa cucinare gli insetti,persona gentile,essere stanchi dal non far niente,3,9.175443500000256,yes,"[0, -100]","[0, 0]","[0, 100]","[0, -200]",x,x,x
10,84,3,12,lf,sf,hf,pubbano,taccuino antico restaurato,tazza per il tè ecosostenibile,antiquariato,valigia di lusso di alta moda,2,14.85438840000279,no,"[0, -100]","[0, -200]","[0, 0]","[0, 100]",x,antiquariato,x
11,84,3,5,hf,lf,sf,vutuvo,essere imbarazzati causa di azioni di un'altra persona,sentirsi colpevoli per l'opportunità persa,vergogna,essere intelligenti a scegliere la carriera,1,21.50549289999981,yes,"[0, 100]","[0, -100]","[0, -200]","[0, 0]",x,x,x
12,84,3,17,hf,lf,sf,vugipo,persona che crede nel vivere esclusivamente dalla natura,persona che fa i cuscini decorativi,persona che ama la natura,persona che gode di lasciare vincere altri,1,25.734392300000763,no,"[0, -100]","[0, 0]","[0, -200]","[0, 100]",x,x,persona che gode di lasciare vincere altri
13,84,3,7,sf,hf,lf,clivuno,canzone educativa per bambini,gioco da tavolo matematico,canzone,chiamata promozionale,4,5.274221799998486,yes,"[0, -200]","[0, 100]","[0, 0]","[0, -100]",x,x,x
14,84,3,3,lf,sf,hf,mudegare,non fidarsi di complimenti che ti fanno,preparare il pranzo domenicale,non avere fiducia,sopportare qualcuno sgridarti senza reagire in modo eccessivo,3,16.47085309999966,yes,"[0, -100]","[0, 100]","[0, -200]","[0, 0]",x,x,x
15,84,3,13,sf,hf,lf,dorguvo,valigia di lusso di alta moda,finestra vecchia che scricchiola,borsa,fiaba tragica,3,13.961339400000725,yes,"[0, -100]","[0, -200]","[0, 0]","[0, 100]",x,x,x
16,84,3,14,hf,lf,sf,slibado,fiaba tragica,lampadina portatile per leggere,storia,persona che tiene gli altri fuori dalla rissa,3,7.301218600001448,no,"[0, -200]","[0, 100]","[0, 0]","[0, -100]",x,x,persona che tiene gli altri fuori dalla rissa
17,84,3,15,lf,sf,hf,cridolo,persona che tiene gli altri fuori dalla rissa,persona che fa sempre le vacanza sulle isole tropicali,persona premurosa,persona che non mangia frutta,3,14.999024100001407,no,"[0, 100]","[0, -200]","[0, -100]","[0, 0]",x,persona premurosa,x
