,sbj_id,rot_LT,id,complexity_LT_rot_1,complexity_LT_rot_2,complexity_LT_rot_3,test_novel_word,ans_correct,ans_incompatible,ans_overarching_cat,ans_meaning_swapped,keypress,RT,accuracy,pos_corr_ans,pos_incompat_ans,pos_overCat_ans,pos_meanIncCat_ans,buttonIncom,buttonOverCat,buttonMeanInc
0,63,3,15,lf,sf,hf,cridolo,persona che tiene gli altri fuori dalla rissa,persona che fa sempre le vacanza sulle isole tropicali,persona premurosa,persona che non mangia frutta,1,9.849863200000073,yes,"[0, 100]","[0, -200]","[0, -100]","[0, 0]",x,x,x
1,63,3,18,lf,sf,hf,pobedo,persona che gode di lasciare vincere altri,persona che sa cucinare gli insetti,persona gentile,essere stanchi dal non far niente,4,8.249321500000406,yes,"[0, -200]","[0, 0]","[0, 100]","[0, -100]",x,x,x
2,63,3,10,sf,hf,lf,criboto,capanna sotteranea,negozio dedicato alle cartoline artistiche,baracca,gioiello fatto di ciottoli da spiaggia,1,6.0238658999996915,yes,"[0, 100]","[0, 0]","[0, -200]","[0, -100]",x,x,x
3,63,3,17,hf,lf,sf,vugipo,persona che crede nel vivere esclusivamente dalla natura,persona che fa i cuscini decorativi,persona che ama la natura,persona che gode di lasciare vincere altri,4,9.718745099999978,yes,"[0, -200]","[0, 100]","[0, 0]","[0, -100]",x,x,x
4,63,3,5,hf,lf,sf,vutuvo,essere imbarazzati causa di azioni di un'altra persona,sentirsi colpevoli per l'opportunità persa,vergogna,essere intelligenti a scegliere la carriera,2,10.710250400000405,yes,"[0, 0]","[0, -100]","[0, 100]","[0, -200]",x,x,x
5,63,3,8,hf,lf,sf,vicrazo,chiamata promozionale,telegramma con le buone notizie,offerta,decorazione fatta dal ramo di un albero,4,4.358723600000303,yes,"[0, -200]","[0, 100]","[0, -100]","[0, 0]",x,x,x
6,63,3,11,hf,lf,sf,mernido,gioiello fatto di ciottoli da spiaggia,biscotto con crema di ananas,gioiello,taccuino antico restaurato,2,6.727586600000905,yes,"[0, 0]","[0, -200]","[0, -100]","[0, 100]",x,x,x
7,63,3,2,hf,lf,sf,zudulare,non fidarsi di pettegolezzi ,andare a fare la spesa con la macchina,non credere,non fidarsi di complimenti che ti fanno,3,5.091185100000075,yes,"[0, -100]","[0, 0]","[0, 100]","[0, -200]",x,x,x
8,63,3,7,sf,hf,lf,clivuno,canzone educativa per bambini,gioco da tavolo matematico,canzone,chiamata promozionale,2,11.656530700000076,yes,"[0, 0]","[0, -200]","[0, 100]","[0, -100]",x,x,x
9,63,3,12,lf,sf,hf,pubbano,taccuino antico restaurato,tazza per il tè ecosostenibile,antiquariato,valigia di lusso di alta moda,3,8.661590499999875,yes,"[0, -100]","[0, 100]","[0, 0]","[0, -200]",x,x,x
10,63,3,9,lf,sf,hf,cettobo,decorazione fatta dal ramo di un albero,pistola decorata con le perle,ornamento,capanna sotteranea,1,5.815529100000276,yes,"[0, 100]","[0, -200]","[0, 0]","[0, -100]",x,x,x
11,63,3,6,lf,sf,hf,tobufo,essere intelligenti a scegliere la carriera,essere tristi dopo essersi svegliati da un bel sogno,opzione,canzone educativa per bambini,4,9.846348099999886,yes,"[0, -200]","[0, 0]","[0, -100]","[0, 100]",x,x,x
12,63,3,13,sf,hf,lf,dorguvo,valigia di lusso di alta moda,finestra vecchia che scricchiola,borsa,fiaba tragica,4,5.705980100000488,yes,"[0, -200]","[0, 100]","[0, -100]","[0, 0]",x,x,x
13,63,3,3,lf,sf,hf,mudegare,non fidarsi di complimenti che ti fanno,preparare il pranzo domenicale,non avere fiducia,sopportare qualcuno sgridarti senza reagire in modo eccessivo,4,10.280986299999313,no,"[0, 100]","[0, -100]","[0, 0]","[0, -200]",x,x,sopportare qualcuno sgridarti senza reagire in modo eccessivo
14,63,3,1,sf,hf,lf,rugobare,sopportare qualcuno sgridarti senza reagire in modo eccessivo,sentire qualcuno fare stupidi commenti,permettere,non fidarsi di pettegolezzi ,4,11.667000600000392,no,"[0, 100]","[0, -200]","[0, 0]","[0, -100]",sentire qualcuno fare stupidi commenti,x,x
15,63,3,14,hf,lf,sf,slibado,fiaba tragica,lampadina portatile per leggere,storia,persona che tiene gli altri fuori dalla rissa,2,6.310482300000331,no,"[0, -200]","[0, 100]","[0, -100]","[0, 0]",x,x,persona che tiene gli altri fuori dalla rissa
16,63,3,16,sf,hf,lf,ceveco,persona che non mangia frutta,persona specializzata in montare recinzioni,persona in dieta,persona che crede nel vivere esclusivamente dalla natura,3,7.590026799999578,yes,"[0, -100]","[0, 100]","[0, 0]","[0, -200]",x,x,x
17,63,3,4,sf,hf,lf,ceburo,essere stanchi dal non far niente,essere contenti per il successo alla competizione,essere stanchi,essere imbarazzati causa di azioni di un'altra persona,1,9.063896299999215,yes,"[0, 100]","[0, -100]","[0, 0]","[0, -200]",x,x,x
