,sbj_id,rot_LT,id,complexity_LT_rot_1,complexity_LT_rot_2,complexity_LT_rot_3,test_novel_word,ans_correct,ans_incompatible,ans_overarching_cat,ans_meaning_swapped,keypress,RT,accuracy,pos_corr_ans,pos_incompat_ans,pos_overCat_ans,pos_meanIncCat_ans,buttonIncom,buttonOverCat,buttonMeanInc
0,59,2,8,hf,lf,sf,vicrazo,chiamata promozionale,telegramma con le buone notizie,offerta,decorazione fatta dal ramo di un albero,1,11.033328800000163,yes,"[0, 100]","[0, -200]","[0, 0]","[0, -100]",x,x,x
1,59,2,3,lf,sf,hf,mudegare,non fidarsi di complimenti che ti fanno,preparare il pranzo domenicale,non avere fiducia,sopportare qualcuno sgridarti senza reagire in modo eccessivo,1,9.845113899999888,no,"[0, 0]","[0, -200]","[0, -100]","[0, 100]",x,x,sopportare qualcuno sgridarti senza reagire in modo eccessivo
2,59,2,15,lf,sf,hf,cridolo,persona che tiene gli altri fuori dalla rissa,persona che fa sempre le vacanza sulle isole tropicali,persona premurosa,persona che non mangia frutta,3,7.316693000000669,no,"[0, 0]","[0, 100]","[0, -200]","[0, -100]",x,x,persona che non mangia frutta
3,59,2,1,sf,hf,lf,rugobare,sopportare qualcuno sgridarti senza reagire in modo eccessivo,sentire qualcuno fare stupidi commenti,permettere,non fidarsi di pettegolezzi ,3,14.851127900000392,yes,"[0, -100]","[0, -200]","[0, 0]","[0, 100]",x,x,x
4,59,2,17,hf,lf,sf,vugipo,persona che crede nel vivere esclusivamente dalla natura,persona che fa i cuscini decorativi,persona che ama la natura,persona che gode di lasciare vincere altri,2,14.785885100000087,yes,"[0, 0]","[0, -100]","[0, 100]","[0, -200]",x,x,x
5,59,2,5,hf,lf,sf,vutuvo,essere imbarazzati causa di azioni di un'altra persona,sentirsi colpevoli per l'opportunità persa,vergogna,essere intelligenti a scegliere la carriera,2,13.714410700000371,yes,"[0, 0]","[0, 100]","[0, -200]","[0, -100]",x,x,x
6,59,2,12,lf,sf,hf,pubbano,taccuino antico restaurato,tazza per il tè ecosostenibile,antiquariato,valigia di lusso di alta moda,2,8.50117709999995,no,"[0, -200]","[0, 100]","[0, 0]","[0, -100]",x,antiquariato,x
7,59,2,16,sf,hf,lf,ceveco,persona che non mangia frutta,persona specializzata in montare recinzioni,persona in dieta,persona che crede nel vivere esclusivamente dalla natura,3,15.414977999999792,yes,"[0, -100]","[0, 100]","[0, 0]","[0, -200]",x,x,x
8,59,2,10,sf,hf,lf,criboto,capanna sotteranea,negozio dedicato alle cartoline artistiche,baracca,gioiello fatto di ciottoli da spiaggia,4,8.246092599999429,yes,"[0, -200]","[0, -100]","[0, 100]","[0, 0]",x,x,x
9,59,2,11,hf,lf,sf,mernido,gioiello fatto di ciottoli da spiaggia,biscotto con crema di ananas,gioiello,taccuino antico restaurato,4,9.061648800000512,yes,"[0, -200]","[0, 100]","[0, -100]","[0, 0]",x,x,x
10,59,2,18,lf,sf,hf,pobedo,persona che gode di lasciare vincere altri,persona che sa cucinare gli insetti,persona gentile,essere stanchi dal non far niente,3,7.406027500000164,no,"[0, 100]","[0, 0]","[0, -100]","[0, -200]",x,persona gentile,x
11,59,2,4,sf,hf,lf,ceburo,essere stanchi dal non far niente,essere contenti per il successo alla competizione,essere stanchi,essere imbarazzati causa di azioni di un'altra persona,3,6.981533799999852,yes,"[0, -100]","[0, -200]","[0, 0]","[0, 100]",x,x,x
12,59,2,7,sf,hf,lf,clivuno,canzone educativa per bambini,gioco da tavolo matematico,canzone,chiamata promozionale,3,5.6392165999996,yes,"[0, -100]","[0, -200]","[0, 100]","[0, 0]",x,x,x
13,59,2,13,sf,hf,lf,dorguvo,valigia di lusso di alta moda,finestra vecchia che scricchiola,borsa,fiaba tragica,1,7.178365699999631,yes,"[0, 100]","[0, 0]","[0, -100]","[0, -200]",x,x,x
14,59,2,14,hf,lf,sf,slibado,fiaba tragica,lampadina portatile per leggere,storia,persona che tiene gli altri fuori dalla rissa,2,8.423500099999728,no,"[0, -200]","[0, 100]","[0, -100]","[0, 0]",x,x,persona che tiene gli altri fuori dalla rissa
15,59,2,9,lf,sf,hf,cettobo,decorazione fatta dal ramo di un albero,pistola decorata con le perle,ornamento,capanna sotteranea,4,8.201293199999782,yes,"[0, -200]","[0, -100]","[0, 100]","[0, 0]",x,x,x
16,59,2,2,hf,lf,sf,zudulare,non fidarsi di pettegolezzi ,andare a fare la spesa con la macchina,non credere,non fidarsi di complimenti che ti fanno,4,16.247452300000077,no,"[0, -100]","[0, 0]","[0, -200]","[0, 100]",x,non credere,x
17,59,2,6,lf,sf,hf,tobufo,essere intelligenti a scegliere la carriera,essere tristi dopo essersi svegliati da un bel sogno,opzione,canzone educativa per bambini,2,9.941197600000123,yes,"[0, 0]","[0, 100]","[0, -200]","[0, -100]",x,x,x
