,sbj_id,rot_LT,id,complexity_LT_rot_1,complexity_LT_rot_2,complexity_LT_rot_3,test_novel_word,ans_correct,ans_incompatible,ans_overarching_cat,ans_meaning_swapped,keypress,RT,accuracy,pos_corr_ans,pos_incompat_ans,pos_overCat_ans,pos_meanIncCat_ans,buttonIncom,buttonOverCat,buttonMeanInc
0,45,3,9,lf,sf,hf,cettobo,decorazione fatta dal ramo di un albero,pistola decorata con le perle,ornamento,capanna sotteranea,1,7.831145099997229,no,"[0, -100]","[0, 0]","[0, -200]","[0, 100]",x,x,capanna sotteranea
1,45,3,14,hf,lf,sf,slibado,fiaba tragica,lampadina portatile per leggere,storia,persona che tiene gli altri fuori dalla rissa,4,6.63342289999855,yes,"[0, -200]","[0, 0]","[0, 100]","[0, -100]",x,x,x
2,45,3,16,sf,hf,lf,ceveco,persona che non mangia frutta,persona specializzata in montare recinzioni,persona in dieta,persona che crede nel vivere esclusivamente dalla natura,2,6.789677500000835,yes,"[0, 0]","[0, -100]","[0, 100]","[0, -200]",x,x,x
3,45,3,5,hf,lf,sf,vutuvo,essere imbarazzati causa di azioni di un'altra persona,sentirsi colpevoli per l'opportunità persa,vergogna,essere intelligenti a scegliere la carriera,1,10.469167499999458,no,"[0, -200]","[0, -100]","[0, 0]","[0, 100]",x,x,essere intelligenti a scegliere la carriera
4,45,3,2,hf,lf,sf,zudulare,non fidarsi di pettegolezzi ,andare a fare la spesa con la macchina,non credere,non fidarsi di complimenti che ti fanno,1,7.444398100000399,no,"[0, 0]","[0, -200]","[0, -100]","[0, 100]",x,x,non fidarsi di complimenti che ti fanno
5,45,3,15,lf,sf,hf,cridolo,persona che tiene gli altri fuori dalla rissa,persona che fa sempre le vacanza sulle isole tropicali,persona premurosa,persona che non mangia frutta,1,9.64073190000272,no,"[0, 0]","[0, -100]","[0, -200]","[0, 100]",x,x,persona che non mangia frutta
6,45,3,6,lf,sf,hf,tobufo,essere intelligenti a scegliere la carriera,essere tristi dopo essersi svegliati da un bel sogno,opzione,canzone educativa per bambini,4,7.075477500002307,yes,"[0, -200]","[0, 100]","[0, -100]","[0, 0]",x,x,x
7,45,3,1,sf,hf,lf,rugobare,sopportare qualcuno sgridarti senza reagire in modo eccessivo,sentire qualcuno fare stupidi commenti,permettere,non fidarsi di pettegolezzi ,4,8.181301900000108,no,"[0, -100]","[0, 0]","[0, 100]","[0, -200]",x,x,non fidarsi di pettegolezzi 
8,45,3,17,hf,lf,sf,vugipo,persona che crede nel vivere esclusivamente dalla natura,persona che fa i cuscini decorativi,persona che ama la natura,persona che gode di lasciare vincere altri,1,7.10620089999793,yes,"[0, 100]","[0, -100]","[0, 0]","[0, -200]",x,x,x
9,45,3,8,hf,lf,sf,vicrazo,chiamata promozionale,telegramma con le buone notizie,offerta,decorazione fatta dal ramo di un albero,2,8.902226099999098,no,"[0, -200]","[0, 100]","[0, -100]","[0, 0]",x,x,decorazione fatta dal ramo di un albero
10,45,3,11,hf,lf,sf,mernido,gioiello fatto di ciottoli da spiaggia,biscotto con crema di ananas,gioiello,taccuino antico restaurato,4,8.246326399999816,no,"[0, -100]","[0, 0]","[0, -200]","[0, 100]",x,gioiello,x
11,45,3,18,lf,sf,hf,pobedo,persona che gode di lasciare vincere altri,persona che sa cucinare gli insetti,persona gentile,essere stanchi dal non far niente,3,7.0171988000001875,yes,"[0, -100]","[0, 0]","[0, 100]","[0, -200]",x,x,x
12,45,3,3,lf,sf,hf,mudegare,non fidarsi di complimenti che ti fanno,preparare il pranzo domenicale,non avere fiducia,sopportare qualcuno sgridarti senza reagire in modo eccessivo,4,7.285683300000528,yes,"[0, -200]","[0, 100]","[0, -100]","[0, 0]",x,x,x
13,45,3,7,sf,hf,lf,clivuno,canzone educativa per bambini,gioco da tavolo matematico,canzone,chiamata promozionale,3,8.61788979999983,yes,"[0, -100]","[0, 0]","[0, 100]","[0, -200]",x,x,x
14,45,3,12,lf,sf,hf,pubbano,taccuino antico restaurato,tazza per il tè ecosostenibile,antiquariato,valigia di lusso di alta moda,3,8.600787800001854,no,"[0, 0]","[0, 100]","[0, -100]","[0, -200]",x,antiquariato,x
15,45,3,4,sf,hf,lf,ceburo,essere stanchi dal non far niente,essere contenti per il successo alla competizione,essere stanchi,essere imbarazzati causa di azioni di un'altra persona,2,9.571105499999248,yes,"[0, 0]","[0, -200]","[0, 100]","[0, -100]",x,x,x
16,45,3,13,sf,hf,lf,dorguvo,valigia di lusso di alta moda,finestra vecchia che scricchiola,borsa,fiaba tragica,1,7.23985360000006,no,"[0, -200]","[0, 0]","[0, -100]","[0, 100]",x,x,fiaba tragica
17,45,3,10,sf,hf,lf,criboto,capanna sotteranea,negozio dedicato alle cartoline artistiche,baracca,gioiello fatto di ciottoli da spiaggia,3,5.174466600001324,no,"[0, -200]","[0, 0]","[0, 100]","[0, -100]",x,x,gioiello fatto di ciottoli da spiaggia
