,sbj_id,rot_LT,id,complexity_LT_rot_1,complexity_LT_rot_2,complexity_LT_rot_3,test_novel_word,ans_correct,ans_incompatible,ans_overarching_cat,ans_meaning_swapped,keypress,RT,accuracy,pos_corr_ans,pos_incompat_ans,pos_overCat_ans,pos_meanIncCat_ans,buttonIncom,buttonOverCat,buttonMeanInc
0,4,1,8,hf,lf,sf,vicrazo,chiamata promozionale,telegramma con le buone notizie,offerta,decorazione fatta dal ramo di un albero,4,7.309719900000346,no,"[0, -100]","[0, 100]","[0, 0]","[0, -200]",x,x,decorazione fatta dal ramo di un albero
1,4,1,10,sf,hf,lf,criboto,capanna sotteranea,negozio dedicato alle cartoline artistiche,baracca,gioiello fatto di ciottoli da spiaggia,2,6.454019700002391,no,"[0, -100]","[0, -200]","[0, 0]","[0, 100]",x,baracca,x
2,4,1,4,sf,hf,lf,ceburo,essere stanchi dal non far niente,essere contenti per il successo alla competizione,essere stanchi,essere imbarazzati causa di azioni di un'altra persona,3,9.559248500001559,no,"[0, -200]","[0, 0]","[0, -100]","[0, 100]",x,essere stanchi,x
3,4,1,12,lf,sf,hf,pubbano,taccuino antico restaurato,tazza per il tè ecosostenibile,antiquariato,valigia di lusso di alta moda,3,6.693639500001154,no,"[0, -200]","[0, 100]","[0, -100]","[0, 0]",x,antiquariato,x
4,4,1,7,sf,hf,lf,clivuno,canzone educativa per bambini,gioco da tavolo matematico,canzone,chiamata promozionale,3,6.421784400001343,yes,"[0, -100]","[0, 100]","[0, -200]","[0, 0]",x,x,x
5,4,1,18,lf,sf,hf,pobedo,persona che gode di lasciare vincere altri,persona che sa cucinare gli insetti,persona gentile,essere stanchi dal non far niente,4,11.062611800000013,yes,"[0, -200]","[0, -100]","[0, 0]","[0, 100]",x,x,x
6,4,1,3,lf,sf,hf,mudegare,non fidarsi di complimenti che ti fanno,preparare il pranzo domenicale,non avere fiducia,sopportare qualcuno sgridarti senza reagire in modo eccessivo,4,11.093023900000844,no,"[0, -100]","[0, 100]","[0, -200]","[0, 0]",x,non avere fiducia,x
7,4,1,2,hf,lf,sf,zudulare,non fidarsi di pettegolezzi ,andare a fare la spesa con la macchina,non credere,non fidarsi di complimenti che ti fanno,4,9.508289700002933,yes,"[0, -200]","[0, 100]","[0, 0]","[0, -100]",x,x,x
8,4,1,11,hf,lf,sf,mernido,gioiello fatto di ciottoli da spiaggia,biscotto con crema di ananas,gioiello,taccuino antico restaurato,1,6.759458500000619,no,"[0, 0]","[0, -200]","[0, -100]","[0, 100]",x,x,taccuino antico restaurato
9,4,1,1,sf,hf,lf,rugobare,sopportare qualcuno sgridarti senza reagire in modo eccessivo,sentire qualcuno fare stupidi commenti,permettere,non fidarsi di pettegolezzi ,1,7.443650199998956,no,"[0, 0]","[0, -200]","[0, 100]","[0, -100]",x,permettere,x
10,4,1,14,hf,lf,sf,slibado,fiaba tragica,lampadina portatile per leggere,storia,persona che tiene gli altri fuori dalla rissa,2,9.272847100000945,yes,"[0, 0]","[0, -200]","[0, 100]","[0, -100]",x,x,x
11,4,1,5,hf,lf,sf,vutuvo,essere imbarazzati causa di azioni di un'altra persona,sentirsi colpevoli per l'opportunità persa,vergogna,essere intelligenti a scegliere la carriera,1,9.589182699997764,no,"[0, -100]","[0, 100]","[0, 0]","[0, -200]",sentirsi colpevoli per l'opportunità persa,x,x
12,4,1,15,lf,sf,hf,cridolo,persona che tiene gli altri fuori dalla rissa,persona che fa sempre le vacanza sulle isole tropicali,persona premurosa,persona che non mangia frutta,1,4.705658999999287,yes,"[0, 100]","[0, -200]","[0, 0]","[0, -100]",x,x,x
13,4,1,9,lf,sf,hf,cettobo,decorazione fatta dal ramo di un albero,pistola decorata con le perle,ornamento,capanna sotteranea,3,5.850311300000612,yes,"[0, -100]","[0, -200]","[0, 0]","[0, 100]",x,x,x
14,4,1,17,hf,lf,sf,vugipo,persona che crede nel vivere esclusivamente dalla natura,persona che fa i cuscini decorativi,persona che ama la natura,persona che gode di lasciare vincere altri,3,7.91223390000232,yes,"[0, -100]","[0, 0]","[0, -200]","[0, 100]",x,x,x
15,4,1,6,lf,sf,hf,tobufo,essere intelligenti a scegliere la carriera,essere tristi dopo essersi svegliati da un bel sogno,opzione,canzone educativa per bambini,4,7.478959299998678,yes,"[0, -200]","[0, -100]","[0, 100]","[0, 0]",x,x,x
16,4,1,16,sf,hf,lf,ceveco,persona che non mangia frutta,persona specializzata in montare recinzioni,persona in dieta,persona che crede nel vivere esclusivamente dalla natura,2,7.461456299999554,yes,"[0, 0]","[0, -200]","[0, -100]","[0, 100]",x,x,x
17,4,1,13,sf,hf,lf,dorguvo,valigia di lusso di alta moda,finestra vecchia che scricchiola,borsa,fiaba tragica,3,5.547267500001908,yes,"[0, -100]","[0, 0]","[0, 100]","[0, -200]",x,x,x
