,sbj_id,rot_LT,id,complexity_LT_rot_1,complexity_LT_rot_2,complexity_LT_rot_3,test_novel_word,ans_correct,ans_incompatible,ans_overarching_cat,ans_meaning_swapped,keypress,RT,accuracy,pos_corr_ans,pos_incompat_ans,pos_overCat_ans,pos_meanIncCat_ans,buttonIncom,buttonOverCat,buttonMeanInc
0,72,3,3,lf,sf,hf,mudegare,non fidarsi di complimenti che ti fanno,preparare il pranzo domenicale,non avere fiducia,sopportare qualcuno sgridarti senza reagire in modo eccessivo,3,22.486725300001126,yes,"[0, -100]","[0, 0]","[0, -200]","[0, 100]",x,x,x
1,72,3,6,lf,sf,hf,tobufo,essere intelligenti a scegliere la carriera,essere tristi dopo essersi svegliati da un bel sogno,opzione,canzone educativa per bambini,4,12.212347200000295,yes,"[0, -200]","[0, 100]","[0, -100]","[0, 0]",x,x,x
2,72,3,12,lf,sf,hf,pubbano,taccuino antico restaurato,tazza per il tè ecosostenibile,antiquariato,valigia di lusso di alta moda,3,11.673484300001292,yes,"[0, -100]","[0, 0]","[0, 100]","[0, -200]",x,x,x
3,72,3,16,sf,hf,lf,ceveco,persona che non mangia frutta,persona specializzata in montare recinzioni,persona in dieta,persona che crede nel vivere esclusivamente dalla natura,1,6.5029333000002225,yes,"[0, 100]","[0, -200]","[0, 0]","[0, -100]",x,x,x
4,72,3,9,lf,sf,hf,cettobo,decorazione fatta dal ramo di un albero,pistola decorata con le perle,ornamento,capanna sotteranea,4,8.08883650000098,yes,"[0, -200]","[0, 0]","[0, 100]","[0, -100]",x,x,x
5,72,3,10,sf,hf,lf,criboto,capanna sotteranea,negozio dedicato alle cartoline artistiche,baracca,gioiello fatto di ciottoli da spiaggia,4,29.28597830000035,yes,"[0, -200]","[0, 100]","[0, -100]","[0, 0]",x,x,x
6,72,3,17,hf,lf,sf,vugipo,persona che crede nel vivere esclusivamente dalla natura,persona che fa i cuscini decorativi,persona che ama la natura,persona che gode di lasciare vincere altri,1,7.9733922999985225,yes,"[0, 100]","[0, 0]","[0, -100]","[0, -200]",x,x,x
7,72,3,5,hf,lf,sf,vutuvo,essere imbarazzati causa di azioni di un'altra persona,sentirsi colpevoli per l'opportunità persa,vergogna,essere intelligenti a scegliere la carriera,4,7.633396499999435,yes,"[0, -200]","[0, 100]","[0, -100]","[0, 0]",x,x,x
8,72,3,13,sf,hf,lf,dorguvo,valigia di lusso di alta moda,finestra vecchia che scricchiola,borsa,fiaba tragica,3,19.605279399998835,yes,"[0, -100]","[0, -200]","[0, 0]","[0, 100]",x,x,x
9,72,3,18,lf,sf,hf,pobedo,persona che gode di lasciare vincere altri,persona che sa cucinare gli insetti,persona gentile,essere stanchi dal non far niente,1,11.031468600000153,no,"[0, 0]","[0, -100]","[0, -200]","[0, 100]",x,x,essere stanchi dal non far niente
10,72,3,15,lf,sf,hf,cridolo,persona che tiene gli altri fuori dalla rissa,persona che fa sempre le vacanza sulle isole tropicali,persona premurosa,persona che non mangia frutta,1,5.513500999999451,yes,"[0, 100]","[0, 0]","[0, -200]","[0, -100]",x,x,x
11,72,3,2,hf,lf,sf,zudulare,non fidarsi di pettegolezzi ,andare a fare la spesa con la macchina,non credere,non fidarsi di complimenti che ti fanno,3,7.224307699998462,no,"[0, -200]","[0, 100]","[0, -100]","[0, 0]",x,non credere,x
12,72,3,4,sf,hf,lf,ceburo,essere stanchi dal non far niente,essere contenti per il successo alla competizione,essere stanchi,essere imbarazzati causa di azioni di un'altra persona,2,12.85681680000016,yes,"[0, 0]","[0, -100]","[0, 100]","[0, -200]",x,x,x
13,72,3,7,sf,hf,lf,clivuno,canzone educativa per bambini,gioco da tavolo matematico,canzone,chiamata promozionale,3,6.567326299998967,yes,"[0, -100]","[0, 0]","[0, 100]","[0, -200]",x,x,x
14,72,3,1,sf,hf,lf,rugobare,sopportare qualcuno sgridarti senza reagire in modo eccessivo,sentire qualcuno fare stupidi commenti,permettere,non fidarsi di pettegolezzi ,2,6.419331600000078,yes,"[0, 0]","[0, 100]","[0, -200]","[0, -100]",x,x,x
15,72,3,14,hf,lf,sf,slibado,fiaba tragica,lampadina portatile per leggere,storia,persona che tiene gli altri fuori dalla rissa,4,11.960492000000158,yes,"[0, -200]","[0, 100]","[0, 0]","[0, -100]",x,x,x
16,72,3,8,hf,lf,sf,vicrazo,chiamata promozionale,telegramma con le buone notizie,offerta,decorazione fatta dal ramo di un albero,4,7.636707399999068,yes,"[0, -200]","[0, -100]","[0, 100]","[0, 0]",x,x,x
17,72,3,11,hf,lf,sf,mernido,gioiello fatto di ciottoli da spiaggia,biscotto con crema di ananas,gioiello,taccuino antico restaurato,1,7.382858099999794,yes,"[0, 100]","[0, -100]","[0, 0]","[0, -200]",x,x,x
