,sbj_id,rot_LT,id,complexity_LT_rot_1,complexity_LT_rot_2,complexity_LT_rot_3,test_novel_word,ans_correct,ans_incompatible,ans_overarching_cat,ans_meaning_swapped,keypress,RT,accuracy,pos_corr_ans,pos_incompat_ans,pos_overCat_ans,pos_meanIncCat_ans,buttonIncom,buttonOverCat,buttonMeanInc
0,37,1,3,lf,sf,hf,mudegare,non fidarsi di complimenti che ti fanno,preparare il pranzo domenicale,non avere fiducia,sopportare qualcuno sgridarti senza reagire in modo eccessivo,2,17.930415200000425,yes,"[0, 0]","[0, 100]","[0, -100]","[0, -200]",x,x,x
1,37,1,17,hf,lf,sf,vugipo,persona che crede nel vivere esclusivamente dalla natura,persona che fa i cuscini decorativi,persona che ama la natura,persona che gode di lasciare vincere altri,2,18.211998900000253,no,"[0, -100]","[0, -200]","[0, 100]","[0, 0]",x,x,persona che gode di lasciare vincere altri
2,37,1,2,hf,lf,sf,zudulare,non fidarsi di pettegolezzi ,andare a fare la spesa con la macchina,non credere,non fidarsi di complimenti che ti fanno,1,9.223392500000045,yes,"[0, 100]","[0, 0]","[0, -100]","[0, -200]",x,x,x
3,37,1,11,hf,lf,sf,mernido,gioiello fatto di ciottoli da spiaggia,biscotto con crema di ananas,gioiello,taccuino antico restaurato,4,8.358828699998412,yes,"[0, -200]","[0, 100]","[0, -100]","[0, 0]",x,x,x
4,37,1,6,lf,sf,hf,tobufo,essere intelligenti a scegliere la carriera,essere tristi dopo essersi svegliati da un bel sogno,opzione,canzone educativa per bambini,1,11.542490100000578,yes,"[0, 100]","[0, 0]","[0, -100]","[0, -200]",x,x,x
5,37,1,8,hf,lf,sf,vicrazo,chiamata promozionale,telegramma con le buone notizie,offerta,decorazione fatta dal ramo di un albero,1,7.22430919999897,yes,"[0, 100]","[0, 0]","[0, -200]","[0, -100]",x,x,x
6,37,1,9,lf,sf,hf,cettobo,decorazione fatta dal ramo di un albero,pistola decorata con le perle,ornamento,capanna sotteranea,2,8.854760899999746,no,"[0, -200]","[0, -100]","[0, 100]","[0, 0]",x,x,capanna sotteranea
7,37,1,16,sf,hf,lf,ceveco,persona che non mangia frutta,persona specializzata in montare recinzioni,persona in dieta,persona che crede nel vivere esclusivamente dalla natura,3,7.031679599998824,yes,"[0, -100]","[0, 100]","[0, -200]","[0, 0]",x,x,x
8,37,1,13,sf,hf,lf,dorguvo,valigia di lusso di alta moda,finestra vecchia che scricchiola,borsa,fiaba tragica,1,3.945464800000991,yes,"[0, 100]","[0, -100]","[0, -200]","[0, 0]",x,x,x
9,37,1,5,hf,lf,sf,vutuvo,essere imbarazzati causa di azioni di un'altra persona,sentirsi colpevoli per l'opportunità persa,vergogna,essere intelligenti a scegliere la carriera,3,8.133198999999877,yes,"[0, -100]","[0, 0]","[0, 100]","[0, -200]",x,x,x
10,37,1,7,sf,hf,lf,clivuno,canzone educativa per bambini,gioco da tavolo matematico,canzone,chiamata promozionale,3,5.864156199999343,yes,"[0, -100]","[0, 100]","[0, -200]","[0, 0]",x,x,x
11,37,1,14,hf,lf,sf,slibado,fiaba tragica,lampadina portatile per leggere,storia,persona che tiene gli altri fuori dalla rissa,3,9.189254799999617,no,"[0, 0]","[0, -200]","[0, 100]","[0, -100]",x,x,persona che tiene gli altri fuori dalla rissa
12,37,1,4,sf,hf,lf,ceburo,essere stanchi dal non far niente,essere contenti per il successo alla competizione,essere stanchi,essere imbarazzati causa di azioni di un'altra persona,3,12.439305599998988,yes,"[0, -100]","[0, 100]","[0, -200]","[0, 0]",x,x,x
13,37,1,10,sf,hf,lf,criboto,capanna sotteranea,negozio dedicato alle cartoline artistiche,baracca,gioiello fatto di ciottoli da spiaggia,1,11.54131740000048,no,"[0, 0]","[0, -200]","[0, -100]","[0, 100]",x,x,gioiello fatto di ciottoli da spiaggia
14,37,1,15,lf,sf,hf,cridolo,persona che tiene gli altri fuori dalla rissa,persona che fa sempre le vacanza sulle isole tropicali,persona premurosa,persona che non mangia frutta,2,5.653167100001156,no,"[0, 100]","[0, -200]","[0, -100]","[0, 0]",x,x,persona che non mangia frutta
15,37,1,1,sf,hf,lf,rugobare,sopportare qualcuno sgridarti senza reagire in modo eccessivo,sentire qualcuno fare stupidi commenti,permettere,non fidarsi di pettegolezzi ,2,23.828258699999424,no,"[0, 100]","[0, -200]","[0, -100]","[0, 0]",x,x,non fidarsi di pettegolezzi 
16,37,1,18,lf,sf,hf,pobedo,persona che gode di lasciare vincere altri,persona che sa cucinare gli insetti,persona gentile,essere stanchi dal non far niente,4,11.028294900001129,yes,"[0, -200]","[0, 0]","[0, -100]","[0, 100]",x,x,x
17,37,1,12,lf,sf,hf,pubbano,taccuino antico restaurato,tazza per il tè ecosostenibile,antiquariato,valigia di lusso di alta moda,2,4.3938591000005545,yes,"[0, 0]","[0, -100]","[0, -200]","[0, 100]",x,x,x
