,sbj_id,rot_LT,id,complexity_LT_rot_1,complexity_LT_rot_2,complexity_LT_rot_3,test_novel_word,ans_correct,ans_incompatible,ans_overarching_cat,ans_meaning_swapped,keypress,RT,accuracy,pos_corr_ans,pos_incompat_ans,pos_overCat_ans,pos_meanIncCat_ans,buttonIncom,buttonOverCat,buttonMeanInc
0,52,1,9,lf,sf,hf,cettobo,decorazione fatta dal ramo di un albero,pistola decorata con le perle,ornamento,capanna sotteranea,2,7.721344500001578,yes,"[0, 0]","[0, -200]","[0, 100]","[0, -100]",x,x,x
1,52,1,2,hf,lf,sf,zudulare,non fidarsi di pettegolezzi ,andare a fare la spesa con la macchina,non credere,non fidarsi di complimenti che ti fanno,1,6.246815200000128,yes,"[0, 100]","[0, 0]","[0, -200]","[0, -100]",x,x,x
2,52,1,16,sf,hf,lf,ceveco,persona che non mangia frutta,persona specializzata in montare recinzioni,persona in dieta,persona che crede nel vivere esclusivamente dalla natura,4,6.435106900000392,yes,"[0, -200]","[0, -100]","[0, 100]","[0, 0]",x,x,x
3,52,1,14,hf,lf,sf,slibado,fiaba tragica,lampadina portatile per leggere,storia,persona che tiene gli altri fuori dalla rissa,1,11.033634899999015,yes,"[0, 100]","[0, -200]","[0, 0]","[0, -100]",x,x,x
4,52,1,6,lf,sf,hf,tobufo,essere intelligenti a scegliere la carriera,essere tristi dopo essersi svegliati da un bel sogno,opzione,canzone educativa per bambini,2,6.632257799999934,yes,"[0, 0]","[0, 100]","[0, -100]","[0, -200]",x,x,x
5,52,1,7,sf,hf,lf,clivuno,canzone educativa per bambini,gioco da tavolo matematico,canzone,chiamata promozionale,1,4.919500600000902,yes,"[0, 100]","[0, -200]","[0, -100]","[0, 0]",x,x,x
6,52,1,1,sf,hf,lf,rugobare,sopportare qualcuno sgridarti senza reagire in modo eccessivo,sentire qualcuno fare stupidi commenti,permettere,non fidarsi di pettegolezzi ,2,7.716428099996847,yes,"[0, 0]","[0, -100]","[0, -200]","[0, 100]",x,x,x
7,52,1,3,lf,sf,hf,mudegare,non fidarsi di complimenti che ti fanno,preparare il pranzo domenicale,non avere fiducia,sopportare qualcuno sgridarti senza reagire in modo eccessivo,2,6.898512399999163,yes,"[0, 0]","[0, -100]","[0, 100]","[0, -200]",x,x,x
8,52,1,11,hf,lf,sf,mernido,gioiello fatto di ciottoli da spiaggia,biscotto con crema di ananas,gioiello,taccuino antico restaurato,2,4.900465400001849,yes,"[0, 0]","[0, -100]","[0, -200]","[0, 100]",x,x,x
9,52,1,13,sf,hf,lf,dorguvo,valigia di lusso di alta moda,finestra vecchia che scricchiola,borsa,fiaba tragica,2,5.416750399999728,yes,"[0, 0]","[0, -100]","[0, -200]","[0, 100]",x,x,x
10,52,1,10,sf,hf,lf,criboto,capanna sotteranea,negozio dedicato alle cartoline artistiche,baracca,gioiello fatto di ciottoli da spiaggia,1,6.02247339999667,yes,"[0, 100]","[0, -100]","[0, -200]","[0, 0]",x,x,x
11,52,1,8,hf,lf,sf,vicrazo,chiamata promozionale,telegramma con le buone notizie,offerta,decorazione fatta dal ramo di un albero,1,5.193000799998117,yes,"[0, 100]","[0, 0]","[0, -100]","[0, -200]",x,x,x
12,52,1,4,sf,hf,lf,ceburo,essere stanchi dal non far niente,essere contenti per il successo alla competizione,essere stanchi,essere imbarazzati causa di azioni di un'altra persona,4,7.140918900000543,yes,"[0, -200]","[0, 100]","[0, -100]","[0, 0]",x,x,x
13,52,1,12,lf,sf,hf,pubbano,taccuino antico restaurato,tazza per il tè ecosostenibile,antiquariato,valigia di lusso di alta moda,1,5.3161656000011135,yes,"[0, 100]","[0, -100]","[0, 0]","[0, -200]",x,x,x
14,52,1,5,hf,lf,sf,vutuvo,essere imbarazzati causa di azioni di un'altra persona,sentirsi colpevoli per l'opportunità persa,vergogna,essere intelligenti a scegliere la carriera,2,4.817234899997857,yes,"[0, 0]","[0, -200]","[0, -100]","[0, 100]",x,x,x
15,52,1,18,lf,sf,hf,pobedo,persona che gode di lasciare vincere altri,persona che sa cucinare gli insetti,persona gentile,essere stanchi dal non far niente,2,5.125136499998916,yes,"[0, 0]","[0, -100]","[0, 100]","[0, -200]",x,x,x
16,52,1,17,hf,lf,sf,vugipo,persona che crede nel vivere esclusivamente dalla natura,persona che fa i cuscini decorativi,persona che ama la natura,persona che gode di lasciare vincere altri,2,9.144207199999073,yes,"[0, 0]","[0, 100]","[0, -100]","[0, -200]",x,x,x
17,52,1,15,lf,sf,hf,cridolo,persona che tiene gli altri fuori dalla rissa,persona che fa sempre le vacanza sulle isole tropicali,persona premurosa,persona che non mangia frutta,2,4.742570299997169,yes,"[0, 0]","[0, -200]","[0, -100]","[0, 100]",x,x,x
