,sbj_id,rot_LT,id,complexity_LT_rot_1,complexity_LT_rot_2,complexity_LT_rot_3,test_novel_word,ans_correct,ans_incompatible,ans_overarching_cat,ans_meaning_swapped,keypress,RT,accuracy,pos_corr_ans,pos_incompat_ans,pos_overCat_ans,pos_meanIncCat_ans,buttonIncom,buttonOverCat,buttonMeanInc
0,27,3,16,sf,hf,lf,ceveco,persona che non mangia frutta,persona specializzata in montare recinzioni,persona in dieta,persona che crede nel vivere esclusivamente dalla natura,1,9.478282999996736,yes,"[0, 100]","[0, -100]","[0, -200]","[0, 0]",x,x,x
1,27,3,9,lf,sf,hf,cettobo,decorazione fatta dal ramo di un albero,pistola decorata con le perle,ornamento,capanna sotteranea,4,8.887886399999843,yes,"[0, -200]","[0, -100]","[0, 100]","[0, 0]",x,x,x
2,27,3,10,sf,hf,lf,criboto,capanna sotteranea,negozio dedicato alle cartoline artistiche,baracca,gioiello fatto di ciottoli da spiaggia,1,5.171598600001744,yes,"[0, 100]","[0, -200]","[0, -100]","[0, 0]",x,x,x
3,27,3,4,sf,hf,lf,ceburo,essere stanchi dal non far niente,essere contenti per il successo alla competizione,essere stanchi,essere imbarazzati causa di azioni di un'altra persona,2,9.176667800002178,yes,"[0, 0]","[0, -200]","[0, -100]","[0, 100]",x,x,x
4,27,3,2,hf,lf,sf,zudulare,non fidarsi di pettegolezzi ,andare a fare la spesa con la macchina,non credere,non fidarsi di complimenti che ti fanno,3,7.01344539999991,yes,"[0, -100]","[0, 0]","[0, -200]","[0, 100]",x,x,x
5,27,3,14,hf,lf,sf,slibado,fiaba tragica,lampadina portatile per leggere,storia,persona che tiene gli altri fuori dalla rissa,1,10.823702699999558,yes,"[0, 100]","[0, 0]","[0, -200]","[0, -100]",x,x,x
6,27,3,5,hf,lf,sf,vutuvo,essere imbarazzati causa di azioni di un'altra persona,sentirsi colpevoli per l'opportunità persa,vergogna,essere intelligenti a scegliere la carriera,2,8.035354999999981,yes,"[0, 0]","[0, -200]","[0, -100]","[0, 100]",x,x,x
7,27,3,17,hf,lf,sf,vugipo,persona che crede nel vivere esclusivamente dalla natura,persona che fa i cuscini decorativi,persona che ama la natura,persona che gode di lasciare vincere altri,2,5.686208099999931,yes,"[0, 0]","[0, 100]","[0, -100]","[0, -200]",x,x,x
8,27,3,6,lf,sf,hf,tobufo,essere intelligenti a scegliere la carriera,essere tristi dopo essersi svegliati da un bel sogno,opzione,canzone educativa per bambini,1,8.38926789999823,yes,"[0, 100]","[0, 0]","[0, -100]","[0, -200]",x,x,x
9,27,3,12,lf,sf,hf,pubbano,taccuino antico restaurato,tazza per il tè ecosostenibile,antiquariato,valigia di lusso di alta moda,4,5.15663300000233,yes,"[0, -200]","[0, 0]","[0, 100]","[0, -100]",x,x,x
10,27,3,18,lf,sf,hf,pobedo,persona che gode di lasciare vincere altri,persona che sa cucinare gli insetti,persona gentile,essere stanchi dal non far niente,3,7.141575699999521,yes,"[0, -100]","[0, -200]","[0, 100]","[0, 0]",x,x,x
11,27,3,7,sf,hf,lf,clivuno,canzone educativa per bambini,gioco da tavolo matematico,canzone,chiamata promozionale,3,5.913648099998682,no,"[0, -200]","[0, 0]","[0, -100]","[0, 100]",x,canzone,x
12,27,3,15,lf,sf,hf,cridolo,persona che tiene gli altri fuori dalla rissa,persona che fa sempre le vacanza sulle isole tropicali,persona premurosa,persona che non mangia frutta,1,9.031649600001401,yes,"[0, 100]","[0, 0]","[0, -200]","[0, -100]",x,x,x
13,27,3,13,sf,hf,lf,dorguvo,valigia di lusso di alta moda,finestra vecchia che scricchiola,borsa,fiaba tragica,1,6.597202000000834,yes,"[0, 100]","[0, -200]","[0, -100]","[0, 0]",x,x,x
14,27,3,11,hf,lf,sf,mernido,gioiello fatto di ciottoli da spiaggia,biscotto con crema di ananas,gioiello,taccuino antico restaurato,2,7.385830999999598,yes,"[0, 0]","[0, -200]","[0, 100]","[0, -100]",x,x,x
15,27,3,1,sf,hf,lf,rugobare,sopportare qualcuno sgridarti senza reagire in modo eccessivo,sentire qualcuno fare stupidi commenti,permettere,non fidarsi di pettegolezzi ,4,6.981028800000786,yes,"[0, -200]","[0, 0]","[0, -100]","[0, 100]",x,x,x
16,27,3,8,hf,lf,sf,vicrazo,chiamata promozionale,telegramma con le buone notizie,offerta,decorazione fatta dal ramo di un albero,2,4.409632999999303,yes,"[0, 0]","[0, -200]","[0, 100]","[0, -100]",x,x,x
17,27,3,3,lf,sf,hf,mudegare,non fidarsi di complimenti che ti fanno,preparare il pranzo domenicale,non avere fiducia,sopportare qualcuno sgridarti senza reagire in modo eccessivo,4,15.365575899999385,no,"[0, 0]","[0, -200]","[0, 100]","[0, -100]",preparare il pranzo domenicale,x,x
